memo_type^|^dwh_source_ind^|^market_code^|^dwh_valid_from^|^dwh_valid_until^|^dwh_current_flag^|^description^|^memo_type_category^|^memo_type_manual_ind^|^memo_type_system_text^|^memo_type_number_of_parameters^|^memo_type_coll_history_ind^|^memo_tip_cm_ind^|^memo_tip_act_hist_ind^|^team_db^|^location_db^|^memo_type_flex_vars_ind
398^|^3^|^M371^|^20221202^|^20210201^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
399^|^3^|^M372^|^20210506^|^20221214^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
400^|^3^|^M373^|^20180123^|^20210613^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
401^|^3^|^M374^|^20191206^|^20211101^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
402^|^3^|^M375^|^20191204^|^20190413^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
403^|^3^|^M376^|^20190206^|^20200603^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
404^|^3^|^M377^|^20180505^|^20220421^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
405^|^3^|^M378^|^20200811^|^20180422^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
406^|^3^|^M379^|^20200509^|^20220401^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
407^|^3^|^M380^|^20200630^|^20180512^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
408^|^3^|^M381^|^20210517^|^20221007^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
409^|^3^|^M382^|^20211019^|^20220109^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
410^|^3^|^M383^|^20221217^|^20221004^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
411^|^3^|^M384^|^20200417^|^20210428^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
412^|^3^|^M385^|^20210809^|^20191015^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
413^|^3^|^M386^|^20211229^|^20201019^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
414^|^3^|^M387^|^20210812^|^20180903^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
415^|^3^|^M388^|^20180119^|^20200725^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
416^|^3^|^M389^|^20200403^|^20180416^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
417^|^3^|^M390^|^20211029^|^20180930^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
418^|^3^|^M391^|^20200929^|^20180526^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
419^|^3^|^M392^|^20200117^|^20210327^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
420^|^3^|^M393^|^20210413^|^20200511^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
421^|^3^|^M394^|^20190802^|^20210830^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
422^|^3^|^M395^|^20181203^|^20221108^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
423^|^3^|^M396^|^20210410^|^20220522^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
424^|^3^|^M397^|^20200507^|^20220126^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
425^|^3^|^M398^|^20220425^|^20220715^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
426^|^3^|^M399^|^20210610^|^20180624^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
427^|^3^|^M400^|^20221114^|^20190822^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
428^|^3^|^M401^|^20220607^|^20180702^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
429^|^3^|^M402^|^20190729^|^20221219^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
430^|^3^|^M403^|^20221102^|^20200918^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
431^|^3^|^M404^|^20211224^|^20190327^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
432^|^3^|^M405^|^20180824^|^20210828^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
433^|^3^|^M406^|^20210703^|^20210928^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
434^|^3^|^M407^|^20210617^|^20220628^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
435^|^3^|^M408^|^20180607^|^20181011^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
436^|^3^|^M409^|^20210902^|^20181203^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
437^|^3^|^M410^|^20210603^|^20180525^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
438^|^3^|^M411^|^20211210^|^20201215^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
439^|^3^|^M412^|^20221101^|^20200806^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
440^|^3^|^M413^|^20190428^|^20221202^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
441^|^3^|^M414^|^20220707^|^20180908^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
442^|^3^|^M415^|^20201220^|^20181112^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
443^|^3^|^M416^|^20200928^|^20200504^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
444^|^3^|^M417^|^20220425^|^20190115^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
445^|^3^|^M418^|^20220819^|^20180815^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
446^|^3^|^M419^|^20220308^|^20200529^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
447^|^3^|^M420^|^20210616^|^20221214^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
448^|^3^|^M421^|^20181113^|^20190528^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
449^|^3^|^M422^|^20220511^|^20200715^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
450^|^3^|^M423^|^20181118^|^20220823^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
451^|^3^|^M424^|^20210105^|^20210909^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
452^|^3^|^M425^|^20200624^|^20220723^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
453^|^3^|^M426^|^20200519^|^20190312^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
454^|^3^|^M427^|^20210813^|^20190404^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
455^|^3^|^M428^|^20200424^|^20220914^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
456^|^3^|^M429^|^20210208^|^20200512^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
457^|^3^|^M430^|^20200625^|^20191223^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
458^|^3^|^M431^|^20180828^|^20181230^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
459^|^3^|^M432^|^20201229^|^20201026^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
460^|^3^|^M433^|^20181223^|^20221220^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
461^|^3^|^M434^|^20181228^|^20200107^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
462^|^3^|^M435^|^20220113^|^20200319^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
463^|^3^|^M436^|^20191002^|^20200720^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
464^|^3^|^M437^|^20221030^|^20180108^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
465^|^3^|^M438^|^20211112^|^20211116^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
466^|^3^|^M439^|^20180712^|^20210401^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
467^|^3^|^M440^|^20220430^|^20200705^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
468^|^3^|^M441^|^20191005^|^20210208^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
469^|^3^|^M442^|^20191107^|^20220913^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
470^|^3^|^M443^|^20210704^|^20190110^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
471^|^3^|^M444^|^20190210^|^20181024^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
472^|^3^|^M445^|^20190603^|^20190808^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
473^|^3^|^M446^|^20201028^|^20200527^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
474^|^3^|^M447^|^20221122^|^20220127^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
475^|^3^|^M448^|^20220424^|^20210310^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
476^|^3^|^M449^|^20221026^|^20181204^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
477^|^3^|^M450^|^20210506^|^20180908^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
478^|^3^|^M451^|^20180615^|^20180914^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
479^|^3^|^M452^|^20200814^|^20200830^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
480^|^3^|^M453^|^20190708^|^20200912^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
481^|^3^|^M454^|^20200919^|^20200611^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
482^|^3^|^M455^|^20190203^|^20220118^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
483^|^3^|^M456^|^20200609^|^20210510^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
484^|^3^|^M457^|^20220419^|^20200124^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
485^|^3^|^M458^|^20220202^|^20200712^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
486^|^3^|^M459^|^20200310^|^20220817^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
487^|^3^|^M460^|^20200806^|^20210701^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
488^|^3^|^M461^|^20220603^|^20201218^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
489^|^3^|^M462^|^20191210^|^20200707^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
490^|^3^|^M463^|^20220608^|^20210712^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
491^|^3^|^M464^|^20220627^|^20200516^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
492^|^3^|^M465^|^20180321^|^20190505^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
493^|^3^|^M466^|^20190113^|^20220410^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
494^|^3^|^M467^|^20210329^|^20210831^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
495^|^3^|^M468^|^20190228^|^20180715^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
496^|^3^|^M469^|^20200820^|^20220324^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
497^|^3^|^M470^|^20191005^|^20180401^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
498^|^3^|^M471^|^20190312^|^20201002^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
499^|^3^|^M472^|^20200223^|^20190604^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
500^|^3^|^M473^|^20180328^|^20220124^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
501^|^3^|^M474^|^20211003^|^20180304^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
502^|^3^|^M475^|^20210523^|^20180910^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
503^|^3^|^M476^|^20220312^|^20210927^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
504^|^3^|^M477^|^20181101^|^20210428^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
505^|^3^|^M478^|^20190213^|^20190722^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
506^|^3^|^M479^|^20180727^|^20190903^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
507^|^3^|^M480^|^20180915^|^20180623^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
508^|^3^|^M481^|^20190627^|^20210609^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
509^|^3^|^M482^|^20191002^|^20210324^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
510^|^3^|^M483^|^20180521^|^20190907^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
511^|^3^|^M484^|^20190410^|^20191009^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
512^|^3^|^M485^|^20190420^|^20191123^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
513^|^3^|^M486^|^20191017^|^20190725^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
514^|^3^|^M487^|^20180504^|^20190406^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
515^|^3^|^M488^|^20190114^|^20200315^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
516^|^3^|^M489^|^20220615^|^20180824^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
517^|^3^|^M490^|^20220226^|^20190403^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
518^|^3^|^M491^|^20221017^|^20220530^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
519^|^3^|^M492^|^20210624^|^20210217^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
520^|^3^|^M493^|^20181014^|^20210505^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
521^|^3^|^M494^|^20180311^|^20210630^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
522^|^3^|^M495^|^20190126^|^20210811^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
523^|^3^|^M496^|^20201203^|^20221219^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
524^|^3^|^M497^|^20190212^|^20221116^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
525^|^3^|^M498^|^20180525^|^20220314^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
526^|^3^|^M499^|^20190112^|^20200416^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
527^|^3^|^M500^|^20190121^|^20180727^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
528^|^3^|^M501^|^20180326^|^20180713^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
529^|^3^|^M502^|^20220820^|^20220921^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
530^|^3^|^M503^|^20210119^|^20180405^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
531^|^3^|^M504^|^20190102^|^20190511^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
532^|^3^|^M505^|^20180728^|^20180126^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
533^|^3^|^M506^|^20210807^|^20200324^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
534^|^3^|^M507^|^20220708^|^20210127^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
535^|^3^|^M508^|^20210312^|^20180331^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
536^|^3^|^M509^|^20190812^|^20181127^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
537^|^3^|^M510^|^20221202^|^20180620^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
538^|^3^|^M511^|^20190820^|^20221023^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
539^|^3^|^M512^|^20211121^|^20191213^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
540^|^3^|^M513^|^20200502^|^20210430^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
541^|^3^|^M514^|^20190926^|^20180403^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
542^|^3^|^M515^|^20220501^|^20210713^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
543^|^3^|^M516^|^20210718^|^20200421^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
544^|^3^|^M517^|^20201216^|^20221011^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
545^|^3^|^M518^|^20201220^|^20200125^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
546^|^3^|^M519^|^20191102^|^20200717^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
547^|^3^|^M520^|^20190817^|^20220107^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
548^|^3^|^M521^|^20190113^|^20181010^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
549^|^3^|^M522^|^20210905^|^20190831^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
550^|^3^|^M523^|^20210111^|^20181219^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
551^|^3^|^M524^|^20200810^|^20190414^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
552^|^3^|^M525^|^20191127^|^20220622^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
553^|^3^|^M526^|^20190205^|^20210102^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
554^|^3^|^M527^|^20191010^|^20220723^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
555^|^3^|^M528^|^20210615^|^20220728^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
556^|^3^|^M529^|^20180124^|^20190906^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
557^|^3^|^M530^|^20191225^|^20190519^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
558^|^3^|^M531^|^20191109^|^20190107^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
559^|^3^|^M532^|^20210705^|^20180408^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
560^|^3^|^M533^|^20211029^|^20200918^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
561^|^3^|^M534^|^20190723^|^20200829^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
562^|^3^|^M535^|^20180213^|^20181202^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
563^|^3^|^M536^|^20220625^|^20210302^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
564^|^3^|^M537^|^20181123^|^20180227^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
565^|^3^|^M538^|^20220507^|^20210417^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
566^|^3^|^M539^|^20190602^|^20201211^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
567^|^3^|^M540^|^20180209^|^20190515^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
568^|^3^|^M541^|^20220327^|^20211116^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
569^|^3^|^M542^|^20201208^|^20210131^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
570^|^3^|^M543^|^20180724^|^20220130^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
571^|^3^|^M544^|^20190715^|^20220504^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
572^|^3^|^M545^|^20190608^|^20220131^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
573^|^3^|^M546^|^20220810^|^20221204^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
574^|^3^|^M547^|^20210508^|^20200808^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
575^|^3^|^M548^|^20211212^|^20221210^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
576^|^3^|^M549^|^20220125^|^20181220^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
577^|^3^|^M550^|^20220416^|^20221203^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
578^|^3^|^M551^|^20200417^|^20190326^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
579^|^3^|^M552^|^20200510^|^20220411^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
580^|^3^|^M553^|^20190220^|^20200511^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
581^|^3^|^M554^|^20190524^|^20210803^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
582^|^3^|^M555^|^20210925^|^20220416^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
583^|^3^|^M556^|^20210304^|^20220720^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
