sc_id^|^sc_valid_from_date^|^sc_valid_until_date^|^sc_num^|^sc_name^|^sc_orig_num^|^sc_eff_date^|^sc_expire_date^|^sc_ident_type_cd^|^sc_ident1_num^|^sc_ident2_num^|^sc_ident3_num^|^sc_cust_rel_role_cd
397^|^20170220^|^20930425^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180102^|^20191211^|^SCI^|^1694498^|^1694498^|^1694498^|^D
398^|^20110224^|^20980212^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180414^|^20191204^|^SCI^|^1694498^|^1694498^|^1694498^|^D
399^|^20111113^|^20980614^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181204^|^20191027^|^SCI^|^1694498^|^1694498^|^1694498^|^D
400^|^20130129^|^20970506^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180325^|^20190714^|^SCI^|^1694498^|^1694498^|^1694498^|^D
401^|^20170804^|^20960710^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180927^|^20191208^|^SCI^|^1694498^|^1694498^|^1694498^|^D
402^|^20170624^|^20960115^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180408^|^20190530^|^SCI^|^1694498^|^1694498^|^1694498^|^D
403^|^20121120^|^20920703^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180401^|^20190109^|^SCI^|^1694498^|^1694498^|^1694498^|^D
404^|^20130809^|^20921215^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180717^|^20190425^|^SCI^|^1694498^|^1694498^|^1694498^|^D
405^|^20150407^|^20931110^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180630^|^20190802^|^SCI^|^1694498^|^1694498^|^1694498^|^D
406^|^20160623^|^20980909^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180617^|^20190327^|^SCI^|^1694498^|^1694498^|^1694498^|^D
407^|^20121107^|^20990820^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180909^|^20190927^|^SCI^|^1694498^|^1694498^|^1694498^|^D
408^|^20131001^|^20960720^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181206^|^20191019^|^SCI^|^1694498^|^1694498^|^1694498^|^D
409^|^20170327^|^20950405^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180909^|^20190829^|^SCI^|^1694498^|^1694498^|^1694498^|^D
410^|^20111031^|^20991109^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180330^|^20191003^|^SCI^|^1694498^|^1694498^|^1694498^|^D
411^|^20120923^|^20910507^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180602^|^20190505^|^SCI^|^1694498^|^1694498^|^1694498^|^D
412^|^20170929^|^20991014^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181127^|^20191213^|^SCI^|^1694498^|^1694498^|^1694498^|^D
413^|^20150825^|^20910403^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180718^|^20190110^|^SCI^|^1694498^|^1694498^|^1694498^|^D
414^|^20110101^|^20910508^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181201^|^20190318^|^SCI^|^1694498^|^1694498^|^1694498^|^D
415^|^20110426^|^20951223^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180720^|^20190710^|^SCI^|^1694498^|^1694498^|^1694498^|^D
416^|^20160205^|^20920328^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180130^|^20190508^|^SCI^|^1694498^|^1694498^|^1694498^|^D
417^|^20131223^|^20970920^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181030^|^20191216^|^SCI^|^1694498^|^1694498^|^1694498^|^D
418^|^20140717^|^20961010^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180827^|^20190602^|^SCI^|^1694498^|^1694498^|^1694498^|^D
419^|^20140822^|^20940510^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180328^|^20190925^|^SCI^|^1694498^|^1694498^|^1694498^|^D
420^|^20170423^|^20901224^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180723^|^20190823^|^SCI^|^1694498^|^1694498^|^1694498^|^D
421^|^20130119^|^20920703^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180724^|^20190331^|^SCI^|^1694498^|^1694498^|^1694498^|^D
422^|^20150611^|^20930829^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181021^|^20190220^|^SCI^|^1694498^|^1694498^|^1694498^|^D
423^|^20160501^|^20990522^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180301^|^20191023^|^SCI^|^1694498^|^1694498^|^1694498^|^D
424^|^20170413^|^20920218^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181201^|^20190507^|^SCI^|^1694498^|^1694498^|^1694498^|^D
425^|^20161116^|^20950629^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180330^|^20190613^|^SCI^|^1694498^|^1694498^|^1694498^|^D
426^|^20150331^|^20911018^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180225^|^20191031^|^SCI^|^1694498^|^1694498^|^1694498^|^D
427^|^20150315^|^20940522^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181202^|^20190109^|^SCI^|^1694498^|^1694498^|^1694498^|^D
428^|^20140216^|^20920423^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181205^|^20190102^|^SCI^|^1694498^|^1694498^|^1694498^|^D
429^|^20160123^|^20980919^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180829^|^20190220^|^SCI^|^1694498^|^1694498^|^1694498^|^D
430^|^20110817^|^20930611^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181216^|^20191012^|^SCI^|^1694498^|^1694498^|^1694498^|^D
431^|^20120324^|^20931117^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180812^|^20191010^|^SCI^|^1694498^|^1694498^|^1694498^|^D
432^|^20130327^|^20921012^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180724^|^20190323^|^SCI^|^1694498^|^1694498^|^1694498^|^D
433^|^20150807^|^20920117^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180628^|^20190323^|^SCI^|^1694498^|^1694498^|^1694498^|^D
434^|^20170912^|^20910317^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180407^|^20190816^|^SCI^|^1694498^|^1694498^|^1694498^|^D
435^|^20110821^|^20960424^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180613^|^20190508^|^SCI^|^1694498^|^1694498^|^1694498^|^D
436^|^20140104^|^20920116^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181208^|^20190426^|^SCI^|^1694498^|^1694498^|^1694498^|^D
437^|^20120128^|^20910611^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180101^|^20190924^|^SCI^|^1694498^|^1694498^|^1694498^|^D
438^|^20170406^|^20990606^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181219^|^20190327^|^SCI^|^1694498^|^1694498^|^1694498^|^D
439^|^20161007^|^20960522^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180316^|^20190318^|^SCI^|^1694498^|^1694498^|^1694498^|^D
440^|^20140105^|^20971130^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180406^|^20190526^|^SCI^|^1694498^|^1694498^|^1694498^|^D
441^|^20111205^|^20950523^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180529^|^20190705^|^SCI^|^1694498^|^1694498^|^1694498^|^D
442^|^20140724^|^20981004^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180525^|^20190217^|^SCI^|^1694498^|^1694498^|^1694498^|^D
443^|^20110220^|^20910815^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181001^|^20191107^|^SCI^|^1694498^|^1694498^|^1694498^|^D
444^|^20160704^|^20970625^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181207^|^20191223^|^SCI^|^1694498^|^1694498^|^1694498^|^D
445^|^20170926^|^20971011^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180117^|^20190926^|^SCI^|^1694498^|^1694498^|^1694498^|^D
446^|^20130513^|^20920804^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180325^|^20191117^|^SCI^|^1694498^|^1694498^|^1694498^|^D
447^|^20120812^|^20960827^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180811^|^20191006^|^SCI^|^1694498^|^1694498^|^1694498^|^D
448^|^20160819^|^20960528^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180708^|^20191220^|^SCI^|^1694498^|^1694498^|^1694498^|^D
449^|^20130706^|^20941213^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180116^|^20190520^|^SCI^|^1694498^|^1694498^|^1694498^|^D
450^|^20150526^|^20951229^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180426^|^20190307^|^SCI^|^1694498^|^1694498^|^1694498^|^D
451^|^20120108^|^20930311^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180326^|^20190618^|^SCI^|^1694498^|^1694498^|^1694498^|^D
452^|^20160720^|^20901230^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181007^|^20190806^|^SCI^|^1694498^|^1694498^|^1694498^|^D
453^|^20140106^|^20930317^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180331^|^20191124^|^SCI^|^1694498^|^1694498^|^1694498^|^D
454^|^20101208^|^20930129^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180112^|^20191031^|^SCI^|^1694498^|^1694498^|^1694498^|^D
455^|^20160321^|^20981108^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180621^|^20190606^|^SCI^|^1694498^|^1694498^|^1694498^|^D
456^|^20110610^|^20960916^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181109^|^20191115^|^SCI^|^1694498^|^1694498^|^1694498^|^D
457^|^20150523^|^20991002^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180626^|^20190714^|^SCI^|^1694498^|^1694498^|^1694498^|^D
458^|^20141201^|^20910531^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181220^|^20190112^|^SCI^|^1694498^|^1694498^|^1694498^|^D
459^|^20130919^|^20990614^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181226^|^20191031^|^SCI^|^1694498^|^1694498^|^1694498^|^D
460^|^20170711^|^20991108^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180405^|^20191219^|^SCI^|^1694498^|^1694498^|^1694498^|^D
461^|^20160609^|^20960923^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180705^|^20190906^|^SCI^|^1694498^|^1694498^|^1694498^|^D
462^|^20151119^|^20950314^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181101^|^20191006^|^SCI^|^1694498^|^1694498^|^1694498^|^D
463^|^20110422^|^20911030^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180829^|^20190125^|^SCI^|^1694498^|^1694498^|^1694498^|^D
464^|^20150908^|^20940720^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180622^|^20190809^|^SCI^|^1694498^|^1694498^|^1694498^|^D
465^|^20151229^|^20950719^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180818^|^20190821^|^SCI^|^1694498^|^1694498^|^1694498^|^D
466^|^20140906^|^20931116^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180427^|^20191226^|^SCI^|^1694498^|^1694498^|^1694498^|^D
467^|^20170705^|^20960102^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181226^|^20191118^|^SCI^|^1694498^|^1694498^|^1694498^|^D
468^|^20160623^|^20980215^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180523^|^20190212^|^SCI^|^1694498^|^1694498^|^1694498^|^D
469^|^20160309^|^20990915^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180604^|^20190614^|^SCI^|^1694498^|^1694498^|^1694498^|^D
470^|^20120624^|^20950313^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180428^|^20190113^|^SCI^|^1694498^|^1694498^|^1694498^|^D
471^|^20161112^|^20910814^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180123^|^20190917^|^SCI^|^1694498^|^1694498^|^1694498^|^D
472^|^20110212^|^20930513^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180913^|^20190714^|^SCI^|^1694498^|^1694498^|^1694498^|^D
473^|^20150319^|^20920118^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181117^|^20191023^|^SCI^|^1694498^|^1694498^|^1694498^|^D
474^|^20131223^|^20941125^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180405^|^20190210^|^SCI^|^1694498^|^1694498^|^1694498^|^D
475^|^20130602^|^20941206^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180321^|^20190503^|^SCI^|^1694498^|^1694498^|^1694498^|^D
476^|^20160312^|^20990512^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181126^|^20190607^|^SCI^|^1694498^|^1694498^|^1694498^|^D
477^|^20110520^|^20941015^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180323^|^20190812^|^SCI^|^1694498^|^1694498^|^1694498^|^D
478^|^20140514^|^20921226^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180328^|^20191209^|^SCI^|^1694498^|^1694498^|^1694498^|^D
479^|^20171005^|^20980508^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180809^|^20190711^|^SCI^|^1694498^|^1694498^|^1694498^|^D
480^|^20130102^|^20930223^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180729^|^20190827^|^SCI^|^1694498^|^1694498^|^1694498^|^D
481^|^20140417^|^20930506^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180219^|^20190118^|^SCI^|^1694498^|^1694498^|^1694498^|^D
482^|^20170710^|^20950211^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180512^|^20190731^|^SCI^|^1694498^|^1694498^|^1694498^|^D
483^|^20150421^|^20970705^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180113^|^20190518^|^SCI^|^1694498^|^1694498^|^1694498^|^D
484^|^20150912^|^20960221^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180225^|^20190315^|^SCI^|^1694498^|^1694498^|^1694498^|^D
485^|^20110410^|^20940702^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180811^|^20190604^|^SCI^|^1694498^|^1694498^|^1694498^|^D
486^|^20121113^|^20931119^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180629^|^20190403^|^SCI^|^1694498^|^1694498^|^1694498^|^D
487^|^20170926^|^20931102^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181104^|^20190327^|^SCI^|^1694498^|^1694498^|^1694498^|^D
488^|^20121007^|^20930224^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180430^|^20190702^|^SCI^|^1694498^|^1694498^|^1694498^|^D
489^|^20171106^|^20921004^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180510^|^20190223^|^SCI^|^1694498^|^1694498^|^1694498^|^D
490^|^20170208^|^20950503^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181029^|^20190309^|^SCI^|^1694498^|^1694498^|^1694498^|^D
491^|^20170626^|^20990525^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181217^|^20190518^|^SCI^|^1694498^|^1694498^|^1694498^|^D
492^|^20160801^|^20990326^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181029^|^20190713^|^SCI^|^1694498^|^1694498^|^1694498^|^D
493^|^20130720^|^20920326^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180608^|^20190211^|^SCI^|^1694498^|^1694498^|^1694498^|^D
494^|^20160711^|^20931026^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180730^|^20191114^|^SCI^|^1694498^|^1694498^|^1694498^|^D
495^|^20170517^|^20930811^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180327^|^20190514^|^SCI^|^1694498^|^1694498^|^1694498^|^D
496^|^20161217^|^20940814^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180823^|^20190919^|^SCI^|^1694498^|^1694498^|^1694498^|^D
497^|^20141006^|^20991006^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181111^|^20190122^|^SCI^|^1694498^|^1694498^|^1694498^|^D
498^|^20160816^|^20940405^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181030^|^20190509^|^SCI^|^1694498^|^1694498^|^1694498^|^D
499^|^20140816^|^20940115^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180917^|^20191125^|^SCI^|^1694498^|^1694498^|^1694498^|^D
500^|^20120327^|^20961104^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180617^|^20191216^|^SCI^|^1694498^|^1694498^|^1694498^|^D
501^|^20170121^|^20930219^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180218^|^20190829^|^SCI^|^1694498^|^1694498^|^1694498^|^D
502^|^20170809^|^20970607^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180608^|^20190915^|^SCI^|^1694498^|^1694498^|^1694498^|^D
503^|^20160811^|^20980411^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181009^|^20190507^|^SCI^|^1694498^|^1694498^|^1694498^|^D
504^|^20130910^|^20921126^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180707^|^20190427^|^SCI^|^1694498^|^1694498^|^1694498^|^D
505^|^20170615^|^20910524^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180621^|^20190812^|^SCI^|^1694498^|^1694498^|^1694498^|^D
506^|^20160309^|^20980618^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180206^|^20191014^|^SCI^|^1694498^|^1694498^|^1694498^|^D
507^|^20120229^|^20901208^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180929^|^20190112^|^SCI^|^1694498^|^1694498^|^1694498^|^D
508^|^20160504^|^20950618^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180513^|^20190101^|^SCI^|^1694498^|^1694498^|^1694498^|^D
509^|^20140926^|^20951211^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180117^|^20190316^|^SCI^|^1694498^|^1694498^|^1694498^|^D
510^|^20171014^|^20901226^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180406^|^20190220^|^SCI^|^1694498^|^1694498^|^1694498^|^D
511^|^20171110^|^20960918^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180208^|^20190312^|^SCI^|^1694498^|^1694498^|^1694498^|^D
512^|^20161208^|^20920110^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180331^|^20190313^|^SCI^|^1694498^|^1694498^|^1694498^|^D
513^|^20160811^|^20990118^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180112^|^20190202^|^SCI^|^1694498^|^1694498^|^1694498^|^D
514^|^20170111^|^20940529^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180116^|^20190502^|^SCI^|^1694498^|^1694498^|^1694498^|^D
515^|^20110729^|^20960529^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180928^|^20190402^|^SCI^|^1694498^|^1694498^|^1694498^|^D
516^|^20161009^|^20940715^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180928^|^20191026^|^SCI^|^1694498^|^1694498^|^1694498^|^D
517^|^20171103^|^20930629^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180203^|^20190130^|^SCI^|^1694498^|^1694498^|^1694498^|^D
518^|^20150107^|^20980211^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180408^|^20190530^|^SCI^|^1694498^|^1694498^|^1694498^|^D
519^|^20130223^|^20991023^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180323^|^20190101^|^SCI^|^1694498^|^1694498^|^1694498^|^D
520^|^20160724^|^20990331^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181107^|^20190911^|^SCI^|^1694498^|^1694498^|^1694498^|^D
521^|^20151202^|^20970810^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180703^|^20190831^|^SCI^|^1694498^|^1694498^|^1694498^|^D
522^|^20160308^|^20971107^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180407^|^20190523^|^SCI^|^1694498^|^1694498^|^1694498^|^D
523^|^20170224^|^20960519^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181116^|^20190729^|^SCI^|^1694498^|^1694498^|^1694498^|^D
524^|^20130330^|^20990502^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181101^|^20190914^|^SCI^|^1694498^|^1694498^|^1694498^|^D
525^|^20160629^|^20910628^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180218^|^20190414^|^SCI^|^1694498^|^1694498^|^1694498^|^D
526^|^20110603^|^20990829^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180516^|^20191215^|^SCI^|^1694498^|^1694498^|^1694498^|^D
527^|^20130804^|^20960421^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180412^|^20190616^|^SCI^|^1694498^|^1694498^|^1694498^|^D
528^|^20120511^|^20990112^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180715^|^20191027^|^SCI^|^1694498^|^1694498^|^1694498^|^D
529^|^20170711^|^20970806^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180208^|^20190315^|^SCI^|^1694498^|^1694498^|^1694498^|^D
530^|^20110901^|^20910726^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180302^|^20190906^|^SCI^|^1694498^|^1694498^|^1694498^|^D
531^|^20130825^|^20980725^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181021^|^20190609^|^SCI^|^1694498^|^1694498^|^1694498^|^D
532^|^20140807^|^20920702^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180703^|^20190918^|^SCI^|^1694498^|^1694498^|^1694498^|^D
533^|^20121204^|^20950509^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180616^|^20190718^|^SCI^|^1694498^|^1694498^|^1694498^|^D
534^|^20110126^|^20960302^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180404^|^20190327^|^SCI^|^1694498^|^1694498^|^1694498^|^D
535^|^20111110^|^20970130^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180220^|^20190911^|^SCI^|^1694498^|^1694498^|^1694498^|^D
536^|^20140512^|^20920715^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180305^|^20190527^|^SCI^|^1694498^|^1694498^|^1694498^|^D
537^|^20141113^|^20921124^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181016^|^20191028^|^SCI^|^1694498^|^1694498^|^1694498^|^D
538^|^20151014^|^20960702^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181107^|^20190127^|^SCI^|^1694498^|^1694498^|^1694498^|^D
539^|^20150114^|^20990502^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180522^|^20190823^|^SCI^|^1694498^|^1694498^|^1694498^|^D
540^|^20130512^|^20980225^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180719^|^20190122^|^SCI^|^1694498^|^1694498^|^1694498^|^D
541^|^20151125^|^20961222^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181228^|^20190525^|^SCI^|^1694498^|^1694498^|^1694498^|^D
542^|^20120310^|^20911119^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180107^|^20191027^|^SCI^|^1694498^|^1694498^|^1694498^|^D
543^|^20160920^|^20970508^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180609^|^20190703^|^SCI^|^1694498^|^1694498^|^1694498^|^D
544^|^20140217^|^20920830^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180430^|^20190129^|^SCI^|^1694498^|^1694498^|^1694498^|^D
545^|^20140626^|^20991104^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180520^|^20191101^|^SCI^|^1694498^|^1694498^|^1694498^|^D
546^|^20130802^|^20950228^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181212^|^20190715^|^SCI^|^1694498^|^1694498^|^1694498^|^D
547^|^20160219^|^20930327^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180915^|^20191019^|^SCI^|^1694498^|^1694498^|^1694498^|^D
548^|^20150313^|^20930417^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180420^|^20190223^|^SCI^|^1694498^|^1694498^|^1694498^|^D
549^|^20150811^|^20950302^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180410^|^20190630^|^SCI^|^1694498^|^1694498^|^1694498^|^D
550^|^20140315^|^20930713^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180805^|^20190709^|^SCI^|^1694498^|^1694498^|^1694498^|^D
551^|^20110817^|^20910801^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180828^|^20190510^|^SCI^|^1694498^|^1694498^|^1694498^|^D
552^|^20101224^|^20920919^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180306^|^20191109^|^SCI^|^1694498^|^1694498^|^1694498^|^D
553^|^20151002^|^20940810^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181218^|^20191129^|^SCI^|^1694498^|^1694498^|^1694498^|^D
554^|^20131107^|^20940423^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180125^|^20190802^|^SCI^|^1694498^|^1694498^|^1694498^|^D
555^|^20170816^|^20990311^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180622^|^20191027^|^SCI^|^1694498^|^1694498^|^1694498^|^D
556^|^20110817^|^20930422^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181003^|^20190428^|^SCI^|^1694498^|^1694498^|^1694498^|^D
557^|^20150516^|^20980127^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180202^|^20190513^|^SCI^|^1694498^|^1694498^|^1694498^|^D
558^|^20170920^|^20921007^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180802^|^20190518^|^SCI^|^1694498^|^1694498^|^1694498^|^D
559^|^20120309^|^20980427^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181105^|^20191008^|^SCI^|^1694498^|^1694498^|^1694498^|^D
560^|^20140728^|^20980526^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181216^|^20190916^|^SCI^|^1694498^|^1694498^|^1694498^|^D
561^|^20110725^|^20940609^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181205^|^20190128^|^SCI^|^1694498^|^1694498^|^1694498^|^D
562^|^20120529^|^20971121^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181006^|^20190816^|^SCI^|^1694498^|^1694498^|^1694498^|^D
563^|^20160302^|^20920912^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180807^|^20190614^|^SCI^|^1694498^|^1694498^|^1694498^|^D
564^|^20130808^|^20960126^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181204^|^20190217^|^SCI^|^1694498^|^1694498^|^1694498^|^D
565^|^20150906^|^20940502^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180501^|^20190203^|^SCI^|^1694498^|^1694498^|^1694498^|^D
566^|^20160731^|^20921105^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180830^|^20191105^|^SCI^|^1694498^|^1694498^|^1694498^|^D
567^|^20140421^|^20990630^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181212^|^20190520^|^SCI^|^1694498^|^1694498^|^1694498^|^D
568^|^20160429^|^20930731^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181210^|^20190613^|^SCI^|^1694498^|^1694498^|^1694498^|^D
569^|^20111029^|^20930906^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180128^|^20190717^|^SCI^|^1694498^|^1694498^|^1694498^|^D
