memo_type^|^dwh_source_ind^|^market_code^|^dwh_valid_from^|^dwh_valid_until^|^dwh_current_flag^|^description^|^memo_type_category^|^memo_type_manual_ind^|^memo_type_system_text^|^memo_type_number_of_parameters^|^memo_type_coll_history_ind^|^memo_tip_cm_ind^|^memo_tip_act_hist_ind^|^team_db^|^location_db^|^memo_type_flex_vars_ind
4246^|^3^|^M4219^|^20220105^|^20220221^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4247^|^3^|^M4220^|^20221211^|^20220826^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4248^|^3^|^M4221^|^20180523^|^20200101^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4249^|^3^|^M4222^|^20211008^|^20220204^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4250^|^3^|^M4223^|^20220513^|^20200905^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4251^|^3^|^M4224^|^20181113^|^20200418^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4252^|^3^|^M4225^|^20210220^|^20220604^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4253^|^3^|^M4226^|^20190812^|^20200713^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4254^|^3^|^M4227^|^20220609^|^20200209^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4255^|^3^|^M4228^|^20220326^|^20210420^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4256^|^3^|^M4229^|^20191126^|^20210228^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4257^|^3^|^M4230^|^20220315^|^20220922^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4258^|^3^|^M4231^|^20180908^|^20211012^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4259^|^3^|^M4232^|^20201224^|^20190821^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4260^|^3^|^M4233^|^20220210^|^20180102^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4261^|^3^|^M4234^|^20181029^|^20220408^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4262^|^3^|^M4235^|^20220122^|^20190817^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4263^|^3^|^M4236^|^20200605^|^20190827^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4264^|^3^|^M4237^|^20200424^|^20211106^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4265^|^3^|^M4238^|^20221222^|^20181215^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4266^|^3^|^M4239^|^20200717^|^20180818^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4267^|^3^|^M4240^|^20200225^|^20190414^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4268^|^3^|^M4241^|^20200914^|^20181001^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4269^|^3^|^M4242^|^20180220^|^20190321^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4270^|^3^|^M4243^|^20200324^|^20220407^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4271^|^3^|^M4244^|^20190622^|^20210201^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4272^|^3^|^M4245^|^20220324^|^20210924^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4273^|^3^|^M4246^|^20220430^|^20200617^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4274^|^3^|^M4247^|^20210922^|^20200211^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4275^|^3^|^M4248^|^20201119^|^20190110^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4276^|^3^|^M4249^|^20181226^|^20211117^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4277^|^3^|^M4250^|^20211226^|^20190507^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4278^|^3^|^M4251^|^20180720^|^20200831^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4279^|^3^|^M4252^|^20220124^|^20210428^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4280^|^3^|^M4253^|^20201108^|^20210830^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4281^|^3^|^M4254^|^20190506^|^20210128^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4282^|^3^|^M4255^|^20190219^|^20200105^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4283^|^3^|^M4256^|^20220805^|^20210522^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4284^|^3^|^M4257^|^20221202^|^20181002^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4285^|^3^|^M4258^|^20210208^|^20200702^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4286^|^3^|^M4259^|^20220918^|^20200324^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4287^|^3^|^M4260^|^20220827^|^20211127^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4288^|^3^|^M4261^|^20200527^|^20180610^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4289^|^3^|^M4262^|^20220108^|^20210330^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4290^|^3^|^M4263^|^20181222^|^20190503^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4291^|^3^|^M4264^|^20210821^|^20180412^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4292^|^3^|^M4265^|^20191027^|^20221111^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4293^|^3^|^M4266^|^20200818^|^20190605^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4294^|^3^|^M4267^|^20190612^|^20180806^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4295^|^3^|^M4268^|^20200605^|^20190115^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4296^|^3^|^M4269^|^20200128^|^20210513^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4297^|^3^|^M4270^|^20220218^|^20200916^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4298^|^3^|^M4271^|^20180226^|^20200601^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4299^|^3^|^M4272^|^20200315^|^20180316^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4300^|^3^|^M4273^|^20210307^|^20201231^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4301^|^3^|^M4274^|^20180330^|^20201101^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4302^|^3^|^M4275^|^20210518^|^20180107^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4303^|^3^|^M4276^|^20220719^|^20200822^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4304^|^3^|^M4277^|^20220213^|^20190117^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4305^|^3^|^M4278^|^20190515^|^20200229^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4306^|^3^|^M4279^|^20200408^|^20220909^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4307^|^3^|^M4280^|^20220929^|^20220813^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4308^|^3^|^M4281^|^20181022^|^20191206^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4309^|^3^|^M4282^|^20220708^|^20200930^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4310^|^3^|^M4283^|^20200702^|^20221224^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4311^|^3^|^M4284^|^20181229^|^20180803^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4312^|^3^|^M4285^|^20190811^|^20210702^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4313^|^3^|^M4286^|^20180808^|^20210213^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4314^|^3^|^M4287^|^20220116^|^20201003^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4315^|^3^|^M4288^|^20220615^|^20200324^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4316^|^3^|^M4289^|^20220726^|^20210425^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4317^|^3^|^M4290^|^20210618^|^20201123^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4318^|^3^|^M4291^|^20220514^|^20201213^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4319^|^3^|^M4292^|^20180817^|^20220323^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4320^|^3^|^M4293^|^20220215^|^20220421^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4321^|^3^|^M4294^|^20221009^|^20200617^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4322^|^3^|^M4295^|^20200311^|^20210302^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4323^|^3^|^M4296^|^20201012^|^20220307^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4324^|^3^|^M4297^|^20220108^|^20190430^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4325^|^3^|^M4298^|^20200720^|^20200918^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4326^|^3^|^M4299^|^20210818^|^20191015^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4327^|^3^|^M4300^|^20220524^|^20180228^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4328^|^3^|^M4301^|^20190606^|^20180907^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4329^|^3^|^M4302^|^20200513^|^20191103^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4330^|^3^|^M4303^|^20211113^|^20190822^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4331^|^3^|^M4304^|^20221119^|^20200213^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4332^|^3^|^M4305^|^20190918^|^20220211^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4333^|^3^|^M4306^|^20190929^|^20220616^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4334^|^3^|^M4307^|^20190908^|^20220825^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4335^|^3^|^M4308^|^20190208^|^20191114^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4336^|^3^|^M4309^|^20180417^|^20180512^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4337^|^3^|^M4310^|^20180402^|^20191109^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4338^|^3^|^M4311^|^20220907^|^20180110^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4339^|^3^|^M4312^|^20221103^|^20210627^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4340^|^3^|^M4313^|^20181205^|^20190701^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4341^|^3^|^M4314^|^20180711^|^20221007^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4342^|^3^|^M4315^|^20210805^|^20181216^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4343^|^3^|^M4316^|^20200312^|^20200301^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4344^|^3^|^M4317^|^20200925^|^20190505^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4345^|^3^|^M4318^|^20210326^|^20200603^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4346^|^3^|^M4319^|^20200717^|^20201219^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4347^|^3^|^M4320^|^20180516^|^20221215^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4348^|^3^|^M4321^|^20190309^|^20221022^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4349^|^3^|^M4322^|^20181208^|^20221205^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4350^|^3^|^M4323^|^20211219^|^20220802^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4351^|^3^|^M4324^|^20190321^|^20200910^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4352^|^3^|^M4325^|^20200226^|^20191129^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4353^|^3^|^M4326^|^20180116^|^20190508^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4354^|^3^|^M4327^|^20190208^|^20190729^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4355^|^3^|^M4328^|^20191014^|^20191001^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4356^|^3^|^M4329^|^20180511^|^20220220^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4357^|^3^|^M4330^|^20210215^|^20210418^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4358^|^3^|^M4331^|^20180831^|^20191226^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4359^|^3^|^M4332^|^20221208^|^20220124^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4360^|^3^|^M4333^|^20210520^|^20210910^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4361^|^3^|^M4334^|^20190315^|^20201110^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4362^|^3^|^M4335^|^20190630^|^20220517^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4363^|^3^|^M4336^|^20190727^|^20190713^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4364^|^3^|^M4337^|^20210822^|^20190129^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4365^|^3^|^M4338^|^20221222^|^20190120^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4366^|^3^|^M4339^|^20190816^|^20210817^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4367^|^3^|^M4340^|^20180820^|^20210510^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4368^|^3^|^M4341^|^20200913^|^20200113^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4369^|^3^|^M4342^|^20220303^|^20200725^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4370^|^3^|^M4343^|^20220221^|^20190504^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4371^|^3^|^M4344^|^20180511^|^20211118^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4372^|^3^|^M4345^|^20181024^|^20180306^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4373^|^3^|^M4346^|^20191205^|^20200503^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4374^|^3^|^M4347^|^20190629^|^20220131^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4375^|^3^|^M4348^|^20190302^|^20221116^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4376^|^3^|^M4349^|^20221017^|^20220628^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4377^|^3^|^M4350^|^20191113^|^20220923^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4378^|^3^|^M4351^|^20190227^|^20210922^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4379^|^3^|^M4352^|^20191114^|^20201015^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4380^|^3^|^M4353^|^20221201^|^20180910^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4381^|^3^|^M4354^|^20220603^|^20190225^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4382^|^3^|^M4355^|^20181207^|^20210821^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4383^|^3^|^M4356^|^20190709^|^20220205^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4384^|^3^|^M4357^|^20220228^|^20181111^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4385^|^3^|^M4358^|^20191225^|^20180829^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4386^|^3^|^M4359^|^20180321^|^20200412^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4387^|^3^|^M4360^|^20180331^|^20211220^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4388^|^3^|^M4361^|^20210617^|^20220318^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4389^|^3^|^M4362^|^20220914^|^20180905^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4390^|^3^|^M4363^|^20191229^|^20210810^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4391^|^3^|^M4364^|^20190204^|^20200721^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4392^|^3^|^M4365^|^20200203^|^20200701^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4393^|^3^|^M4366^|^20180224^|^20181122^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4394^|^3^|^M4367^|^20211212^|^20200630^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4395^|^3^|^M4368^|^20200316^|^20190322^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4396^|^3^|^M4369^|^20200714^|^20220622^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4397^|^3^|^M4370^|^20220918^|^20201025^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4398^|^3^|^M4371^|^20200513^|^20180506^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4399^|^3^|^M4372^|^20210108^|^20220704^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4400^|^3^|^M4373^|^20200529^|^20181126^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4401^|^3^|^M4374^|^20200127^|^20190316^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4402^|^3^|^M4375^|^20220620^|^20180614^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4403^|^3^|^M4376^|^20211018^|^20190415^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4404^|^3^|^M4377^|^20210609^|^20220924^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4405^|^3^|^M4378^|^20181025^|^20180325^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4406^|^3^|^M4379^|^20190828^|^20200828^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4407^|^3^|^M4380^|^20181008^|^20210912^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4408^|^3^|^M4381^|^20190810^|^20190422^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4409^|^3^|^M4382^|^20200619^|^20190305^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4410^|^3^|^M4383^|^20200512^|^20181220^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4411^|^3^|^M4384^|^20220108^|^20200311^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4412^|^3^|^M4385^|^20221101^|^20210116^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4413^|^3^|^M4386^|^20200610^|^20201231^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4414^|^3^|^M4387^|^20181216^|^20191013^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4415^|^3^|^M4388^|^20210317^|^20200308^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4416^|^3^|^M4389^|^20221130^|^20210406^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4417^|^3^|^M4390^|^20220826^|^20210621^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4418^|^3^|^M4391^|^20220115^|^20210819^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4419^|^3^|^M4392^|^20190706^|^20210829^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4420^|^3^|^M4393^|^20220221^|^20191108^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4421^|^3^|^M4394^|^20220616^|^20220131^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4422^|^3^|^M4395^|^20181214^|^20181220^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4423^|^3^|^M4396^|^20210330^|^20190520^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4424^|^3^|^M4397^|^20220429^|^20201027^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4425^|^3^|^M4398^|^20180314^|^20200406^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
4426^|^3^|^M4399^|^20211004^|^20191119^|^0^|^hdgda^|^TMK^|^Y^|^GTYG^|^0^|^^|^^|^^|^^|^^|^
