rep_serv_prod_id^|^rep_serv_prod_num^|^rep_serv_prod_name^|^rep_serv_prod_desc^|^rep_serv_prod_ident_type_cd^|^rep_serv_prod_ident_type_desc^|^rep_serv_prod_ident_1_desc^|^rep_serv_prod_ident_2_num^|^rep_serv_prod_ident_2_desc^|^rep_serv_prod_ident_3_num^|^rep_serv_prod_ident_3_desc^|^rep_serv_prod_orig_lob^|^rep_serv_prod_trans_tech_cd^|^rep_serv_prod_type_of_usg_cd^|^rep_serv_prod_scen_class_cd^|^rep_serv_prod_uc_scen_cd^|^rep_serv_prod_prod_grp_cd^|^rep_serv_prod_prod_type_cd^|^rep_serv_prod_prod_comp_cd^|^rep_serv_prod_comsn_relv_ind^|^rep_serv_prod_fin_prod_cd^|^rep_serv_prod_fin_prod_desc^|^rep_serv_prod_sale_comp_cd^|^rep_serv_prod_sale_comp_desc^|^rep_serv_prod_sales_seg_cd^|^rep_serv_prod_sales_seg_desc
223^|^1899^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
224^|^1900^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
225^|^1901^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
226^|^1902^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
227^|^1903^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
228^|^1904^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
229^|^1905^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
230^|^1906^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
231^|^1907^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
232^|^1908^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
233^|^1909^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
234^|^1910^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
235^|^1911^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
236^|^1912^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
237^|^1913^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
238^|^1914^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
239^|^1915^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
240^|^1916^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
241^|^1917^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
242^|^1918^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
243^|^1919^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
244^|^1920^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
245^|^1921^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
246^|^1922^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
247^|^1923^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
248^|^1924^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
249^|^1925^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
250^|^1926^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
251^|^1927^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
252^|^1928^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
253^|^1929^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
254^|^1930^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
255^|^1931^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
256^|^1932^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
257^|^1933^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
258^|^1934^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
259^|^1935^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
260^|^1936^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
261^|^1937^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
262^|^1938^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
263^|^1939^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
264^|^1940^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
265^|^1941^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
266^|^1942^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
267^|^1943^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
268^|^1944^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
269^|^1945^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
270^|^1946^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
271^|^1947^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
272^|^1948^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
273^|^1949^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
274^|^1950^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
275^|^1951^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
276^|^1952^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
277^|^1953^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
278^|^1954^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
279^|^1955^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
280^|^1956^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
281^|^1957^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
282^|^1958^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
283^|^1959^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
284^|^1960^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
285^|^1961^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
286^|^1962^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
287^|^1963^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
288^|^1964^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
289^|^1965^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
290^|^1966^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
291^|^1967^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
292^|^1968^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
293^|^1969^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
294^|^1970^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
295^|^1971^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
296^|^1972^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
297^|^1973^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
298^|^1974^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
299^|^1975^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
300^|^1976^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
301^|^1977^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
302^|^1978^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
303^|^1979^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
304^|^1980^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
305^|^1981^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
306^|^1982^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
307^|^1983^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
308^|^1984^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
309^|^1985^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
310^|^1986^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
311^|^1987^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
312^|^1988^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
