product_id^|^mtl_id^|^portfolio^|^tariff_option^|^sim_only_to^|^mt_description^|^mt_desc_for_channel_remarks^|^report_description^|^is_active^|^sub_stufen_wert^|^rate_eu_tariff^|^rate_eu_mtid^|^national_minutes^|^landline_minutes^|^vodafone_minutes^|^d1_minutes^|^eplus_minutes^|^o2_minutes^|^vodafone_sms^|^other_network_sms^|^national_sms^|^vodafone_mms^|^internet_volume^|^minimum_requirement^|^maximum_requirement^|^creation_date^|^mt_id_group^|^to_only^|^sim_only_discount^|^soc_discount
3905^|^3957^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3906^|^3906^|^46.2101^|^46.2101^|^3906^|^3906^|^3906^|^3906^|^3906^|^3906^|^3906^|^3906^|^3906^|^3906^|^3906^|^3906^|^3906^|^20180106^|^3906^|^1^|^3906^|^0
3906^|^3958^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3907^|^3907^|^46.2101^|^46.2101^|^3907^|^3907^|^3907^|^3907^|^3907^|^3907^|^3907^|^3907^|^3907^|^3907^|^3907^|^3907^|^3907^|^20180618^|^3907^|^1^|^3907^|^0
3907^|^3959^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3908^|^3908^|^46.2101^|^46.2101^|^3908^|^3908^|^3908^|^3908^|^3908^|^3908^|^3908^|^3908^|^3908^|^3908^|^3908^|^3908^|^3908^|^20180210^|^3908^|^1^|^3908^|^0
3908^|^3960^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3909^|^3909^|^46.2101^|^46.2101^|^3909^|^3909^|^3909^|^3909^|^3909^|^3909^|^3909^|^3909^|^3909^|^3909^|^3909^|^3909^|^3909^|^20180321^|^3909^|^1^|^3909^|^0
3909^|^3961^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3910^|^3910^|^46.2101^|^46.2101^|^3910^|^3910^|^3910^|^3910^|^3910^|^3910^|^3910^|^3910^|^3910^|^3910^|^3910^|^3910^|^3910^|^20180311^|^3910^|^1^|^3910^|^0
3910^|^3962^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3911^|^3911^|^46.2101^|^46.2101^|^3911^|^3911^|^3911^|^3911^|^3911^|^3911^|^3911^|^3911^|^3911^|^3911^|^3911^|^3911^|^3911^|^20180515^|^3911^|^1^|^3911^|^0
3911^|^3963^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3912^|^3912^|^46.2101^|^46.2101^|^3912^|^3912^|^3912^|^3912^|^3912^|^3912^|^3912^|^3912^|^3912^|^3912^|^3912^|^3912^|^3912^|^20180125^|^3912^|^1^|^3912^|^0
3912^|^3964^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3913^|^3913^|^46.2101^|^46.2101^|^3913^|^3913^|^3913^|^3913^|^3913^|^3913^|^3913^|^3913^|^3913^|^3913^|^3913^|^3913^|^3913^|^20180305^|^3913^|^1^|^3913^|^0
3913^|^3965^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3914^|^3914^|^46.2101^|^46.2101^|^3914^|^3914^|^3914^|^3914^|^3914^|^3914^|^3914^|^3914^|^3914^|^3914^|^3914^|^3914^|^3914^|^20181102^|^3914^|^1^|^3914^|^0
3914^|^3966^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3915^|^3915^|^46.2101^|^46.2101^|^3915^|^3915^|^3915^|^3915^|^3915^|^3915^|^3915^|^3915^|^3915^|^3915^|^3915^|^3915^|^3915^|^20180818^|^3915^|^1^|^3915^|^0
3915^|^3967^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3916^|^3916^|^46.2101^|^46.2101^|^3916^|^3916^|^3916^|^3916^|^3916^|^3916^|^3916^|^3916^|^3916^|^3916^|^3916^|^3916^|^3916^|^20180917^|^3916^|^1^|^3916^|^0
3916^|^3968^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3917^|^3917^|^46.2101^|^46.2101^|^3917^|^3917^|^3917^|^3917^|^3917^|^3917^|^3917^|^3917^|^3917^|^3917^|^3917^|^3917^|^3917^|^20180610^|^3917^|^1^|^3917^|^0
3917^|^3969^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3918^|^3918^|^46.2101^|^46.2101^|^3918^|^3918^|^3918^|^3918^|^3918^|^3918^|^3918^|^3918^|^3918^|^3918^|^3918^|^3918^|^3918^|^20180908^|^3918^|^1^|^3918^|^0
3918^|^3970^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3919^|^3919^|^46.2101^|^46.2101^|^3919^|^3919^|^3919^|^3919^|^3919^|^3919^|^3919^|^3919^|^3919^|^3919^|^3919^|^3919^|^3919^|^20180410^|^3919^|^1^|^3919^|^0
3919^|^3971^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3920^|^3920^|^46.2101^|^46.2101^|^3920^|^3920^|^3920^|^3920^|^3920^|^3920^|^3920^|^3920^|^3920^|^3920^|^3920^|^3920^|^3920^|^20181218^|^3920^|^1^|^3920^|^0
3920^|^3972^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3921^|^3921^|^46.2101^|^46.2101^|^3921^|^3921^|^3921^|^3921^|^3921^|^3921^|^3921^|^3921^|^3921^|^3921^|^3921^|^3921^|^3921^|^20180530^|^3921^|^1^|^3921^|^0
3921^|^3973^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3922^|^3922^|^46.2101^|^46.2101^|^3922^|^3922^|^3922^|^3922^|^3922^|^3922^|^3922^|^3922^|^3922^|^3922^|^3922^|^3922^|^3922^|^20180718^|^3922^|^1^|^3922^|^0
3922^|^3974^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3923^|^3923^|^46.2101^|^46.2101^|^3923^|^3923^|^3923^|^3923^|^3923^|^3923^|^3923^|^3923^|^3923^|^3923^|^3923^|^3923^|^3923^|^20180606^|^3923^|^1^|^3923^|^0
3923^|^3975^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3924^|^3924^|^46.2101^|^46.2101^|^3924^|^3924^|^3924^|^3924^|^3924^|^3924^|^3924^|^3924^|^3924^|^3924^|^3924^|^3924^|^3924^|^20180604^|^3924^|^1^|^3924^|^0
3924^|^3976^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3925^|^3925^|^46.2101^|^46.2101^|^3925^|^3925^|^3925^|^3925^|^3925^|^3925^|^3925^|^3925^|^3925^|^3925^|^3925^|^3925^|^3925^|^20180310^|^3925^|^1^|^3925^|^0
3925^|^3977^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3926^|^3926^|^46.2101^|^46.2101^|^3926^|^3926^|^3926^|^3926^|^3926^|^3926^|^3926^|^3926^|^3926^|^3926^|^3926^|^3926^|^3926^|^20180911^|^3926^|^1^|^3926^|^0
3926^|^3978^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3927^|^3927^|^46.2101^|^46.2101^|^3927^|^3927^|^3927^|^3927^|^3927^|^3927^|^3927^|^3927^|^3927^|^3927^|^3927^|^3927^|^3927^|^20180104^|^3927^|^1^|^3927^|^0
3927^|^3979^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3928^|^3928^|^46.2101^|^46.2101^|^3928^|^3928^|^3928^|^3928^|^3928^|^3928^|^3928^|^3928^|^3928^|^3928^|^3928^|^3928^|^3928^|^20181002^|^3928^|^1^|^3928^|^0
3928^|^3980^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3929^|^3929^|^46.2101^|^46.2101^|^3929^|^3929^|^3929^|^3929^|^3929^|^3929^|^3929^|^3929^|^3929^|^3929^|^3929^|^3929^|^3929^|^20180528^|^3929^|^1^|^3929^|^0
3929^|^3981^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3930^|^3930^|^46.2101^|^46.2101^|^3930^|^3930^|^3930^|^3930^|^3930^|^3930^|^3930^|^3930^|^3930^|^3930^|^3930^|^3930^|^3930^|^20181201^|^3930^|^1^|^3930^|^0
3930^|^3982^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3931^|^3931^|^46.2101^|^46.2101^|^3931^|^3931^|^3931^|^3931^|^3931^|^3931^|^3931^|^3931^|^3931^|^3931^|^3931^|^3931^|^3931^|^20180409^|^3931^|^1^|^3931^|^0
3931^|^3983^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3932^|^3932^|^46.2101^|^46.2101^|^3932^|^3932^|^3932^|^3932^|^3932^|^3932^|^3932^|^3932^|^3932^|^3932^|^3932^|^3932^|^3932^|^20181112^|^3932^|^1^|^3932^|^0
3932^|^3984^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3933^|^3933^|^46.2101^|^46.2101^|^3933^|^3933^|^3933^|^3933^|^3933^|^3933^|^3933^|^3933^|^3933^|^3933^|^3933^|^3933^|^3933^|^20180330^|^3933^|^1^|^3933^|^0
3933^|^3985^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3934^|^3934^|^46.2101^|^46.2101^|^3934^|^3934^|^3934^|^3934^|^3934^|^3934^|^3934^|^3934^|^3934^|^3934^|^3934^|^3934^|^3934^|^20180929^|^3934^|^1^|^3934^|^0
3934^|^3986^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3935^|^3935^|^46.2101^|^46.2101^|^3935^|^3935^|^3935^|^3935^|^3935^|^3935^|^3935^|^3935^|^3935^|^3935^|^3935^|^3935^|^3935^|^20180531^|^3935^|^1^|^3935^|^0
3935^|^3987^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3936^|^3936^|^46.2101^|^46.2101^|^3936^|^3936^|^3936^|^3936^|^3936^|^3936^|^3936^|^3936^|^3936^|^3936^|^3936^|^3936^|^3936^|^20180224^|^3936^|^1^|^3936^|^0
3936^|^3988^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3937^|^3937^|^46.2101^|^46.2101^|^3937^|^3937^|^3937^|^3937^|^3937^|^3937^|^3937^|^3937^|^3937^|^3937^|^3937^|^3937^|^3937^|^20180429^|^3937^|^1^|^3937^|^0
3937^|^3989^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3938^|^3938^|^46.2101^|^46.2101^|^3938^|^3938^|^3938^|^3938^|^3938^|^3938^|^3938^|^3938^|^3938^|^3938^|^3938^|^3938^|^3938^|^20181219^|^3938^|^1^|^3938^|^0
3938^|^3990^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3939^|^3939^|^46.2101^|^46.2101^|^3939^|^3939^|^3939^|^3939^|^3939^|^3939^|^3939^|^3939^|^3939^|^3939^|^3939^|^3939^|^3939^|^20180725^|^3939^|^1^|^3939^|^0
3939^|^3991^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3940^|^3940^|^46.2101^|^46.2101^|^3940^|^3940^|^3940^|^3940^|^3940^|^3940^|^3940^|^3940^|^3940^|^3940^|^3940^|^3940^|^3940^|^20180618^|^3940^|^1^|^3940^|^0
3940^|^3992^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3941^|^3941^|^46.2101^|^46.2101^|^3941^|^3941^|^3941^|^3941^|^3941^|^3941^|^3941^|^3941^|^3941^|^3941^|^3941^|^3941^|^3941^|^20180326^|^3941^|^1^|^3941^|^0
3941^|^3993^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3942^|^3942^|^46.2101^|^46.2101^|^3942^|^3942^|^3942^|^3942^|^3942^|^3942^|^3942^|^3942^|^3942^|^3942^|^3942^|^3942^|^3942^|^20181127^|^3942^|^1^|^3942^|^0
3942^|^3994^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3943^|^3943^|^46.2101^|^46.2101^|^3943^|^3943^|^3943^|^3943^|^3943^|^3943^|^3943^|^3943^|^3943^|^3943^|^3943^|^3943^|^3943^|^20180525^|^3943^|^1^|^3943^|^0
3943^|^3995^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3944^|^3944^|^46.2101^|^46.2101^|^3944^|^3944^|^3944^|^3944^|^3944^|^3944^|^3944^|^3944^|^3944^|^3944^|^3944^|^3944^|^3944^|^20180806^|^3944^|^1^|^3944^|^0
3944^|^3996^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3945^|^3945^|^46.2101^|^46.2101^|^3945^|^3945^|^3945^|^3945^|^3945^|^3945^|^3945^|^3945^|^3945^|^3945^|^3945^|^3945^|^3945^|^20181230^|^3945^|^1^|^3945^|^0
3945^|^3997^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3946^|^3946^|^46.2101^|^46.2101^|^3946^|^3946^|^3946^|^3946^|^3946^|^3946^|^3946^|^3946^|^3946^|^3946^|^3946^|^3946^|^3946^|^20180101^|^3946^|^1^|^3946^|^0
3946^|^3998^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3947^|^3947^|^46.2101^|^46.2101^|^3947^|^3947^|^3947^|^3947^|^3947^|^3947^|^3947^|^3947^|^3947^|^3947^|^3947^|^3947^|^3947^|^20181226^|^3947^|^1^|^3947^|^0
3947^|^3999^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3948^|^3948^|^46.2101^|^46.2101^|^3948^|^3948^|^3948^|^3948^|^3948^|^3948^|^3948^|^3948^|^3948^|^3948^|^3948^|^3948^|^3948^|^20181227^|^3948^|^1^|^3948^|^0
3948^|^4000^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3949^|^3949^|^46.2101^|^46.2101^|^3949^|^3949^|^3949^|^3949^|^3949^|^3949^|^3949^|^3949^|^3949^|^3949^|^3949^|^3949^|^3949^|^20180214^|^3949^|^1^|^3949^|^0
3949^|^4001^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3950^|^3950^|^46.2101^|^46.2101^|^3950^|^3950^|^3950^|^3950^|^3950^|^3950^|^3950^|^3950^|^3950^|^3950^|^3950^|^3950^|^3950^|^20180414^|^3950^|^1^|^3950^|^0
3950^|^4002^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3951^|^3951^|^46.2101^|^46.2101^|^3951^|^3951^|^3951^|^3951^|^3951^|^3951^|^3951^|^3951^|^3951^|^3951^|^3951^|^3951^|^3951^|^20180707^|^3951^|^1^|^3951^|^0
3951^|^4003^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3952^|^3952^|^46.2101^|^46.2101^|^3952^|^3952^|^3952^|^3952^|^3952^|^3952^|^3952^|^3952^|^3952^|^3952^|^3952^|^3952^|^3952^|^20180703^|^3952^|^1^|^3952^|^0
3952^|^4004^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3953^|^3953^|^46.2101^|^46.2101^|^3953^|^3953^|^3953^|^3953^|^3953^|^3953^|^3953^|^3953^|^3953^|^3953^|^3953^|^3953^|^3953^|^20180525^|^3953^|^1^|^3953^|^0
3953^|^4005^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3954^|^3954^|^46.2101^|^46.2101^|^3954^|^3954^|^3954^|^3954^|^3954^|^3954^|^3954^|^3954^|^3954^|^3954^|^3954^|^3954^|^3954^|^20180303^|^3954^|^1^|^3954^|^0
3954^|^4006^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3955^|^3955^|^46.2101^|^46.2101^|^3955^|^3955^|^3955^|^3955^|^3955^|^3955^|^3955^|^3955^|^3955^|^3955^|^3955^|^3955^|^3955^|^20180313^|^3955^|^1^|^3955^|^0
3955^|^4007^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3956^|^3956^|^46.2101^|^46.2101^|^3956^|^3956^|^3956^|^3956^|^3956^|^3956^|^3956^|^3956^|^3956^|^3956^|^3956^|^3956^|^3956^|^20180712^|^3956^|^1^|^3956^|^0
3956^|^4008^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3957^|^3957^|^46.2101^|^46.2101^|^3957^|^3957^|^3957^|^3957^|^3957^|^3957^|^3957^|^3957^|^3957^|^3957^|^3957^|^3957^|^3957^|^20180123^|^3957^|^1^|^3957^|^0
3957^|^4009^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3958^|^3958^|^46.2101^|^46.2101^|^3958^|^3958^|^3958^|^3958^|^3958^|^3958^|^3958^|^3958^|^3958^|^3958^|^3958^|^3958^|^3958^|^20180321^|^3958^|^1^|^3958^|^0
3958^|^4010^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3959^|^3959^|^46.2101^|^46.2101^|^3959^|^3959^|^3959^|^3959^|^3959^|^3959^|^3959^|^3959^|^3959^|^3959^|^3959^|^3959^|^3959^|^20180125^|^3959^|^1^|^3959^|^0
3959^|^4011^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3960^|^3960^|^46.2101^|^46.2101^|^3960^|^3960^|^3960^|^3960^|^3960^|^3960^|^3960^|^3960^|^3960^|^3960^|^3960^|^3960^|^3960^|^20181005^|^3960^|^1^|^3960^|^0
3960^|^4012^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3961^|^3961^|^46.2101^|^46.2101^|^3961^|^3961^|^3961^|^3961^|^3961^|^3961^|^3961^|^3961^|^3961^|^3961^|^3961^|^3961^|^3961^|^20180606^|^3961^|^1^|^3961^|^0
3961^|^4013^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3962^|^3962^|^46.2101^|^46.2101^|^3962^|^3962^|^3962^|^3962^|^3962^|^3962^|^3962^|^3962^|^3962^|^3962^|^3962^|^3962^|^3962^|^20181120^|^3962^|^1^|^3962^|^0
3962^|^4014^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3963^|^3963^|^46.2101^|^46.2101^|^3963^|^3963^|^3963^|^3963^|^3963^|^3963^|^3963^|^3963^|^3963^|^3963^|^3963^|^3963^|^3963^|^20180324^|^3963^|^1^|^3963^|^0
3963^|^4015^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3964^|^3964^|^46.2101^|^46.2101^|^3964^|^3964^|^3964^|^3964^|^3964^|^3964^|^3964^|^3964^|^3964^|^3964^|^3964^|^3964^|^3964^|^20180628^|^3964^|^1^|^3964^|^0
3964^|^4016^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3965^|^3965^|^46.2101^|^46.2101^|^3965^|^3965^|^3965^|^3965^|^3965^|^3965^|^3965^|^3965^|^3965^|^3965^|^3965^|^3965^|^3965^|^20181111^|^3965^|^1^|^3965^|^0
3965^|^4017^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3966^|^3966^|^46.2101^|^46.2101^|^3966^|^3966^|^3966^|^3966^|^3966^|^3966^|^3966^|^3966^|^3966^|^3966^|^3966^|^3966^|^3966^|^20181208^|^3966^|^1^|^3966^|^0
3966^|^4018^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3967^|^3967^|^46.2101^|^46.2101^|^3967^|^3967^|^3967^|^3967^|^3967^|^3967^|^3967^|^3967^|^3967^|^3967^|^3967^|^3967^|^3967^|^20181023^|^3967^|^1^|^3967^|^0
3967^|^4019^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3968^|^3968^|^46.2101^|^46.2101^|^3968^|^3968^|^3968^|^3968^|^3968^|^3968^|^3968^|^3968^|^3968^|^3968^|^3968^|^3968^|^3968^|^20181210^|^3968^|^1^|^3968^|^0
3968^|^4020^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3969^|^3969^|^46.2101^|^46.2101^|^3969^|^3969^|^3969^|^3969^|^3969^|^3969^|^3969^|^3969^|^3969^|^3969^|^3969^|^3969^|^3969^|^20180105^|^3969^|^1^|^3969^|^0
3969^|^4021^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3970^|^3970^|^46.2101^|^46.2101^|^3970^|^3970^|^3970^|^3970^|^3970^|^3970^|^3970^|^3970^|^3970^|^3970^|^3970^|^3970^|^3970^|^20181212^|^3970^|^1^|^3970^|^0
3970^|^4022^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3971^|^3971^|^46.2101^|^46.2101^|^3971^|^3971^|^3971^|^3971^|^3971^|^3971^|^3971^|^3971^|^3971^|^3971^|^3971^|^3971^|^3971^|^20180114^|^3971^|^1^|^3971^|^0
3971^|^4023^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3972^|^3972^|^46.2101^|^46.2101^|^3972^|^3972^|^3972^|^3972^|^3972^|^3972^|^3972^|^3972^|^3972^|^3972^|^3972^|^3972^|^3972^|^20180101^|^3972^|^1^|^3972^|^0
3972^|^4024^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3973^|^3973^|^46.2101^|^46.2101^|^3973^|^3973^|^3973^|^3973^|^3973^|^3973^|^3973^|^3973^|^3973^|^3973^|^3973^|^3973^|^3973^|^20181127^|^3973^|^1^|^3973^|^0
3973^|^4025^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3974^|^3974^|^46.2101^|^46.2101^|^3974^|^3974^|^3974^|^3974^|^3974^|^3974^|^3974^|^3974^|^3974^|^3974^|^3974^|^3974^|^3974^|^20180907^|^3974^|^1^|^3974^|^0
3974^|^4026^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3975^|^3975^|^46.2101^|^46.2101^|^3975^|^3975^|^3975^|^3975^|^3975^|^3975^|^3975^|^3975^|^3975^|^3975^|^3975^|^3975^|^3975^|^20181112^|^3975^|^1^|^3975^|^0
3975^|^4027^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3976^|^3976^|^46.2101^|^46.2101^|^3976^|^3976^|^3976^|^3976^|^3976^|^3976^|^3976^|^3976^|^3976^|^3976^|^3976^|^3976^|^3976^|^20180118^|^3976^|^1^|^3976^|^0
3976^|^4028^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3977^|^3977^|^46.2101^|^46.2101^|^3977^|^3977^|^3977^|^3977^|^3977^|^3977^|^3977^|^3977^|^3977^|^3977^|^3977^|^3977^|^3977^|^20180329^|^3977^|^1^|^3977^|^0
3977^|^4029^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3978^|^3978^|^46.2101^|^46.2101^|^3978^|^3978^|^3978^|^3978^|^3978^|^3978^|^3978^|^3978^|^3978^|^3978^|^3978^|^3978^|^3978^|^20181220^|^3978^|^1^|^3978^|^0
3978^|^4030^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3979^|^3979^|^46.2101^|^46.2101^|^3979^|^3979^|^3979^|^3979^|^3979^|^3979^|^3979^|^3979^|^3979^|^3979^|^3979^|^3979^|^3979^|^20180525^|^3979^|^1^|^3979^|^0
3979^|^4031^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3980^|^3980^|^46.2101^|^46.2101^|^3980^|^3980^|^3980^|^3980^|^3980^|^3980^|^3980^|^3980^|^3980^|^3980^|^3980^|^3980^|^3980^|^20180415^|^3980^|^1^|^3980^|^0
3980^|^4032^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^3981^|^3981^|^46.2101^|^46.2101^|^3981^|^3981^|^3981^|^3981^|^3981^|^3981^|^3981^|^3981^|^3981^|^3981^|^3981^|^3981^|^3981^|^20181209^|^3981^|^1^|^3981^|^0
3981^|^4033^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3982^|^3982^|^46.2101^|^46.2101^|^3982^|^3982^|^3982^|^3982^|^3982^|^3982^|^3982^|^3982^|^3982^|^3982^|^3982^|^3982^|^3982^|^20180601^|^3982^|^1^|^3982^|^0
3982^|^4034^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^3983^|^3983^|^46.2101^|^46.2101^|^3983^|^3983^|^3983^|^3983^|^3983^|^3983^|^3983^|^3983^|^3983^|^3983^|^3983^|^3983^|^3983^|^20181104^|^3983^|^1^|^3983^|^0
