footprint_id^|^postal_code_num^|^city_name^|^city_suffix_name^|^district_name^|^street_name^|^house_num^|^house_num_modifier_val^|^kgs44_id^|^x_wgs84^|^y_wgs84^|^x_gk3^|^y_gk3^|^household_cnt^|^address_data_server_id^|^mktbil_cab_line_int_cd^|^mktbil_cab_line_dig_cd^|^mktbil_cab_line_anl_cd^|^mktbil_dtr_cab_line_int_cnt^|^tech_avail_cab_line_int_cd^|^tech_avail_cab_line_dig_cd^|^tech_avail_cab_line_anl_cd^|^feedback_chnl_ind^|^adsl_accs_line_bw_qty^|^adsl_bitstream_accs_bw_qty^|^vdsl_accs_line_bw_qty^|^vdsl_bitstream_accs_bw_qty^|^vdsl_vectoring_ind^|^lte_bw_qty^|^lte_indoor_outdoor_cd^|^lte_load_cnt^|^homes_passed_street_cnt^|^homes_passed_building_cnt^|^cab_line_int_apart_unit_cnt^|^cab_line_dig_apart_unit_cnt^|^cab_line_anl_apart_unit_cnt^|^dsl_apart_unit_cnt^|^lte_apart_unit_cnt^|^potential_bw_qty^|^vdsl_dtag_plan_dt^|^kabelscore_pct^|^mktbil_hybrid_fiber_coax_ind^|^vdsl_accs_line_fp_ind^|^vdsl_bitstream_accs_fp_ind^|^vdsl_vectoring_fp_ind^|^adsl_accs_line_fp_ind^|^adsl_bitstream_accs_fp_ind^|^lte_fix_fp_ind^|^potential_tech_cd^|^potential_contact_type_cd^|^branch_num^|^ip_tv_cd^|^ip_tv_potential_ind^|^g3g_cd^|^gsm_cd^|^is_deleted_ind^|^accuracy_id^|^di_gui^|^dwh_load_date
3818^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12527^|^8^|^15965134^|^3.367^|^5.703^|^3809^|^3809^|^0^|^0^|^0^|^3809^|^0^|^0^|^19762^|^1^|^3809^|^3809^|^3809^|^3809^|^3809^|^3809^|^0^|^3809^|^3809^|^3809^|^3809^|^3809^|^3809^|^3809^|^3809^|^3809^|^20130328^|^11.11^|^3809^|^3809^|^3809^|^3809^|^3809^|^3809^|^3809^|^W^|^N^|^0^|^HSDP^|^3766^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130813
3819^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12528^|^8^|^15965135^|^3.367^|^5.703^|^3810^|^3810^|^0^|^0^|^0^|^3810^|^0^|^0^|^19763^|^1^|^3810^|^3810^|^3810^|^3810^|^3810^|^3810^|^0^|^3810^|^3810^|^3810^|^3810^|^3810^|^3810^|^3810^|^3810^|^3810^|^20130819^|^11.11^|^3810^|^3810^|^3810^|^3810^|^3810^|^3810^|^3810^|^NW^|^N^|^0^|^HSDP^|^3767^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131225
3820^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12529^|^8^|^15965136^|^3.367^|^5.703^|^3811^|^3811^|^0^|^0^|^0^|^3811^|^0^|^0^|^19764^|^1^|^3811^|^3811^|^3811^|^3811^|^3811^|^3811^|^0^|^3811^|^3811^|^3811^|^3811^|^3811^|^3811^|^3811^|^3811^|^3811^|^20130924^|^11.11^|^3811^|^3811^|^3811^|^3811^|^3811^|^3811^|^3811^|^NW^|^N^|^0^|^HSDP^|^3768^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130524
3821^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12530^|^8^|^15965137^|^3.367^|^5.703^|^3812^|^3812^|^0^|^0^|^0^|^3812^|^0^|^0^|^19765^|^1^|^3812^|^3812^|^3812^|^3812^|^3812^|^3812^|^0^|^3812^|^3812^|^3812^|^3812^|^3812^|^3812^|^3812^|^3812^|^3812^|^20131219^|^11.11^|^3812^|^3812^|^3812^|^3812^|^3812^|^3812^|^3812^|^W^|^N^|^0^|^HSDP^|^3769^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130521
3822^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12531^|^8^|^15965138^|^3.367^|^5.703^|^3813^|^3813^|^0^|^0^|^0^|^3813^|^0^|^0^|^19766^|^1^|^3813^|^3813^|^3813^|^3813^|^3813^|^3813^|^0^|^3813^|^3813^|^3813^|^3813^|^3813^|^3813^|^3813^|^3813^|^3813^|^20130109^|^11.11^|^3813^|^3813^|^3813^|^3813^|^3813^|^3813^|^3813^|^NW^|^N^|^0^|^HSDP^|^3770^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130424
3823^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12532^|^8^|^15965139^|^3.367^|^5.703^|^3814^|^3814^|^0^|^0^|^0^|^3814^|^0^|^0^|^19767^|^1^|^3814^|^3814^|^3814^|^3814^|^3814^|^3814^|^0^|^3814^|^3814^|^3814^|^3814^|^3814^|^3814^|^3814^|^3814^|^3814^|^20130519^|^11.11^|^3814^|^3814^|^3814^|^3814^|^3814^|^3814^|^3814^|^NW^|^N^|^0^|^HSDP^|^3771^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131121
3824^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12533^|^8^|^15965140^|^3.367^|^5.703^|^3815^|^3815^|^0^|^0^|^0^|^3815^|^0^|^0^|^19768^|^1^|^3815^|^3815^|^3815^|^3815^|^3815^|^3815^|^0^|^3815^|^3815^|^3815^|^3815^|^3815^|^3815^|^3815^|^3815^|^3815^|^20130303^|^11.11^|^3815^|^3815^|^3815^|^3815^|^3815^|^3815^|^3815^|^NW^|^N^|^0^|^HSDP^|^3772^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130220
3825^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12534^|^8^|^15965141^|^3.367^|^5.703^|^3816^|^3816^|^0^|^0^|^0^|^3816^|^0^|^0^|^19769^|^1^|^3816^|^3816^|^3816^|^3816^|^3816^|^3816^|^0^|^3816^|^3816^|^3816^|^3816^|^3816^|^3816^|^3816^|^3816^|^3816^|^20130503^|^11.11^|^3816^|^3816^|^3816^|^3816^|^3816^|^3816^|^3816^|^NW^|^N^|^0^|^HSDP^|^3773^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130125
3826^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12535^|^8^|^15965142^|^3.367^|^5.703^|^3817^|^3817^|^0^|^0^|^0^|^3817^|^0^|^0^|^19770^|^1^|^3817^|^3817^|^3817^|^3817^|^3817^|^3817^|^0^|^3817^|^3817^|^3817^|^3817^|^3817^|^3817^|^3817^|^3817^|^3817^|^20131113^|^11.11^|^3817^|^3817^|^3817^|^3817^|^3817^|^3817^|^3817^|^W^|^N^|^0^|^HSDP^|^3774^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131002
3827^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12536^|^8^|^15965143^|^3.367^|^5.703^|^3818^|^3818^|^0^|^0^|^0^|^3818^|^0^|^0^|^19771^|^1^|^3818^|^3818^|^3818^|^3818^|^3818^|^3818^|^0^|^3818^|^3818^|^3818^|^3818^|^3818^|^3818^|^3818^|^3818^|^3818^|^20130713^|^11.11^|^3818^|^3818^|^3818^|^3818^|^3818^|^3818^|^3818^|^NW^|^N^|^0^|^HSDP^|^3775^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130828
3828^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12537^|^8^|^15965144^|^3.367^|^5.703^|^3819^|^3819^|^0^|^0^|^0^|^3819^|^0^|^0^|^19772^|^1^|^3819^|^3819^|^3819^|^3819^|^3819^|^3819^|^0^|^3819^|^3819^|^3819^|^3819^|^3819^|^3819^|^3819^|^3819^|^3819^|^20130430^|^11.11^|^3819^|^3819^|^3819^|^3819^|^3819^|^3819^|^3819^|^W^|^N^|^0^|^HSDP^|^3776^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131122
3829^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12538^|^8^|^15965145^|^3.367^|^5.703^|^3820^|^3820^|^0^|^0^|^0^|^3820^|^0^|^0^|^19773^|^1^|^3820^|^3820^|^3820^|^3820^|^3820^|^3820^|^0^|^3820^|^3820^|^3820^|^3820^|^3820^|^3820^|^3820^|^3820^|^3820^|^20130525^|^11.11^|^3820^|^3820^|^3820^|^3820^|^3820^|^3820^|^3820^|^NW^|^N^|^0^|^HSDP^|^3777^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130523
3830^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12539^|^8^|^15965146^|^3.367^|^5.703^|^3821^|^3821^|^0^|^0^|^0^|^3821^|^0^|^0^|^19774^|^1^|^3821^|^3821^|^3821^|^3821^|^3821^|^3821^|^0^|^3821^|^3821^|^3821^|^3821^|^3821^|^3821^|^3821^|^3821^|^3821^|^20131224^|^11.11^|^3821^|^3821^|^3821^|^3821^|^3821^|^3821^|^3821^|^W^|^N^|^0^|^HSDP^|^3778^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130925
3831^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12540^|^8^|^15965147^|^3.367^|^5.703^|^3822^|^3822^|^0^|^0^|^0^|^3822^|^0^|^0^|^19775^|^1^|^3822^|^3822^|^3822^|^3822^|^3822^|^3822^|^0^|^3822^|^3822^|^3822^|^3822^|^3822^|^3822^|^3822^|^3822^|^3822^|^20130408^|^11.11^|^3822^|^3822^|^3822^|^3822^|^3822^|^3822^|^3822^|^W^|^N^|^0^|^HSDP^|^3779^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130726
3832^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12541^|^8^|^15965148^|^3.367^|^5.703^|^3823^|^3823^|^0^|^0^|^0^|^3823^|^0^|^0^|^19776^|^1^|^3823^|^3823^|^3823^|^3823^|^3823^|^3823^|^0^|^3823^|^3823^|^3823^|^3823^|^3823^|^3823^|^3823^|^3823^|^3823^|^20131011^|^11.11^|^3823^|^3823^|^3823^|^3823^|^3823^|^3823^|^3823^|^W^|^N^|^0^|^HSDP^|^3780^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131202
3833^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12542^|^8^|^15965149^|^3.367^|^5.703^|^3824^|^3824^|^0^|^0^|^0^|^3824^|^0^|^0^|^19777^|^1^|^3824^|^3824^|^3824^|^3824^|^3824^|^3824^|^0^|^3824^|^3824^|^3824^|^3824^|^3824^|^3824^|^3824^|^3824^|^3824^|^20130915^|^11.11^|^3824^|^3824^|^3824^|^3824^|^3824^|^3824^|^3824^|^NW^|^N^|^0^|^HSDP^|^3781^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131129
3834^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12543^|^8^|^15965150^|^3.367^|^5.703^|^3825^|^3825^|^0^|^0^|^0^|^3825^|^0^|^0^|^19778^|^1^|^3825^|^3825^|^3825^|^3825^|^3825^|^3825^|^0^|^3825^|^3825^|^3825^|^3825^|^3825^|^3825^|^3825^|^3825^|^3825^|^20131103^|^11.11^|^3825^|^3825^|^3825^|^3825^|^3825^|^3825^|^3825^|^W^|^N^|^0^|^HSDP^|^3782^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130803
3835^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12544^|^8^|^15965151^|^3.367^|^5.703^|^3826^|^3826^|^0^|^0^|^0^|^3826^|^0^|^0^|^19779^|^1^|^3826^|^3826^|^3826^|^3826^|^3826^|^3826^|^0^|^3826^|^3826^|^3826^|^3826^|^3826^|^3826^|^3826^|^3826^|^3826^|^20130124^|^11.11^|^3826^|^3826^|^3826^|^3826^|^3826^|^3826^|^3826^|^NW^|^N^|^0^|^HSDP^|^3783^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130105
3836^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12545^|^8^|^15965152^|^3.367^|^5.703^|^3827^|^3827^|^0^|^0^|^0^|^3827^|^0^|^0^|^19780^|^1^|^3827^|^3827^|^3827^|^3827^|^3827^|^3827^|^0^|^3827^|^3827^|^3827^|^3827^|^3827^|^3827^|^3827^|^3827^|^3827^|^20131123^|^11.11^|^3827^|^3827^|^3827^|^3827^|^3827^|^3827^|^3827^|^NW^|^N^|^0^|^HSDP^|^3784^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130406
3837^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12546^|^8^|^15965153^|^3.367^|^5.703^|^3828^|^3828^|^0^|^0^|^0^|^3828^|^0^|^0^|^19781^|^1^|^3828^|^3828^|^3828^|^3828^|^3828^|^3828^|^0^|^3828^|^3828^|^3828^|^3828^|^3828^|^3828^|^3828^|^3828^|^3828^|^20131207^|^11.11^|^3828^|^3828^|^3828^|^3828^|^3828^|^3828^|^3828^|^W^|^N^|^0^|^HSDP^|^3785^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130430
3838^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12547^|^8^|^15965154^|^3.367^|^5.703^|^3829^|^3829^|^0^|^0^|^0^|^3829^|^0^|^0^|^19782^|^1^|^3829^|^3829^|^3829^|^3829^|^3829^|^3829^|^0^|^3829^|^3829^|^3829^|^3829^|^3829^|^3829^|^3829^|^3829^|^3829^|^20131121^|^11.11^|^3829^|^3829^|^3829^|^3829^|^3829^|^3829^|^3829^|^W^|^N^|^0^|^HSDP^|^3786^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130319
3839^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12548^|^8^|^15965155^|^3.367^|^5.703^|^3830^|^3830^|^0^|^0^|^0^|^3830^|^0^|^0^|^19783^|^1^|^3830^|^3830^|^3830^|^3830^|^3830^|^3830^|^0^|^3830^|^3830^|^3830^|^3830^|^3830^|^3830^|^3830^|^3830^|^3830^|^20131115^|^11.11^|^3830^|^3830^|^3830^|^3830^|^3830^|^3830^|^3830^|^NW^|^N^|^0^|^HSDP^|^3787^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130629
3840^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12549^|^8^|^15965156^|^3.367^|^5.703^|^3831^|^3831^|^0^|^0^|^0^|^3831^|^0^|^0^|^19784^|^1^|^3831^|^3831^|^3831^|^3831^|^3831^|^3831^|^0^|^3831^|^3831^|^3831^|^3831^|^3831^|^3831^|^3831^|^3831^|^3831^|^20131108^|^11.11^|^3831^|^3831^|^3831^|^3831^|^3831^|^3831^|^3831^|^W^|^N^|^0^|^HSDP^|^3788^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130712
3841^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12550^|^8^|^15965157^|^3.367^|^5.703^|^3832^|^3832^|^0^|^0^|^0^|^3832^|^0^|^0^|^19785^|^1^|^3832^|^3832^|^3832^|^3832^|^3832^|^3832^|^0^|^3832^|^3832^|^3832^|^3832^|^3832^|^3832^|^3832^|^3832^|^3832^|^20131018^|^11.11^|^3832^|^3832^|^3832^|^3832^|^3832^|^3832^|^3832^|^W^|^N^|^0^|^HSDP^|^3789^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131223
3842^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12551^|^8^|^15965158^|^3.367^|^5.703^|^3833^|^3833^|^0^|^0^|^0^|^3833^|^0^|^0^|^19786^|^1^|^3833^|^3833^|^3833^|^3833^|^3833^|^3833^|^0^|^3833^|^3833^|^3833^|^3833^|^3833^|^3833^|^3833^|^3833^|^3833^|^20130811^|^11.11^|^3833^|^3833^|^3833^|^3833^|^3833^|^3833^|^3833^|^W^|^N^|^0^|^HSDP^|^3790^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130328
3843^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12552^|^8^|^15965159^|^3.367^|^5.703^|^3834^|^3834^|^0^|^0^|^0^|^3834^|^0^|^0^|^19787^|^1^|^3834^|^3834^|^3834^|^3834^|^3834^|^3834^|^0^|^3834^|^3834^|^3834^|^3834^|^3834^|^3834^|^3834^|^3834^|^3834^|^20131120^|^11.11^|^3834^|^3834^|^3834^|^3834^|^3834^|^3834^|^3834^|^NW^|^N^|^0^|^HSDP^|^3791^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130923
3844^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12553^|^8^|^15965160^|^3.367^|^5.703^|^3835^|^3835^|^0^|^0^|^0^|^3835^|^0^|^0^|^19788^|^1^|^3835^|^3835^|^3835^|^3835^|^3835^|^3835^|^0^|^3835^|^3835^|^3835^|^3835^|^3835^|^3835^|^3835^|^3835^|^3835^|^20131017^|^11.11^|^3835^|^3835^|^3835^|^3835^|^3835^|^3835^|^3835^|^NW^|^N^|^0^|^HSDP^|^3792^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130516
3845^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12554^|^8^|^15965161^|^3.367^|^5.703^|^3836^|^3836^|^0^|^0^|^0^|^3836^|^0^|^0^|^19789^|^1^|^3836^|^3836^|^3836^|^3836^|^3836^|^3836^|^0^|^3836^|^3836^|^3836^|^3836^|^3836^|^3836^|^3836^|^3836^|^3836^|^20130202^|^11.11^|^3836^|^3836^|^3836^|^3836^|^3836^|^3836^|^3836^|^W^|^N^|^0^|^HSDP^|^3793^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130715
3846^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12555^|^8^|^15965162^|^3.367^|^5.703^|^3837^|^3837^|^0^|^0^|^0^|^3837^|^0^|^0^|^19790^|^1^|^3837^|^3837^|^3837^|^3837^|^3837^|^3837^|^0^|^3837^|^3837^|^3837^|^3837^|^3837^|^3837^|^3837^|^3837^|^3837^|^20131122^|^11.11^|^3837^|^3837^|^3837^|^3837^|^3837^|^3837^|^3837^|^W^|^N^|^0^|^HSDP^|^3794^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130908
3847^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12556^|^8^|^15965163^|^3.367^|^5.703^|^3838^|^3838^|^0^|^0^|^0^|^3838^|^0^|^0^|^19791^|^1^|^3838^|^3838^|^3838^|^3838^|^3838^|^3838^|^0^|^3838^|^3838^|^3838^|^3838^|^3838^|^3838^|^3838^|^3838^|^3838^|^20130410^|^11.11^|^3838^|^3838^|^3838^|^3838^|^3838^|^3838^|^3838^|^W^|^N^|^0^|^HSDP^|^3795^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130728
3848^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12557^|^8^|^15965164^|^3.367^|^5.703^|^3839^|^3839^|^0^|^0^|^0^|^3839^|^0^|^0^|^19792^|^1^|^3839^|^3839^|^3839^|^3839^|^3839^|^3839^|^0^|^3839^|^3839^|^3839^|^3839^|^3839^|^3839^|^3839^|^3839^|^3839^|^20131216^|^11.11^|^3839^|^3839^|^3839^|^3839^|^3839^|^3839^|^3839^|^NW^|^N^|^0^|^HSDP^|^3796^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130302
3849^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12558^|^8^|^15965165^|^3.367^|^5.703^|^3840^|^3840^|^0^|^0^|^0^|^3840^|^0^|^0^|^19793^|^1^|^3840^|^3840^|^3840^|^3840^|^3840^|^3840^|^0^|^3840^|^3840^|^3840^|^3840^|^3840^|^3840^|^3840^|^3840^|^3840^|^20130413^|^11.11^|^3840^|^3840^|^3840^|^3840^|^3840^|^3840^|^3840^|^W^|^N^|^0^|^HSDP^|^3797^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131106
3850^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12559^|^8^|^15965166^|^3.367^|^5.703^|^3841^|^3841^|^0^|^0^|^0^|^3841^|^0^|^0^|^19794^|^1^|^3841^|^3841^|^3841^|^3841^|^3841^|^3841^|^0^|^3841^|^3841^|^3841^|^3841^|^3841^|^3841^|^3841^|^3841^|^3841^|^20131019^|^11.11^|^3841^|^3841^|^3841^|^3841^|^3841^|^3841^|^3841^|^W^|^N^|^0^|^HSDP^|^3798^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130216
3851^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12560^|^8^|^15965167^|^3.367^|^5.703^|^3842^|^3842^|^0^|^0^|^0^|^3842^|^0^|^0^|^19795^|^1^|^3842^|^3842^|^3842^|^3842^|^3842^|^3842^|^0^|^3842^|^3842^|^3842^|^3842^|^3842^|^3842^|^3842^|^3842^|^3842^|^20130110^|^11.11^|^3842^|^3842^|^3842^|^3842^|^3842^|^3842^|^3842^|^W^|^N^|^0^|^HSDP^|^3799^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130518
3852^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12561^|^8^|^15965168^|^3.367^|^5.703^|^3843^|^3843^|^0^|^0^|^0^|^3843^|^0^|^0^|^19796^|^1^|^3843^|^3843^|^3843^|^3843^|^3843^|^3843^|^0^|^3843^|^3843^|^3843^|^3843^|^3843^|^3843^|^3843^|^3843^|^3843^|^20130316^|^11.11^|^3843^|^3843^|^3843^|^3843^|^3843^|^3843^|^3843^|^NW^|^N^|^0^|^HSDP^|^3800^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130323
3853^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12562^|^8^|^15965169^|^3.367^|^5.703^|^3844^|^3844^|^0^|^0^|^0^|^3844^|^0^|^0^|^19797^|^1^|^3844^|^3844^|^3844^|^3844^|^3844^|^3844^|^0^|^3844^|^3844^|^3844^|^3844^|^3844^|^3844^|^3844^|^3844^|^3844^|^20130405^|^11.11^|^3844^|^3844^|^3844^|^3844^|^3844^|^3844^|^3844^|^NW^|^N^|^0^|^HSDP^|^3801^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130607
3854^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12563^|^8^|^15965170^|^3.367^|^5.703^|^3845^|^3845^|^0^|^0^|^0^|^3845^|^0^|^0^|^19798^|^1^|^3845^|^3845^|^3845^|^3845^|^3845^|^3845^|^0^|^3845^|^3845^|^3845^|^3845^|^3845^|^3845^|^3845^|^3845^|^3845^|^20130816^|^11.11^|^3845^|^3845^|^3845^|^3845^|^3845^|^3845^|^3845^|^W^|^N^|^0^|^HSDP^|^3802^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130917
3855^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12564^|^8^|^15965171^|^3.367^|^5.703^|^3846^|^3846^|^0^|^0^|^0^|^3846^|^0^|^0^|^19799^|^1^|^3846^|^3846^|^3846^|^3846^|^3846^|^3846^|^0^|^3846^|^3846^|^3846^|^3846^|^3846^|^3846^|^3846^|^3846^|^3846^|^20130301^|^11.11^|^3846^|^3846^|^3846^|^3846^|^3846^|^3846^|^3846^|^NW^|^N^|^0^|^HSDP^|^3803^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130218
3856^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12565^|^8^|^15965172^|^3.367^|^5.703^|^3847^|^3847^|^0^|^0^|^0^|^3847^|^0^|^0^|^19800^|^1^|^3847^|^3847^|^3847^|^3847^|^3847^|^3847^|^0^|^3847^|^3847^|^3847^|^3847^|^3847^|^3847^|^3847^|^3847^|^3847^|^20131127^|^11.11^|^3847^|^3847^|^3847^|^3847^|^3847^|^3847^|^3847^|^W^|^N^|^0^|^HSDP^|^3804^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131113
3857^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12566^|^8^|^15965173^|^3.367^|^5.703^|^3848^|^3848^|^0^|^0^|^0^|^3848^|^0^|^0^|^19801^|^1^|^3848^|^3848^|^3848^|^3848^|^3848^|^3848^|^0^|^3848^|^3848^|^3848^|^3848^|^3848^|^3848^|^3848^|^3848^|^3848^|^20130929^|^11.11^|^3848^|^3848^|^3848^|^3848^|^3848^|^3848^|^3848^|^W^|^N^|^0^|^HSDP^|^3805^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130612
3858^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12567^|^8^|^15965174^|^3.367^|^5.703^|^3849^|^3849^|^0^|^0^|^0^|^3849^|^0^|^0^|^19802^|^1^|^3849^|^3849^|^3849^|^3849^|^3849^|^3849^|^0^|^3849^|^3849^|^3849^|^3849^|^3849^|^3849^|^3849^|^3849^|^3849^|^20131009^|^11.11^|^3849^|^3849^|^3849^|^3849^|^3849^|^3849^|^3849^|^NW^|^N^|^0^|^HSDP^|^3806^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130109
3859^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12568^|^8^|^15965175^|^3.367^|^5.703^|^3850^|^3850^|^0^|^0^|^0^|^3850^|^0^|^0^|^19803^|^1^|^3850^|^3850^|^3850^|^3850^|^3850^|^3850^|^0^|^3850^|^3850^|^3850^|^3850^|^3850^|^3850^|^3850^|^3850^|^3850^|^20130430^|^11.11^|^3850^|^3850^|^3850^|^3850^|^3850^|^3850^|^3850^|^NW^|^N^|^0^|^HSDP^|^3807^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130628
3860^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^12569^|^8^|^15965176^|^3.367^|^5.703^|^3851^|^3851^|^0^|^0^|^0^|^3851^|^0^|^0^|^19804^|^1^|^3851^|^3851^|^3851^|^3851^|^3851^|^3851^|^0^|^3851^|^3851^|^3851^|^3851^|^3851^|^3851^|^3851^|^3851^|^3851^|^20130901^|^11.11^|^3851^|^3851^|^3851^|^3851^|^3851^|^3851^|^3851^|^NW^|^N^|^0^|^HSDP^|^3808^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130722
