product_id^|^mtl_id^|^portfolio^|^tariff_option^|^sim_only_to^|^mt_description^|^mt_desc_for_channel_remarks^|^report_description^|^is_active^|^sub_stufen_wert^|^rate_eu_tariff^|^rate_eu_mtid^|^national_minutes^|^landline_minutes^|^vodafone_minutes^|^d1_minutes^|^eplus_minutes^|^o2_minutes^|^vodafone_sms^|^other_network_sms^|^national_sms^|^vodafone_mms^|^internet_volume^|^minimum_requirement^|^maximum_requirement^|^creation_date^|^mt_id_group^|^to_only^|^sim_only_discount^|^soc_discount
555^|^607^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^556^|^556^|^46.2101^|^46.2101^|^556^|^556^|^556^|^556^|^556^|^556^|^556^|^556^|^556^|^556^|^556^|^556^|^556^|^20180308^|^556^|^1^|^556^|^0
556^|^608^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^557^|^557^|^46.2101^|^46.2101^|^557^|^557^|^557^|^557^|^557^|^557^|^557^|^557^|^557^|^557^|^557^|^557^|^557^|^20181226^|^557^|^1^|^557^|^0
557^|^609^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^558^|^558^|^46.2101^|^46.2101^|^558^|^558^|^558^|^558^|^558^|^558^|^558^|^558^|^558^|^558^|^558^|^558^|^558^|^20180606^|^558^|^1^|^558^|^0
558^|^610^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^559^|^559^|^46.2101^|^46.2101^|^559^|^559^|^559^|^559^|^559^|^559^|^559^|^559^|^559^|^559^|^559^|^559^|^559^|^20181221^|^559^|^1^|^559^|^0
559^|^611^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^560^|^560^|^46.2101^|^46.2101^|^560^|^560^|^560^|^560^|^560^|^560^|^560^|^560^|^560^|^560^|^560^|^560^|^560^|^20180609^|^560^|^1^|^560^|^0
560^|^612^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^561^|^561^|^46.2101^|^46.2101^|^561^|^561^|^561^|^561^|^561^|^561^|^561^|^561^|^561^|^561^|^561^|^561^|^561^|^20180523^|^561^|^1^|^561^|^0
561^|^613^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^562^|^562^|^46.2101^|^46.2101^|^562^|^562^|^562^|^562^|^562^|^562^|^562^|^562^|^562^|^562^|^562^|^562^|^562^|^20181123^|^562^|^1^|^562^|^0
562^|^614^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^563^|^563^|^46.2101^|^46.2101^|^563^|^563^|^563^|^563^|^563^|^563^|^563^|^563^|^563^|^563^|^563^|^563^|^563^|^20180219^|^563^|^1^|^563^|^0
563^|^615^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^564^|^564^|^46.2101^|^46.2101^|^564^|^564^|^564^|^564^|^564^|^564^|^564^|^564^|^564^|^564^|^564^|^564^|^564^|^20180926^|^564^|^1^|^564^|^0
564^|^616^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^565^|^565^|^46.2101^|^46.2101^|^565^|^565^|^565^|^565^|^565^|^565^|^565^|^565^|^565^|^565^|^565^|^565^|^565^|^20180627^|^565^|^1^|^565^|^0
565^|^617^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^566^|^566^|^46.2101^|^46.2101^|^566^|^566^|^566^|^566^|^566^|^566^|^566^|^566^|^566^|^566^|^566^|^566^|^566^|^20180423^|^566^|^1^|^566^|^0
566^|^618^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^567^|^567^|^46.2101^|^46.2101^|^567^|^567^|^567^|^567^|^567^|^567^|^567^|^567^|^567^|^567^|^567^|^567^|^567^|^20181221^|^567^|^1^|^567^|^0
567^|^619^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^568^|^568^|^46.2101^|^46.2101^|^568^|^568^|^568^|^568^|^568^|^568^|^568^|^568^|^568^|^568^|^568^|^568^|^568^|^20181211^|^568^|^1^|^568^|^0
568^|^620^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^569^|^569^|^46.2101^|^46.2101^|^569^|^569^|^569^|^569^|^569^|^569^|^569^|^569^|^569^|^569^|^569^|^569^|^569^|^20180529^|^569^|^1^|^569^|^0
569^|^621^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^570^|^570^|^46.2101^|^46.2101^|^570^|^570^|^570^|^570^|^570^|^570^|^570^|^570^|^570^|^570^|^570^|^570^|^570^|^20180113^|^570^|^1^|^570^|^0
570^|^622^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^571^|^571^|^46.2101^|^46.2101^|^571^|^571^|^571^|^571^|^571^|^571^|^571^|^571^|^571^|^571^|^571^|^571^|^571^|^20180419^|^571^|^1^|^571^|^0
571^|^623^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^572^|^572^|^46.2101^|^46.2101^|^572^|^572^|^572^|^572^|^572^|^572^|^572^|^572^|^572^|^572^|^572^|^572^|^572^|^20180515^|^572^|^1^|^572^|^0
572^|^624^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^573^|^573^|^46.2101^|^46.2101^|^573^|^573^|^573^|^573^|^573^|^573^|^573^|^573^|^573^|^573^|^573^|^573^|^573^|^20180317^|^573^|^1^|^573^|^0
573^|^625^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^574^|^574^|^46.2101^|^46.2101^|^574^|^574^|^574^|^574^|^574^|^574^|^574^|^574^|^574^|^574^|^574^|^574^|^574^|^20180622^|^574^|^1^|^574^|^0
574^|^626^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^575^|^575^|^46.2101^|^46.2101^|^575^|^575^|^575^|^575^|^575^|^575^|^575^|^575^|^575^|^575^|^575^|^575^|^575^|^20180724^|^575^|^1^|^575^|^0
575^|^627^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^576^|^576^|^46.2101^|^46.2101^|^576^|^576^|^576^|^576^|^576^|^576^|^576^|^576^|^576^|^576^|^576^|^576^|^576^|^20180124^|^576^|^1^|^576^|^0
576^|^628^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^577^|^577^|^46.2101^|^46.2101^|^577^|^577^|^577^|^577^|^577^|^577^|^577^|^577^|^577^|^577^|^577^|^577^|^577^|^20181122^|^577^|^1^|^577^|^0
577^|^629^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^578^|^578^|^46.2101^|^46.2101^|^578^|^578^|^578^|^578^|^578^|^578^|^578^|^578^|^578^|^578^|^578^|^578^|^578^|^20181105^|^578^|^1^|^578^|^0
578^|^630^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^579^|^579^|^46.2101^|^46.2101^|^579^|^579^|^579^|^579^|^579^|^579^|^579^|^579^|^579^|^579^|^579^|^579^|^579^|^20181201^|^579^|^1^|^579^|^0
579^|^631^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^580^|^580^|^46.2101^|^46.2101^|^580^|^580^|^580^|^580^|^580^|^580^|^580^|^580^|^580^|^580^|^580^|^580^|^580^|^20181022^|^580^|^1^|^580^|^0
580^|^632^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^581^|^581^|^46.2101^|^46.2101^|^581^|^581^|^581^|^581^|^581^|^581^|^581^|^581^|^581^|^581^|^581^|^581^|^581^|^20181111^|^581^|^1^|^581^|^0
581^|^633^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^582^|^582^|^46.2101^|^46.2101^|^582^|^582^|^582^|^582^|^582^|^582^|^582^|^582^|^582^|^582^|^582^|^582^|^582^|^20180531^|^582^|^1^|^582^|^0
582^|^634^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^583^|^583^|^46.2101^|^46.2101^|^583^|^583^|^583^|^583^|^583^|^583^|^583^|^583^|^583^|^583^|^583^|^583^|^583^|^20180130^|^583^|^1^|^583^|^0
583^|^635^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^584^|^584^|^46.2101^|^46.2101^|^584^|^584^|^584^|^584^|^584^|^584^|^584^|^584^|^584^|^584^|^584^|^584^|^584^|^20180810^|^584^|^1^|^584^|^0
584^|^636^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^585^|^585^|^46.2101^|^46.2101^|^585^|^585^|^585^|^585^|^585^|^585^|^585^|^585^|^585^|^585^|^585^|^585^|^585^|^20180112^|^585^|^1^|^585^|^0
585^|^637^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^586^|^586^|^46.2101^|^46.2101^|^586^|^586^|^586^|^586^|^586^|^586^|^586^|^586^|^586^|^586^|^586^|^586^|^586^|^20180910^|^586^|^1^|^586^|^0
586^|^638^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^587^|^587^|^46.2101^|^46.2101^|^587^|^587^|^587^|^587^|^587^|^587^|^587^|^587^|^587^|^587^|^587^|^587^|^587^|^20180226^|^587^|^1^|^587^|^0
587^|^639^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^588^|^588^|^46.2101^|^46.2101^|^588^|^588^|^588^|^588^|^588^|^588^|^588^|^588^|^588^|^588^|^588^|^588^|^588^|^20180530^|^588^|^1^|^588^|^0
588^|^640^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^589^|^589^|^46.2101^|^46.2101^|^589^|^589^|^589^|^589^|^589^|^589^|^589^|^589^|^589^|^589^|^589^|^589^|^589^|^20180505^|^589^|^1^|^589^|^0
589^|^641^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^590^|^590^|^46.2101^|^46.2101^|^590^|^590^|^590^|^590^|^590^|^590^|^590^|^590^|^590^|^590^|^590^|^590^|^590^|^20181103^|^590^|^1^|^590^|^0
590^|^642^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^591^|^591^|^46.2101^|^46.2101^|^591^|^591^|^591^|^591^|^591^|^591^|^591^|^591^|^591^|^591^|^591^|^591^|^591^|^20181207^|^591^|^1^|^591^|^0
591^|^643^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^592^|^592^|^46.2101^|^46.2101^|^592^|^592^|^592^|^592^|^592^|^592^|^592^|^592^|^592^|^592^|^592^|^592^|^592^|^20180614^|^592^|^1^|^592^|^0
592^|^644^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^593^|^593^|^46.2101^|^46.2101^|^593^|^593^|^593^|^593^|^593^|^593^|^593^|^593^|^593^|^593^|^593^|^593^|^593^|^20181013^|^593^|^1^|^593^|^0
593^|^645^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^594^|^594^|^46.2101^|^46.2101^|^594^|^594^|^594^|^594^|^594^|^594^|^594^|^594^|^594^|^594^|^594^|^594^|^594^|^20180119^|^594^|^1^|^594^|^0
594^|^646^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^595^|^595^|^46.2101^|^46.2101^|^595^|^595^|^595^|^595^|^595^|^595^|^595^|^595^|^595^|^595^|^595^|^595^|^595^|^20181001^|^595^|^1^|^595^|^0
595^|^647^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^596^|^596^|^46.2101^|^46.2101^|^596^|^596^|^596^|^596^|^596^|^596^|^596^|^596^|^596^|^596^|^596^|^596^|^596^|^20181110^|^596^|^1^|^596^|^0
596^|^648^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^597^|^597^|^46.2101^|^46.2101^|^597^|^597^|^597^|^597^|^597^|^597^|^597^|^597^|^597^|^597^|^597^|^597^|^597^|^20180625^|^597^|^1^|^597^|^0
597^|^649^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^598^|^598^|^46.2101^|^46.2101^|^598^|^598^|^598^|^598^|^598^|^598^|^598^|^598^|^598^|^598^|^598^|^598^|^598^|^20181202^|^598^|^1^|^598^|^0
598^|^650^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^599^|^599^|^46.2101^|^46.2101^|^599^|^599^|^599^|^599^|^599^|^599^|^599^|^599^|^599^|^599^|^599^|^599^|^599^|^20180705^|^599^|^1^|^599^|^0
599^|^651^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^600^|^600^|^46.2101^|^46.2101^|^600^|^600^|^600^|^600^|^600^|^600^|^600^|^600^|^600^|^600^|^600^|^600^|^600^|^20180618^|^600^|^1^|^600^|^0
600^|^652^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^601^|^601^|^46.2101^|^46.2101^|^601^|^601^|^601^|^601^|^601^|^601^|^601^|^601^|^601^|^601^|^601^|^601^|^601^|^20180907^|^601^|^1^|^601^|^0
601^|^653^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^602^|^602^|^46.2101^|^46.2101^|^602^|^602^|^602^|^602^|^602^|^602^|^602^|^602^|^602^|^602^|^602^|^602^|^602^|^20180315^|^602^|^1^|^602^|^0
602^|^654^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^603^|^603^|^46.2101^|^46.2101^|^603^|^603^|^603^|^603^|^603^|^603^|^603^|^603^|^603^|^603^|^603^|^603^|^603^|^20180105^|^603^|^1^|^603^|^0
603^|^655^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^604^|^604^|^46.2101^|^46.2101^|^604^|^604^|^604^|^604^|^604^|^604^|^604^|^604^|^604^|^604^|^604^|^604^|^604^|^20180123^|^604^|^1^|^604^|^0
604^|^656^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^605^|^605^|^46.2101^|^46.2101^|^605^|^605^|^605^|^605^|^605^|^605^|^605^|^605^|^605^|^605^|^605^|^605^|^605^|^20181123^|^605^|^1^|^605^|^0
605^|^657^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^606^|^606^|^46.2101^|^46.2101^|^606^|^606^|^606^|^606^|^606^|^606^|^606^|^606^|^606^|^606^|^606^|^606^|^606^|^20180828^|^606^|^1^|^606^|^0
606^|^658^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^607^|^607^|^46.2101^|^46.2101^|^607^|^607^|^607^|^607^|^607^|^607^|^607^|^607^|^607^|^607^|^607^|^607^|^607^|^20181228^|^607^|^1^|^607^|^0
607^|^659^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^608^|^608^|^46.2101^|^46.2101^|^608^|^608^|^608^|^608^|^608^|^608^|^608^|^608^|^608^|^608^|^608^|^608^|^608^|^20180313^|^608^|^1^|^608^|^0
608^|^660^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^609^|^609^|^46.2101^|^46.2101^|^609^|^609^|^609^|^609^|^609^|^609^|^609^|^609^|^609^|^609^|^609^|^609^|^609^|^20181020^|^609^|^1^|^609^|^0
609^|^661^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^610^|^610^|^46.2101^|^46.2101^|^610^|^610^|^610^|^610^|^610^|^610^|^610^|^610^|^610^|^610^|^610^|^610^|^610^|^20180919^|^610^|^1^|^610^|^0
610^|^662^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^611^|^611^|^46.2101^|^46.2101^|^611^|^611^|^611^|^611^|^611^|^611^|^611^|^611^|^611^|^611^|^611^|^611^|^611^|^20180802^|^611^|^1^|^611^|^0
611^|^663^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^612^|^612^|^46.2101^|^46.2101^|^612^|^612^|^612^|^612^|^612^|^612^|^612^|^612^|^612^|^612^|^612^|^612^|^612^|^20180226^|^612^|^1^|^612^|^0
612^|^664^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^613^|^613^|^46.2101^|^46.2101^|^613^|^613^|^613^|^613^|^613^|^613^|^613^|^613^|^613^|^613^|^613^|^613^|^613^|^20181022^|^613^|^1^|^613^|^0
613^|^665^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^614^|^614^|^46.2101^|^46.2101^|^614^|^614^|^614^|^614^|^614^|^614^|^614^|^614^|^614^|^614^|^614^|^614^|^614^|^20180912^|^614^|^1^|^614^|^0
614^|^666^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^615^|^615^|^46.2101^|^46.2101^|^615^|^615^|^615^|^615^|^615^|^615^|^615^|^615^|^615^|^615^|^615^|^615^|^615^|^20180522^|^615^|^1^|^615^|^0
615^|^667^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^616^|^616^|^46.2101^|^46.2101^|^616^|^616^|^616^|^616^|^616^|^616^|^616^|^616^|^616^|^616^|^616^|^616^|^616^|^20180720^|^616^|^1^|^616^|^0
616^|^668^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^617^|^617^|^46.2101^|^46.2101^|^617^|^617^|^617^|^617^|^617^|^617^|^617^|^617^|^617^|^617^|^617^|^617^|^617^|^20180520^|^617^|^1^|^617^|^0
617^|^669^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^618^|^618^|^46.2101^|^46.2101^|^618^|^618^|^618^|^618^|^618^|^618^|^618^|^618^|^618^|^618^|^618^|^618^|^618^|^20181119^|^618^|^1^|^618^|^0
618^|^670^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^619^|^619^|^46.2101^|^46.2101^|^619^|^619^|^619^|^619^|^619^|^619^|^619^|^619^|^619^|^619^|^619^|^619^|^619^|^20181019^|^619^|^1^|^619^|^0
619^|^671^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^620^|^620^|^46.2101^|^46.2101^|^620^|^620^|^620^|^620^|^620^|^620^|^620^|^620^|^620^|^620^|^620^|^620^|^620^|^20180929^|^620^|^1^|^620^|^0
620^|^672^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^621^|^621^|^46.2101^|^46.2101^|^621^|^621^|^621^|^621^|^621^|^621^|^621^|^621^|^621^|^621^|^621^|^621^|^621^|^20180721^|^621^|^1^|^621^|^0
621^|^673^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^622^|^622^|^46.2101^|^46.2101^|^622^|^622^|^622^|^622^|^622^|^622^|^622^|^622^|^622^|^622^|^622^|^622^|^622^|^20180329^|^622^|^1^|^622^|^0
622^|^674^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^623^|^623^|^46.2101^|^46.2101^|^623^|^623^|^623^|^623^|^623^|^623^|^623^|^623^|^623^|^623^|^623^|^623^|^623^|^20180806^|^623^|^1^|^623^|^0
623^|^675^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^624^|^624^|^46.2101^|^46.2101^|^624^|^624^|^624^|^624^|^624^|^624^|^624^|^624^|^624^|^624^|^624^|^624^|^624^|^20180102^|^624^|^1^|^624^|^0
624^|^676^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^625^|^625^|^46.2101^|^46.2101^|^625^|^625^|^625^|^625^|^625^|^625^|^625^|^625^|^625^|^625^|^625^|^625^|^625^|^20180721^|^625^|^1^|^625^|^0
625^|^677^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^626^|^626^|^46.2101^|^46.2101^|^626^|^626^|^626^|^626^|^626^|^626^|^626^|^626^|^626^|^626^|^626^|^626^|^626^|^20181106^|^626^|^1^|^626^|^0
626^|^678^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^627^|^627^|^46.2101^|^46.2101^|^627^|^627^|^627^|^627^|^627^|^627^|^627^|^627^|^627^|^627^|^627^|^627^|^627^|^20180322^|^627^|^1^|^627^|^0
627^|^679^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^628^|^628^|^46.2101^|^46.2101^|^628^|^628^|^628^|^628^|^628^|^628^|^628^|^628^|^628^|^628^|^628^|^628^|^628^|^20180717^|^628^|^1^|^628^|^0
628^|^680^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^629^|^629^|^46.2101^|^46.2101^|^629^|^629^|^629^|^629^|^629^|^629^|^629^|^629^|^629^|^629^|^629^|^629^|^629^|^20180710^|^629^|^1^|^629^|^0
629^|^681^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^630^|^630^|^46.2101^|^46.2101^|^630^|^630^|^630^|^630^|^630^|^630^|^630^|^630^|^630^|^630^|^630^|^630^|^630^|^20180419^|^630^|^1^|^630^|^0
630^|^682^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^631^|^631^|^46.2101^|^46.2101^|^631^|^631^|^631^|^631^|^631^|^631^|^631^|^631^|^631^|^631^|^631^|^631^|^631^|^20180112^|^631^|^1^|^631^|^0
631^|^683^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^632^|^632^|^46.2101^|^46.2101^|^632^|^632^|^632^|^632^|^632^|^632^|^632^|^632^|^632^|^632^|^632^|^632^|^632^|^20180301^|^632^|^1^|^632^|^0
632^|^684^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^633^|^633^|^46.2101^|^46.2101^|^633^|^633^|^633^|^633^|^633^|^633^|^633^|^633^|^633^|^633^|^633^|^633^|^633^|^20180514^|^633^|^1^|^633^|^0
633^|^685^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^634^|^634^|^46.2101^|^46.2101^|^634^|^634^|^634^|^634^|^634^|^634^|^634^|^634^|^634^|^634^|^634^|^634^|^634^|^20180810^|^634^|^1^|^634^|^0
634^|^686^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^635^|^635^|^46.2101^|^46.2101^|^635^|^635^|^635^|^635^|^635^|^635^|^635^|^635^|^635^|^635^|^635^|^635^|^635^|^20180729^|^635^|^1^|^635^|^0
635^|^687^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^636^|^636^|^46.2101^|^46.2101^|^636^|^636^|^636^|^636^|^636^|^636^|^636^|^636^|^636^|^636^|^636^|^636^|^636^|^20181019^|^636^|^1^|^636^|^0
636^|^688^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^637^|^637^|^46.2101^|^46.2101^|^637^|^637^|^637^|^637^|^637^|^637^|^637^|^637^|^637^|^637^|^637^|^637^|^637^|^20180424^|^637^|^1^|^637^|^0
637^|^689^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^638^|^638^|^46.2101^|^46.2101^|^638^|^638^|^638^|^638^|^638^|^638^|^638^|^638^|^638^|^638^|^638^|^638^|^638^|^20180519^|^638^|^1^|^638^|^0
638^|^690^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^639^|^639^|^46.2101^|^46.2101^|^639^|^639^|^639^|^639^|^639^|^639^|^639^|^639^|^639^|^639^|^639^|^639^|^639^|^20180603^|^639^|^1^|^639^|^0
639^|^691^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^640^|^640^|^46.2101^|^46.2101^|^640^|^640^|^640^|^640^|^640^|^640^|^640^|^640^|^640^|^640^|^640^|^640^|^640^|^20180225^|^640^|^1^|^640^|^0
640^|^692^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^641^|^641^|^46.2101^|^46.2101^|^641^|^641^|^641^|^641^|^641^|^641^|^641^|^641^|^641^|^641^|^641^|^641^|^641^|^20180728^|^641^|^1^|^641^|^0
641^|^693^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2463^|^642^|^642^|^46.2101^|^46.2101^|^642^|^642^|^642^|^642^|^642^|^642^|^642^|^642^|^642^|^642^|^642^|^642^|^642^|^20180827^|^642^|^1^|^642^|^0
642^|^694^|^Enjoy^|^RED4LOS^|^^|^EnjoyMoreRedLSimOnly^|^RED4_L_00^|^2445^|^643^|^643^|^46.2101^|^46.2101^|^643^|^643^|^643^|^643^|^643^|^643^|^643^|^643^|^643^|^643^|^643^|^643^|^643^|^20180326^|^643^|^1^|^643^|^0
