footprint_id^|^postal_code_num^|^city_name^|^city_suffix_name^|^district_name^|^street_name^|^house_num^|^house_num_modifier_val^|^kgs44_id^|^x_wgs84^|^y_wgs84^|^x_gk3^|^y_gk3^|^household_cnt^|^address_data_server_id^|^mktbil_cab_line_int_cd^|^mktbil_cab_line_dig_cd^|^mktbil_cab_line_anl_cd^|^mktbil_dtr_cab_line_int_cnt^|^tech_avail_cab_line_int_cd^|^tech_avail_cab_line_dig_cd^|^tech_avail_cab_line_anl_cd^|^feedback_chnl_ind^|^adsl_accs_line_bw_qty^|^adsl_bitstream_accs_bw_qty^|^vdsl_accs_line_bw_qty^|^vdsl_bitstream_accs_bw_qty^|^vdsl_vectoring_ind^|^lte_bw_qty^|^lte_indoor_outdoor_cd^|^lte_load_cnt^|^homes_passed_street_cnt^|^homes_passed_building_cnt^|^cab_line_int_apart_unit_cnt^|^cab_line_dig_apart_unit_cnt^|^cab_line_anl_apart_unit_cnt^|^dsl_apart_unit_cnt^|^lte_apart_unit_cnt^|^potential_bw_qty^|^vdsl_dtag_plan_dt^|^kabelscore_pct^|^mktbil_hybrid_fiber_coax_ind^|^vdsl_accs_line_fp_ind^|^vdsl_bitstream_accs_fp_ind^|^vdsl_vectoring_fp_ind^|^adsl_accs_line_fp_ind^|^adsl_bitstream_accs_fp_ind^|^lte_fix_fp_ind^|^potential_tech_cd^|^potential_contact_type_cd^|^branch_num^|^ip_tv_cd^|^ip_tv_potential_ind^|^g3g_cd^|^gsm_cd^|^is_deleted_ind^|^accuracy_id^|^di_gui^|^dwh_load_date
309^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9018^|^8^|^15961625^|^3.367^|^5.703^|^300^|^300^|^0^|^0^|^0^|^300^|^0^|^0^|^16253^|^1^|^300^|^300^|^300^|^300^|^300^|^300^|^0^|^300^|^300^|^300^|^300^|^300^|^300^|^300^|^300^|^300^|^20130923^|^11.11^|^300^|^300^|^300^|^300^|^300^|^300^|^300^|^W^|^N^|^0^|^HSDP^|^257^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130414
310^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9019^|^8^|^15961626^|^3.367^|^5.703^|^301^|^301^|^0^|^0^|^0^|^301^|^0^|^0^|^16254^|^1^|^301^|^301^|^301^|^301^|^301^|^301^|^0^|^301^|^301^|^301^|^301^|^301^|^301^|^301^|^301^|^301^|^20130206^|^11.11^|^301^|^301^|^301^|^301^|^301^|^301^|^301^|^NW^|^N^|^0^|^HSDP^|^258^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130421
311^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9020^|^8^|^15961627^|^3.367^|^5.703^|^302^|^302^|^0^|^0^|^0^|^302^|^0^|^0^|^16255^|^1^|^302^|^302^|^302^|^302^|^302^|^302^|^0^|^302^|^302^|^302^|^302^|^302^|^302^|^302^|^302^|^302^|^20130918^|^11.11^|^302^|^302^|^302^|^302^|^302^|^302^|^302^|^W^|^N^|^0^|^HSDP^|^259^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130813
312^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9021^|^8^|^15961628^|^3.367^|^5.703^|^303^|^303^|^0^|^0^|^0^|^303^|^0^|^0^|^16256^|^1^|^303^|^303^|^303^|^303^|^303^|^303^|^0^|^303^|^303^|^303^|^303^|^303^|^303^|^303^|^303^|^303^|^20130102^|^11.11^|^303^|^303^|^303^|^303^|^303^|^303^|^303^|^W^|^N^|^0^|^HSDP^|^260^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130628
313^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9022^|^8^|^15961629^|^3.367^|^5.703^|^304^|^304^|^0^|^0^|^0^|^304^|^0^|^0^|^16257^|^1^|^304^|^304^|^304^|^304^|^304^|^304^|^0^|^304^|^304^|^304^|^304^|^304^|^304^|^304^|^304^|^304^|^20130711^|^11.11^|^304^|^304^|^304^|^304^|^304^|^304^|^304^|^W^|^N^|^0^|^HSDP^|^261^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131006
314^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9023^|^8^|^15961630^|^3.367^|^5.703^|^305^|^305^|^0^|^0^|^0^|^305^|^0^|^0^|^16258^|^1^|^305^|^305^|^305^|^305^|^305^|^305^|^0^|^305^|^305^|^305^|^305^|^305^|^305^|^305^|^305^|^305^|^20130415^|^11.11^|^305^|^305^|^305^|^305^|^305^|^305^|^305^|^W^|^N^|^0^|^HSDP^|^262^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130729
315^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9024^|^8^|^15961631^|^3.367^|^5.703^|^306^|^306^|^0^|^0^|^0^|^306^|^0^|^0^|^16259^|^1^|^306^|^306^|^306^|^306^|^306^|^306^|^0^|^306^|^306^|^306^|^306^|^306^|^306^|^306^|^306^|^306^|^20130828^|^11.11^|^306^|^306^|^306^|^306^|^306^|^306^|^306^|^W^|^N^|^0^|^HSDP^|^263^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130904
316^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9025^|^8^|^15961632^|^3.367^|^5.703^|^307^|^307^|^0^|^0^|^0^|^307^|^0^|^0^|^16260^|^1^|^307^|^307^|^307^|^307^|^307^|^307^|^0^|^307^|^307^|^307^|^307^|^307^|^307^|^307^|^307^|^307^|^20130506^|^11.11^|^307^|^307^|^307^|^307^|^307^|^307^|^307^|^W^|^N^|^0^|^HSDP^|^264^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131012
317^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9026^|^8^|^15961633^|^3.367^|^5.703^|^308^|^308^|^0^|^0^|^0^|^308^|^0^|^0^|^16261^|^1^|^308^|^308^|^308^|^308^|^308^|^308^|^0^|^308^|^308^|^308^|^308^|^308^|^308^|^308^|^308^|^308^|^20130222^|^11.11^|^308^|^308^|^308^|^308^|^308^|^308^|^308^|^W^|^N^|^0^|^HSDP^|^265^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130921
318^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9027^|^8^|^15961634^|^3.367^|^5.703^|^309^|^309^|^0^|^0^|^0^|^309^|^0^|^0^|^16262^|^1^|^309^|^309^|^309^|^309^|^309^|^309^|^0^|^309^|^309^|^309^|^309^|^309^|^309^|^309^|^309^|^309^|^20130713^|^11.11^|^309^|^309^|^309^|^309^|^309^|^309^|^309^|^NW^|^N^|^0^|^HSDP^|^266^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130705
319^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9028^|^8^|^15961635^|^3.367^|^5.703^|^310^|^310^|^0^|^0^|^0^|^310^|^0^|^0^|^16263^|^1^|^310^|^310^|^310^|^310^|^310^|^310^|^0^|^310^|^310^|^310^|^310^|^310^|^310^|^310^|^310^|^310^|^20130321^|^11.11^|^310^|^310^|^310^|^310^|^310^|^310^|^310^|^W^|^N^|^0^|^HSDP^|^267^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130811
320^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9029^|^8^|^15961636^|^3.367^|^5.703^|^311^|^311^|^0^|^0^|^0^|^311^|^0^|^0^|^16264^|^1^|^311^|^311^|^311^|^311^|^311^|^311^|^0^|^311^|^311^|^311^|^311^|^311^|^311^|^311^|^311^|^311^|^20130722^|^11.11^|^311^|^311^|^311^|^311^|^311^|^311^|^311^|^W^|^N^|^0^|^HSDP^|^268^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130910
321^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9030^|^8^|^15961637^|^3.367^|^5.703^|^312^|^312^|^0^|^0^|^0^|^312^|^0^|^0^|^16265^|^1^|^312^|^312^|^312^|^312^|^312^|^312^|^0^|^312^|^312^|^312^|^312^|^312^|^312^|^312^|^312^|^312^|^20130715^|^11.11^|^312^|^312^|^312^|^312^|^312^|^312^|^312^|^NW^|^N^|^0^|^HSDP^|^269^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131107
322^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9031^|^8^|^15961638^|^3.367^|^5.703^|^313^|^313^|^0^|^0^|^0^|^313^|^0^|^0^|^16266^|^1^|^313^|^313^|^313^|^313^|^313^|^313^|^0^|^313^|^313^|^313^|^313^|^313^|^313^|^313^|^313^|^313^|^20131127^|^11.11^|^313^|^313^|^313^|^313^|^313^|^313^|^313^|^NW^|^N^|^0^|^HSDP^|^270^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130603
323^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9032^|^8^|^15961639^|^3.367^|^5.703^|^314^|^314^|^0^|^0^|^0^|^314^|^0^|^0^|^16267^|^1^|^314^|^314^|^314^|^314^|^314^|^314^|^0^|^314^|^314^|^314^|^314^|^314^|^314^|^314^|^314^|^314^|^20131022^|^11.11^|^314^|^314^|^314^|^314^|^314^|^314^|^314^|^W^|^N^|^0^|^HSDP^|^271^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130329
324^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9033^|^8^|^15961640^|^3.367^|^5.703^|^315^|^315^|^0^|^0^|^0^|^315^|^0^|^0^|^16268^|^1^|^315^|^315^|^315^|^315^|^315^|^315^|^0^|^315^|^315^|^315^|^315^|^315^|^315^|^315^|^315^|^315^|^20130525^|^11.11^|^315^|^315^|^315^|^315^|^315^|^315^|^315^|^NW^|^N^|^0^|^HSDP^|^272^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130118
325^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9034^|^8^|^15961641^|^3.367^|^5.703^|^316^|^316^|^0^|^0^|^0^|^316^|^0^|^0^|^16269^|^1^|^316^|^316^|^316^|^316^|^316^|^316^|^0^|^316^|^316^|^316^|^316^|^316^|^316^|^316^|^316^|^316^|^20130430^|^11.11^|^316^|^316^|^316^|^316^|^316^|^316^|^316^|^W^|^N^|^0^|^HSDP^|^273^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130502
326^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9035^|^8^|^15961642^|^3.367^|^5.703^|^317^|^317^|^0^|^0^|^0^|^317^|^0^|^0^|^16270^|^1^|^317^|^317^|^317^|^317^|^317^|^317^|^0^|^317^|^317^|^317^|^317^|^317^|^317^|^317^|^317^|^317^|^20130902^|^11.11^|^317^|^317^|^317^|^317^|^317^|^317^|^317^|^W^|^N^|^0^|^HSDP^|^274^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130531
327^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9036^|^8^|^15961643^|^3.367^|^5.703^|^318^|^318^|^0^|^0^|^0^|^318^|^0^|^0^|^16271^|^1^|^318^|^318^|^318^|^318^|^318^|^318^|^0^|^318^|^318^|^318^|^318^|^318^|^318^|^318^|^318^|^318^|^20131127^|^11.11^|^318^|^318^|^318^|^318^|^318^|^318^|^318^|^W^|^N^|^0^|^HSDP^|^275^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130429
328^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9037^|^8^|^15961644^|^3.367^|^5.703^|^319^|^319^|^0^|^0^|^0^|^319^|^0^|^0^|^16272^|^1^|^319^|^319^|^319^|^319^|^319^|^319^|^0^|^319^|^319^|^319^|^319^|^319^|^319^|^319^|^319^|^319^|^20130918^|^11.11^|^319^|^319^|^319^|^319^|^319^|^319^|^319^|^NW^|^N^|^0^|^HSDP^|^276^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130804
329^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9038^|^8^|^15961645^|^3.367^|^5.703^|^320^|^320^|^0^|^0^|^0^|^320^|^0^|^0^|^16273^|^1^|^320^|^320^|^320^|^320^|^320^|^320^|^0^|^320^|^320^|^320^|^320^|^320^|^320^|^320^|^320^|^320^|^20130406^|^11.11^|^320^|^320^|^320^|^320^|^320^|^320^|^320^|^NW^|^N^|^0^|^HSDP^|^277^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130712
330^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9039^|^8^|^15961646^|^3.367^|^5.703^|^321^|^321^|^0^|^0^|^0^|^321^|^0^|^0^|^16274^|^1^|^321^|^321^|^321^|^321^|^321^|^321^|^0^|^321^|^321^|^321^|^321^|^321^|^321^|^321^|^321^|^321^|^20130522^|^11.11^|^321^|^321^|^321^|^321^|^321^|^321^|^321^|^NW^|^N^|^0^|^HSDP^|^278^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130921
331^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9040^|^8^|^15961647^|^3.367^|^5.703^|^322^|^322^|^0^|^0^|^0^|^322^|^0^|^0^|^16275^|^1^|^322^|^322^|^322^|^322^|^322^|^322^|^0^|^322^|^322^|^322^|^322^|^322^|^322^|^322^|^322^|^322^|^20130620^|^11.11^|^322^|^322^|^322^|^322^|^322^|^322^|^322^|^NW^|^N^|^0^|^HSDP^|^279^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131002
332^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9041^|^8^|^15961648^|^3.367^|^5.703^|^323^|^323^|^0^|^0^|^0^|^323^|^0^|^0^|^16276^|^1^|^323^|^323^|^323^|^323^|^323^|^323^|^0^|^323^|^323^|^323^|^323^|^323^|^323^|^323^|^323^|^323^|^20130517^|^11.11^|^323^|^323^|^323^|^323^|^323^|^323^|^323^|^NW^|^N^|^0^|^HSDP^|^280^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130527
333^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9042^|^8^|^15961649^|^3.367^|^5.703^|^324^|^324^|^0^|^0^|^0^|^324^|^0^|^0^|^16277^|^1^|^324^|^324^|^324^|^324^|^324^|^324^|^0^|^324^|^324^|^324^|^324^|^324^|^324^|^324^|^324^|^324^|^20131129^|^11.11^|^324^|^324^|^324^|^324^|^324^|^324^|^324^|^NW^|^N^|^0^|^HSDP^|^281^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130325
334^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9043^|^8^|^15961650^|^3.367^|^5.703^|^325^|^325^|^0^|^0^|^0^|^325^|^0^|^0^|^16278^|^1^|^325^|^325^|^325^|^325^|^325^|^325^|^0^|^325^|^325^|^325^|^325^|^325^|^325^|^325^|^325^|^325^|^20131118^|^11.11^|^325^|^325^|^325^|^325^|^325^|^325^|^325^|^NW^|^N^|^0^|^HSDP^|^282^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130501
335^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9044^|^8^|^15961651^|^3.367^|^5.703^|^326^|^326^|^0^|^0^|^0^|^326^|^0^|^0^|^16279^|^1^|^326^|^326^|^326^|^326^|^326^|^326^|^0^|^326^|^326^|^326^|^326^|^326^|^326^|^326^|^326^|^326^|^20130816^|^11.11^|^326^|^326^|^326^|^326^|^326^|^326^|^326^|^NW^|^N^|^0^|^HSDP^|^283^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131126
336^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9045^|^8^|^15961652^|^3.367^|^5.703^|^327^|^327^|^0^|^0^|^0^|^327^|^0^|^0^|^16280^|^1^|^327^|^327^|^327^|^327^|^327^|^327^|^0^|^327^|^327^|^327^|^327^|^327^|^327^|^327^|^327^|^327^|^20131120^|^11.11^|^327^|^327^|^327^|^327^|^327^|^327^|^327^|^NW^|^N^|^0^|^HSDP^|^284^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130303
337^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9046^|^8^|^15961653^|^3.367^|^5.703^|^328^|^328^|^0^|^0^|^0^|^328^|^0^|^0^|^16281^|^1^|^328^|^328^|^328^|^328^|^328^|^328^|^0^|^328^|^328^|^328^|^328^|^328^|^328^|^328^|^328^|^328^|^20131117^|^11.11^|^328^|^328^|^328^|^328^|^328^|^328^|^328^|^W^|^N^|^0^|^HSDP^|^285^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131101
338^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9047^|^8^|^15961654^|^3.367^|^5.703^|^329^|^329^|^0^|^0^|^0^|^329^|^0^|^0^|^16282^|^1^|^329^|^329^|^329^|^329^|^329^|^329^|^0^|^329^|^329^|^329^|^329^|^329^|^329^|^329^|^329^|^329^|^20130322^|^11.11^|^329^|^329^|^329^|^329^|^329^|^329^|^329^|^W^|^N^|^0^|^HSDP^|^286^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131217
339^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9048^|^8^|^15961655^|^3.367^|^5.703^|^330^|^330^|^0^|^0^|^0^|^330^|^0^|^0^|^16283^|^1^|^330^|^330^|^330^|^330^|^330^|^330^|^0^|^330^|^330^|^330^|^330^|^330^|^330^|^330^|^330^|^330^|^20130527^|^11.11^|^330^|^330^|^330^|^330^|^330^|^330^|^330^|^W^|^N^|^0^|^HSDP^|^287^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130530
340^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9049^|^8^|^15961656^|^3.367^|^5.703^|^331^|^331^|^0^|^0^|^0^|^331^|^0^|^0^|^16284^|^1^|^331^|^331^|^331^|^331^|^331^|^331^|^0^|^331^|^331^|^331^|^331^|^331^|^331^|^331^|^331^|^331^|^20130914^|^11.11^|^331^|^331^|^331^|^331^|^331^|^331^|^331^|^W^|^N^|^0^|^HSDP^|^288^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130903
341^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9050^|^8^|^15961657^|^3.367^|^5.703^|^332^|^332^|^0^|^0^|^0^|^332^|^0^|^0^|^16285^|^1^|^332^|^332^|^332^|^332^|^332^|^332^|^0^|^332^|^332^|^332^|^332^|^332^|^332^|^332^|^332^|^332^|^20130507^|^11.11^|^332^|^332^|^332^|^332^|^332^|^332^|^332^|^W^|^N^|^0^|^HSDP^|^289^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131109
342^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9051^|^8^|^15961658^|^3.367^|^5.703^|^333^|^333^|^0^|^0^|^0^|^333^|^0^|^0^|^16286^|^1^|^333^|^333^|^333^|^333^|^333^|^333^|^0^|^333^|^333^|^333^|^333^|^333^|^333^|^333^|^333^|^333^|^20130914^|^11.11^|^333^|^333^|^333^|^333^|^333^|^333^|^333^|^NW^|^N^|^0^|^HSDP^|^290^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130319
343^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9052^|^8^|^15961659^|^3.367^|^5.703^|^334^|^334^|^0^|^0^|^0^|^334^|^0^|^0^|^16287^|^1^|^334^|^334^|^334^|^334^|^334^|^334^|^0^|^334^|^334^|^334^|^334^|^334^|^334^|^334^|^334^|^334^|^20130705^|^11.11^|^334^|^334^|^334^|^334^|^334^|^334^|^334^|^NW^|^N^|^0^|^HSDP^|^291^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130716
344^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9053^|^8^|^15961660^|^3.367^|^5.703^|^335^|^335^|^0^|^0^|^0^|^335^|^0^|^0^|^16288^|^1^|^335^|^335^|^335^|^335^|^335^|^335^|^0^|^335^|^335^|^335^|^335^|^335^|^335^|^335^|^335^|^335^|^20130923^|^11.11^|^335^|^335^|^335^|^335^|^335^|^335^|^335^|^W^|^N^|^0^|^HSDP^|^292^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130924
345^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9054^|^8^|^15961661^|^3.367^|^5.703^|^336^|^336^|^0^|^0^|^0^|^336^|^0^|^0^|^16289^|^1^|^336^|^336^|^336^|^336^|^336^|^336^|^0^|^336^|^336^|^336^|^336^|^336^|^336^|^336^|^336^|^336^|^20130926^|^11.11^|^336^|^336^|^336^|^336^|^336^|^336^|^336^|^W^|^N^|^0^|^HSDP^|^293^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130423
346^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9055^|^8^|^15961662^|^3.367^|^5.703^|^337^|^337^|^0^|^0^|^0^|^337^|^0^|^0^|^16290^|^1^|^337^|^337^|^337^|^337^|^337^|^337^|^0^|^337^|^337^|^337^|^337^|^337^|^337^|^337^|^337^|^337^|^20130913^|^11.11^|^337^|^337^|^337^|^337^|^337^|^337^|^337^|^NW^|^N^|^0^|^HSDP^|^294^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130215
347^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9056^|^8^|^15961663^|^3.367^|^5.703^|^338^|^338^|^0^|^0^|^0^|^338^|^0^|^0^|^16291^|^1^|^338^|^338^|^338^|^338^|^338^|^338^|^0^|^338^|^338^|^338^|^338^|^338^|^338^|^338^|^338^|^338^|^20130708^|^11.11^|^338^|^338^|^338^|^338^|^338^|^338^|^338^|^NW^|^N^|^0^|^HSDP^|^295^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131105
348^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9057^|^8^|^15961664^|^3.367^|^5.703^|^339^|^339^|^0^|^0^|^0^|^339^|^0^|^0^|^16292^|^1^|^339^|^339^|^339^|^339^|^339^|^339^|^0^|^339^|^339^|^339^|^339^|^339^|^339^|^339^|^339^|^339^|^20131113^|^11.11^|^339^|^339^|^339^|^339^|^339^|^339^|^339^|^W^|^N^|^0^|^HSDP^|^296^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130316
349^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9058^|^8^|^15961665^|^3.367^|^5.703^|^340^|^340^|^0^|^0^|^0^|^340^|^0^|^0^|^16293^|^1^|^340^|^340^|^340^|^340^|^340^|^340^|^0^|^340^|^340^|^340^|^340^|^340^|^340^|^340^|^340^|^340^|^20131207^|^11.11^|^340^|^340^|^340^|^340^|^340^|^340^|^340^|^W^|^N^|^0^|^HSDP^|^297^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130808
350^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9059^|^8^|^15961666^|^3.367^|^5.703^|^341^|^341^|^0^|^0^|^0^|^341^|^0^|^0^|^16294^|^1^|^341^|^341^|^341^|^341^|^341^|^341^|^0^|^341^|^341^|^341^|^341^|^341^|^341^|^341^|^341^|^341^|^20130313^|^11.11^|^341^|^341^|^341^|^341^|^341^|^341^|^341^|^W^|^N^|^0^|^HSDP^|^298^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130521
351^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9060^|^8^|^15961667^|^3.367^|^5.703^|^342^|^342^|^0^|^0^|^0^|^342^|^0^|^0^|^16295^|^1^|^342^|^342^|^342^|^342^|^342^|^342^|^0^|^342^|^342^|^342^|^342^|^342^|^342^|^342^|^342^|^342^|^20130814^|^11.11^|^342^|^342^|^342^|^342^|^342^|^342^|^342^|^W^|^N^|^0^|^HSDP^|^299^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130128
352^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9061^|^8^|^15961668^|^3.367^|^5.703^|^343^|^343^|^0^|^0^|^0^|^343^|^0^|^0^|^16296^|^1^|^343^|^343^|^343^|^343^|^343^|^343^|^0^|^343^|^343^|^343^|^343^|^343^|^343^|^343^|^343^|^343^|^20130318^|^11.11^|^343^|^343^|^343^|^343^|^343^|^343^|^343^|^W^|^N^|^0^|^HSDP^|^300^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130821
353^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9062^|^8^|^15961669^|^3.367^|^5.703^|^344^|^344^|^0^|^0^|^0^|^344^|^0^|^0^|^16297^|^1^|^344^|^344^|^344^|^344^|^344^|^344^|^0^|^344^|^344^|^344^|^344^|^344^|^344^|^344^|^344^|^344^|^20130925^|^11.11^|^344^|^344^|^344^|^344^|^344^|^344^|^344^|^NW^|^N^|^0^|^HSDP^|^301^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130422
354^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9063^|^8^|^15961670^|^3.367^|^5.703^|^345^|^345^|^0^|^0^|^0^|^345^|^0^|^0^|^16298^|^1^|^345^|^345^|^345^|^345^|^345^|^345^|^0^|^345^|^345^|^345^|^345^|^345^|^345^|^345^|^345^|^345^|^20130525^|^11.11^|^345^|^345^|^345^|^345^|^345^|^345^|^345^|^W^|^N^|^0^|^HSDP^|^302^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130718
355^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9064^|^8^|^15961671^|^3.367^|^5.703^|^346^|^346^|^0^|^0^|^0^|^346^|^0^|^0^|^16299^|^1^|^346^|^346^|^346^|^346^|^346^|^346^|^0^|^346^|^346^|^346^|^346^|^346^|^346^|^346^|^346^|^346^|^20130309^|^11.11^|^346^|^346^|^346^|^346^|^346^|^346^|^346^|^W^|^N^|^0^|^HSDP^|^303^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130920
356^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9065^|^8^|^15961672^|^3.367^|^5.703^|^347^|^347^|^0^|^0^|^0^|^347^|^0^|^0^|^16300^|^1^|^347^|^347^|^347^|^347^|^347^|^347^|^0^|^347^|^347^|^347^|^347^|^347^|^347^|^347^|^347^|^347^|^20131124^|^11.11^|^347^|^347^|^347^|^347^|^347^|^347^|^347^|^W^|^N^|^0^|^HSDP^|^304^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131225
