footprint_id^|^postal_code_num^|^city_name^|^city_suffix_name^|^district_name^|^street_name^|^house_num^|^house_num_modifier_val^|^kgs44_id^|^x_wgs84^|^y_wgs84^|^x_gk3^|^y_gk3^|^household_cnt^|^address_data_server_id^|^mktbil_cab_line_int_cd^|^mktbil_cab_line_dig_cd^|^mktbil_cab_line_anl_cd^|^mktbil_dtr_cab_line_int_cnt^|^tech_avail_cab_line_int_cd^|^tech_avail_cab_line_dig_cd^|^tech_avail_cab_line_anl_cd^|^feedback_chnl_ind^|^adsl_accs_line_bw_qty^|^adsl_bitstream_accs_bw_qty^|^vdsl_accs_line_bw_qty^|^vdsl_bitstream_accs_bw_qty^|^vdsl_vectoring_ind^|^lte_bw_qty^|^lte_indoor_outdoor_cd^|^lte_load_cnt^|^homes_passed_street_cnt^|^homes_passed_building_cnt^|^cab_line_int_apart_unit_cnt^|^cab_line_dig_apart_unit_cnt^|^cab_line_anl_apart_unit_cnt^|^dsl_apart_unit_cnt^|^lte_apart_unit_cnt^|^potential_bw_qty^|^vdsl_dtag_plan_dt^|^kabelscore_pct^|^mktbil_hybrid_fiber_coax_ind^|^vdsl_accs_line_fp_ind^|^vdsl_bitstream_accs_fp_ind^|^vdsl_vectoring_fp_ind^|^adsl_accs_line_fp_ind^|^adsl_bitstream_accs_fp_ind^|^lte_fix_fp_ind^|^potential_tech_cd^|^potential_contact_type_cd^|^branch_num^|^ip_tv_cd^|^ip_tv_potential_ind^|^g3g_cd^|^gsm_cd^|^is_deleted_ind^|^accuracy_id^|^di_gui^|^dwh_load_date
586^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9295^|^8^|^15961902^|^3.367^|^5.703^|^577^|^577^|^0^|^0^|^0^|^577^|^0^|^0^|^16530^|^1^|^577^|^577^|^577^|^577^|^577^|^577^|^0^|^577^|^577^|^577^|^577^|^577^|^577^|^577^|^577^|^577^|^20130223^|^11.11^|^577^|^577^|^577^|^577^|^577^|^577^|^577^|^W^|^N^|^0^|^HSDP^|^534^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130110
587^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9296^|^8^|^15961903^|^3.367^|^5.703^|^578^|^578^|^0^|^0^|^0^|^578^|^0^|^0^|^16531^|^1^|^578^|^578^|^578^|^578^|^578^|^578^|^0^|^578^|^578^|^578^|^578^|^578^|^578^|^578^|^578^|^578^|^20130115^|^11.11^|^578^|^578^|^578^|^578^|^578^|^578^|^578^|^W^|^N^|^0^|^HSDP^|^535^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130527
588^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9297^|^8^|^15961904^|^3.367^|^5.703^|^579^|^579^|^0^|^0^|^0^|^579^|^0^|^0^|^16532^|^1^|^579^|^579^|^579^|^579^|^579^|^579^|^0^|^579^|^579^|^579^|^579^|^579^|^579^|^579^|^579^|^579^|^20130206^|^11.11^|^579^|^579^|^579^|^579^|^579^|^579^|^579^|^NW^|^N^|^0^|^HSDP^|^536^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130928
589^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9298^|^8^|^15961905^|^3.367^|^5.703^|^580^|^580^|^0^|^0^|^0^|^580^|^0^|^0^|^16533^|^1^|^580^|^580^|^580^|^580^|^580^|^580^|^0^|^580^|^580^|^580^|^580^|^580^|^580^|^580^|^580^|^580^|^20130729^|^11.11^|^580^|^580^|^580^|^580^|^580^|^580^|^580^|^W^|^N^|^0^|^HSDP^|^537^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131017
590^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9299^|^8^|^15961906^|^3.367^|^5.703^|^581^|^581^|^0^|^0^|^0^|^581^|^0^|^0^|^16534^|^1^|^581^|^581^|^581^|^581^|^581^|^581^|^0^|^581^|^581^|^581^|^581^|^581^|^581^|^581^|^581^|^581^|^20130509^|^11.11^|^581^|^581^|^581^|^581^|^581^|^581^|^581^|^NW^|^N^|^0^|^HSDP^|^538^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130911
591^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9300^|^8^|^15961907^|^3.367^|^5.703^|^582^|^582^|^0^|^0^|^0^|^582^|^0^|^0^|^16535^|^1^|^582^|^582^|^582^|^582^|^582^|^582^|^0^|^582^|^582^|^582^|^582^|^582^|^582^|^582^|^582^|^582^|^20130101^|^11.11^|^582^|^582^|^582^|^582^|^582^|^582^|^582^|^W^|^N^|^0^|^HSDP^|^539^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130618
592^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9301^|^8^|^15961908^|^3.367^|^5.703^|^583^|^583^|^0^|^0^|^0^|^583^|^0^|^0^|^16536^|^1^|^583^|^583^|^583^|^583^|^583^|^583^|^0^|^583^|^583^|^583^|^583^|^583^|^583^|^583^|^583^|^583^|^20130323^|^11.11^|^583^|^583^|^583^|^583^|^583^|^583^|^583^|^NW^|^N^|^0^|^HSDP^|^540^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130227
593^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9302^|^8^|^15961909^|^3.367^|^5.703^|^584^|^584^|^0^|^0^|^0^|^584^|^0^|^0^|^16537^|^1^|^584^|^584^|^584^|^584^|^584^|^584^|^0^|^584^|^584^|^584^|^584^|^584^|^584^|^584^|^584^|^584^|^20131029^|^11.11^|^584^|^584^|^584^|^584^|^584^|^584^|^584^|^NW^|^N^|^0^|^HSDP^|^541^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130328
594^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9303^|^8^|^15961910^|^3.367^|^5.703^|^585^|^585^|^0^|^0^|^0^|^585^|^0^|^0^|^16538^|^1^|^585^|^585^|^585^|^585^|^585^|^585^|^0^|^585^|^585^|^585^|^585^|^585^|^585^|^585^|^585^|^585^|^20131116^|^11.11^|^585^|^585^|^585^|^585^|^585^|^585^|^585^|^W^|^N^|^0^|^HSDP^|^542^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130729
595^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9304^|^8^|^15961911^|^3.367^|^5.703^|^586^|^586^|^0^|^0^|^0^|^586^|^0^|^0^|^16539^|^1^|^586^|^586^|^586^|^586^|^586^|^586^|^0^|^586^|^586^|^586^|^586^|^586^|^586^|^586^|^586^|^586^|^20130424^|^11.11^|^586^|^586^|^586^|^586^|^586^|^586^|^586^|^NW^|^N^|^0^|^HSDP^|^543^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131031
596^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9305^|^8^|^15961912^|^3.367^|^5.703^|^587^|^587^|^0^|^0^|^0^|^587^|^0^|^0^|^16540^|^1^|^587^|^587^|^587^|^587^|^587^|^587^|^0^|^587^|^587^|^587^|^587^|^587^|^587^|^587^|^587^|^587^|^20130705^|^11.11^|^587^|^587^|^587^|^587^|^587^|^587^|^587^|^W^|^N^|^0^|^HSDP^|^544^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130703
597^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9306^|^8^|^15961913^|^3.367^|^5.703^|^588^|^588^|^0^|^0^|^0^|^588^|^0^|^0^|^16541^|^1^|^588^|^588^|^588^|^588^|^588^|^588^|^0^|^588^|^588^|^588^|^588^|^588^|^588^|^588^|^588^|^588^|^20130304^|^11.11^|^588^|^588^|^588^|^588^|^588^|^588^|^588^|^NW^|^N^|^0^|^HSDP^|^545^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130820
598^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9307^|^8^|^15961914^|^3.367^|^5.703^|^589^|^589^|^0^|^0^|^0^|^589^|^0^|^0^|^16542^|^1^|^589^|^589^|^589^|^589^|^589^|^589^|^0^|^589^|^589^|^589^|^589^|^589^|^589^|^589^|^589^|^589^|^20130729^|^11.11^|^589^|^589^|^589^|^589^|^589^|^589^|^589^|^W^|^N^|^0^|^HSDP^|^546^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131130
599^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9308^|^8^|^15961915^|^3.367^|^5.703^|^590^|^590^|^0^|^0^|^0^|^590^|^0^|^0^|^16543^|^1^|^590^|^590^|^590^|^590^|^590^|^590^|^0^|^590^|^590^|^590^|^590^|^590^|^590^|^590^|^590^|^590^|^20130410^|^11.11^|^590^|^590^|^590^|^590^|^590^|^590^|^590^|^NW^|^N^|^0^|^HSDP^|^547^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130513
600^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9309^|^8^|^15961916^|^3.367^|^5.703^|^591^|^591^|^0^|^0^|^0^|^591^|^0^|^0^|^16544^|^1^|^591^|^591^|^591^|^591^|^591^|^591^|^0^|^591^|^591^|^591^|^591^|^591^|^591^|^591^|^591^|^591^|^20131025^|^11.11^|^591^|^591^|^591^|^591^|^591^|^591^|^591^|^NW^|^N^|^0^|^HSDP^|^548^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130621
601^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9310^|^8^|^15961917^|^3.367^|^5.703^|^592^|^592^|^0^|^0^|^0^|^592^|^0^|^0^|^16545^|^1^|^592^|^592^|^592^|^592^|^592^|^592^|^0^|^592^|^592^|^592^|^592^|^592^|^592^|^592^|^592^|^592^|^20130629^|^11.11^|^592^|^592^|^592^|^592^|^592^|^592^|^592^|^NW^|^N^|^0^|^HSDP^|^549^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130416
602^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9311^|^8^|^15961918^|^3.367^|^5.703^|^593^|^593^|^0^|^0^|^0^|^593^|^0^|^0^|^16546^|^1^|^593^|^593^|^593^|^593^|^593^|^593^|^0^|^593^|^593^|^593^|^593^|^593^|^593^|^593^|^593^|^593^|^20131209^|^11.11^|^593^|^593^|^593^|^593^|^593^|^593^|^593^|^NW^|^N^|^0^|^HSDP^|^550^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130501
603^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9312^|^8^|^15961919^|^3.367^|^5.703^|^594^|^594^|^0^|^0^|^0^|^594^|^0^|^0^|^16547^|^1^|^594^|^594^|^594^|^594^|^594^|^594^|^0^|^594^|^594^|^594^|^594^|^594^|^594^|^594^|^594^|^594^|^20130720^|^11.11^|^594^|^594^|^594^|^594^|^594^|^594^|^594^|^NW^|^N^|^0^|^HSDP^|^551^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130325
604^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9313^|^8^|^15961920^|^3.367^|^5.703^|^595^|^595^|^0^|^0^|^0^|^595^|^0^|^0^|^16548^|^1^|^595^|^595^|^595^|^595^|^595^|^595^|^0^|^595^|^595^|^595^|^595^|^595^|^595^|^595^|^595^|^595^|^20131009^|^11.11^|^595^|^595^|^595^|^595^|^595^|^595^|^595^|^NW^|^N^|^0^|^HSDP^|^552^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130330
605^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9314^|^8^|^15961921^|^3.367^|^5.703^|^596^|^596^|^0^|^0^|^0^|^596^|^0^|^0^|^16549^|^1^|^596^|^596^|^596^|^596^|^596^|^596^|^0^|^596^|^596^|^596^|^596^|^596^|^596^|^596^|^596^|^596^|^20130505^|^11.11^|^596^|^596^|^596^|^596^|^596^|^596^|^596^|^W^|^N^|^0^|^HSDP^|^553^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130815
606^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9315^|^8^|^15961922^|^3.367^|^5.703^|^597^|^597^|^0^|^0^|^0^|^597^|^0^|^0^|^16550^|^1^|^597^|^597^|^597^|^597^|^597^|^597^|^0^|^597^|^597^|^597^|^597^|^597^|^597^|^597^|^597^|^597^|^20130913^|^11.11^|^597^|^597^|^597^|^597^|^597^|^597^|^597^|^NW^|^N^|^0^|^HSDP^|^554^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130703
607^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9316^|^8^|^15961923^|^3.367^|^5.703^|^598^|^598^|^0^|^0^|^0^|^598^|^0^|^0^|^16551^|^1^|^598^|^598^|^598^|^598^|^598^|^598^|^0^|^598^|^598^|^598^|^598^|^598^|^598^|^598^|^598^|^598^|^20131119^|^11.11^|^598^|^598^|^598^|^598^|^598^|^598^|^598^|^W^|^N^|^0^|^HSDP^|^555^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130418
608^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9317^|^8^|^15961924^|^3.367^|^5.703^|^599^|^599^|^0^|^0^|^0^|^599^|^0^|^0^|^16552^|^1^|^599^|^599^|^599^|^599^|^599^|^599^|^0^|^599^|^599^|^599^|^599^|^599^|^599^|^599^|^599^|^599^|^20130819^|^11.11^|^599^|^599^|^599^|^599^|^599^|^599^|^599^|^NW^|^N^|^0^|^HSDP^|^556^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130211
609^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9318^|^8^|^15961925^|^3.367^|^5.703^|^600^|^600^|^0^|^0^|^0^|^600^|^0^|^0^|^16553^|^1^|^600^|^600^|^600^|^600^|^600^|^600^|^0^|^600^|^600^|^600^|^600^|^600^|^600^|^600^|^600^|^600^|^20130123^|^11.11^|^600^|^600^|^600^|^600^|^600^|^600^|^600^|^NW^|^N^|^0^|^HSDP^|^557^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130929
610^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9319^|^8^|^15961926^|^3.367^|^5.703^|^601^|^601^|^0^|^0^|^0^|^601^|^0^|^0^|^16554^|^1^|^601^|^601^|^601^|^601^|^601^|^601^|^0^|^601^|^601^|^601^|^601^|^601^|^601^|^601^|^601^|^601^|^20130307^|^11.11^|^601^|^601^|^601^|^601^|^601^|^601^|^601^|^W^|^N^|^0^|^HSDP^|^558^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131115
611^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9320^|^8^|^15961927^|^3.367^|^5.703^|^602^|^602^|^0^|^0^|^0^|^602^|^0^|^0^|^16555^|^1^|^602^|^602^|^602^|^602^|^602^|^602^|^0^|^602^|^602^|^602^|^602^|^602^|^602^|^602^|^602^|^602^|^20130317^|^11.11^|^602^|^602^|^602^|^602^|^602^|^602^|^602^|^NW^|^N^|^0^|^HSDP^|^559^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130616
612^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9321^|^8^|^15961928^|^3.367^|^5.703^|^603^|^603^|^0^|^0^|^0^|^603^|^0^|^0^|^16556^|^1^|^603^|^603^|^603^|^603^|^603^|^603^|^0^|^603^|^603^|^603^|^603^|^603^|^603^|^603^|^603^|^603^|^20130716^|^11.11^|^603^|^603^|^603^|^603^|^603^|^603^|^603^|^NW^|^N^|^0^|^HSDP^|^560^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130213
613^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9322^|^8^|^15961929^|^3.367^|^5.703^|^604^|^604^|^0^|^0^|^0^|^604^|^0^|^0^|^16557^|^1^|^604^|^604^|^604^|^604^|^604^|^604^|^0^|^604^|^604^|^604^|^604^|^604^|^604^|^604^|^604^|^604^|^20131107^|^11.11^|^604^|^604^|^604^|^604^|^604^|^604^|^604^|^W^|^N^|^0^|^HSDP^|^561^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130710
614^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9323^|^8^|^15961930^|^3.367^|^5.703^|^605^|^605^|^0^|^0^|^0^|^605^|^0^|^0^|^16558^|^1^|^605^|^605^|^605^|^605^|^605^|^605^|^0^|^605^|^605^|^605^|^605^|^605^|^605^|^605^|^605^|^605^|^20130205^|^11.11^|^605^|^605^|^605^|^605^|^605^|^605^|^605^|^NW^|^N^|^0^|^HSDP^|^562^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130728
615^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9324^|^8^|^15961931^|^3.367^|^5.703^|^606^|^606^|^0^|^0^|^0^|^606^|^0^|^0^|^16559^|^1^|^606^|^606^|^606^|^606^|^606^|^606^|^0^|^606^|^606^|^606^|^606^|^606^|^606^|^606^|^606^|^606^|^20130301^|^11.11^|^606^|^606^|^606^|^606^|^606^|^606^|^606^|^NW^|^N^|^0^|^HSDP^|^563^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130418
616^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9325^|^8^|^15961932^|^3.367^|^5.703^|^607^|^607^|^0^|^0^|^0^|^607^|^0^|^0^|^16560^|^1^|^607^|^607^|^607^|^607^|^607^|^607^|^0^|^607^|^607^|^607^|^607^|^607^|^607^|^607^|^607^|^607^|^20131014^|^11.11^|^607^|^607^|^607^|^607^|^607^|^607^|^607^|^W^|^N^|^0^|^HSDP^|^564^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130114
617^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9326^|^8^|^15961933^|^3.367^|^5.703^|^608^|^608^|^0^|^0^|^0^|^608^|^0^|^0^|^16561^|^1^|^608^|^608^|^608^|^608^|^608^|^608^|^0^|^608^|^608^|^608^|^608^|^608^|^608^|^608^|^608^|^608^|^20130205^|^11.11^|^608^|^608^|^608^|^608^|^608^|^608^|^608^|^W^|^N^|^0^|^HSDP^|^565^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130314
618^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9327^|^8^|^15961934^|^3.367^|^5.703^|^609^|^609^|^0^|^0^|^0^|^609^|^0^|^0^|^16562^|^1^|^609^|^609^|^609^|^609^|^609^|^609^|^0^|^609^|^609^|^609^|^609^|^609^|^609^|^609^|^609^|^609^|^20130911^|^11.11^|^609^|^609^|^609^|^609^|^609^|^609^|^609^|^NW^|^N^|^0^|^HSDP^|^566^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20131026
619^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9328^|^8^|^15961935^|^3.367^|^5.703^|^610^|^610^|^0^|^0^|^0^|^610^|^0^|^0^|^16563^|^1^|^610^|^610^|^610^|^610^|^610^|^610^|^0^|^610^|^610^|^610^|^610^|^610^|^610^|^610^|^610^|^610^|^20130318^|^11.11^|^610^|^610^|^610^|^610^|^610^|^610^|^610^|^W^|^N^|^0^|^HSDP^|^567^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20131004
620^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9329^|^8^|^15961936^|^3.367^|^5.703^|^611^|^611^|^0^|^0^|^0^|^611^|^0^|^0^|^16564^|^1^|^611^|^611^|^611^|^611^|^611^|^611^|^0^|^611^|^611^|^611^|^611^|^611^|^611^|^611^|^611^|^611^|^20130622^|^11.11^|^611^|^611^|^611^|^611^|^611^|^611^|^611^|^W^|^N^|^0^|^HSDP^|^568^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130121
621^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9330^|^8^|^15961937^|^3.367^|^5.703^|^612^|^612^|^0^|^0^|^0^|^612^|^0^|^0^|^16565^|^1^|^612^|^612^|^612^|^612^|^612^|^612^|^0^|^612^|^612^|^612^|^612^|^612^|^612^|^612^|^612^|^612^|^20131224^|^11.11^|^612^|^612^|^612^|^612^|^612^|^612^|^612^|^W^|^N^|^0^|^HSDP^|^569^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130206
622^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9331^|^8^|^15961938^|^3.367^|^5.703^|^613^|^613^|^0^|^0^|^0^|^613^|^0^|^0^|^16566^|^1^|^613^|^613^|^613^|^613^|^613^|^613^|^0^|^613^|^613^|^613^|^613^|^613^|^613^|^613^|^613^|^613^|^20130826^|^11.11^|^613^|^613^|^613^|^613^|^613^|^613^|^613^|^NW^|^N^|^0^|^HSDP^|^570^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130122
623^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9332^|^8^|^15961939^|^3.367^|^5.703^|^614^|^614^|^0^|^0^|^0^|^614^|^0^|^0^|^16567^|^1^|^614^|^614^|^614^|^614^|^614^|^614^|^0^|^614^|^614^|^614^|^614^|^614^|^614^|^614^|^614^|^614^|^20130607^|^11.11^|^614^|^614^|^614^|^614^|^614^|^614^|^614^|^W^|^N^|^0^|^HSDP^|^571^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130212
624^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9333^|^8^|^15961940^|^3.367^|^5.703^|^615^|^615^|^0^|^0^|^0^|^615^|^0^|^0^|^16568^|^1^|^615^|^615^|^615^|^615^|^615^|^615^|^0^|^615^|^615^|^615^|^615^|^615^|^615^|^615^|^615^|^615^|^20131226^|^11.11^|^615^|^615^|^615^|^615^|^615^|^615^|^615^|^W^|^N^|^0^|^HSDP^|^572^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130330
625^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9334^|^8^|^15961941^|^3.367^|^5.703^|^616^|^616^|^0^|^0^|^0^|^616^|^0^|^0^|^16569^|^1^|^616^|^616^|^616^|^616^|^616^|^616^|^0^|^616^|^616^|^616^|^616^|^616^|^616^|^616^|^616^|^616^|^20131216^|^11.11^|^616^|^616^|^616^|^616^|^616^|^616^|^616^|^NW^|^N^|^0^|^HSDP^|^573^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130810
626^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9335^|^8^|^15961942^|^3.367^|^5.703^|^617^|^617^|^0^|^0^|^0^|^617^|^0^|^0^|^16570^|^1^|^617^|^617^|^617^|^617^|^617^|^617^|^0^|^617^|^617^|^617^|^617^|^617^|^617^|^617^|^617^|^617^|^20130825^|^11.11^|^617^|^617^|^617^|^617^|^617^|^617^|^617^|^W^|^N^|^0^|^HSDP^|^574^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130216
627^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9336^|^8^|^15961943^|^3.367^|^5.703^|^618^|^618^|^0^|^0^|^0^|^618^|^0^|^0^|^16571^|^1^|^618^|^618^|^618^|^618^|^618^|^618^|^0^|^618^|^618^|^618^|^618^|^618^|^618^|^618^|^618^|^618^|^20130809^|^11.11^|^618^|^618^|^618^|^618^|^618^|^618^|^618^|^NW^|^N^|^0^|^HSDP^|^575^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130819
628^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9337^|^8^|^15961944^|^3.367^|^5.703^|^619^|^619^|^0^|^0^|^0^|^619^|^0^|^0^|^16572^|^1^|^619^|^619^|^619^|^619^|^619^|^619^|^0^|^619^|^619^|^619^|^619^|^619^|^619^|^619^|^619^|^619^|^20131220^|^11.11^|^619^|^619^|^619^|^619^|^619^|^619^|^619^|^NW^|^N^|^0^|^HSDP^|^576^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130614
629^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9338^|^8^|^15961945^|^3.367^|^5.703^|^620^|^620^|^0^|^0^|^0^|^620^|^0^|^0^|^16573^|^1^|^620^|^620^|^620^|^620^|^620^|^620^|^0^|^620^|^620^|^620^|^620^|^620^|^620^|^620^|^620^|^620^|^20130405^|^11.11^|^620^|^620^|^620^|^620^|^620^|^620^|^620^|^W^|^N^|^0^|^HSDP^|^577^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130203
630^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9339^|^8^|^15961946^|^3.367^|^5.703^|^621^|^621^|^0^|^0^|^0^|^621^|^0^|^0^|^16574^|^1^|^621^|^621^|^621^|^621^|^621^|^621^|^0^|^621^|^621^|^621^|^621^|^621^|^621^|^621^|^621^|^621^|^20130703^|^11.11^|^621^|^621^|^621^|^621^|^621^|^621^|^621^|^NW^|^N^|^0^|^HSDP^|^578^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130831
631^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9340^|^8^|^15961947^|^3.367^|^5.703^|^622^|^622^|^0^|^0^|^0^|^622^|^0^|^0^|^16575^|^1^|^622^|^622^|^622^|^622^|^622^|^622^|^0^|^622^|^622^|^622^|^622^|^622^|^622^|^622^|^622^|^622^|^20130304^|^11.11^|^622^|^622^|^622^|^622^|^622^|^622^|^622^|^NW^|^N^|^0^|^HSDP^|^579^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130122
632^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9341^|^8^|^15961948^|^3.367^|^5.703^|^623^|^623^|^0^|^0^|^0^|^623^|^0^|^0^|^16576^|^1^|^623^|^623^|^623^|^623^|^623^|^623^|^0^|^623^|^623^|^623^|^623^|^623^|^623^|^623^|^623^|^623^|^20130911^|^11.11^|^623^|^623^|^623^|^623^|^623^|^623^|^623^|^NW^|^N^|^0^|^HSDP^|^580^|^N^|^6.95689^|^0^|^5^|^109.20944^|^20130901
633^|^50735^|^HYT^|^0^|^NIEHL^|^AufdemHeidenberg^|^9^|^0^|^9342^|^8^|^15961949^|^3.367^|^5.703^|^624^|^624^|^0^|^0^|^0^|^624^|^0^|^0^|^16577^|^1^|^624^|^624^|^624^|^624^|^624^|^624^|^0^|^624^|^624^|^624^|^624^|^624^|^624^|^624^|^624^|^624^|^20130128^|^11.11^|^624^|^624^|^624^|^624^|^624^|^624^|^624^|^W^|^N^|^0^|^HSDP^|^581^|^N^|^6.95689^|^1^|^5^|^109.20944^|^20130220
