name^|^value^|^customer_id^|^subscr_id^|^household_id^|^building_id
IsEligibleForCable^|^1^|^89290033^|^5519^|^428605^|^5519
IsEligibleForCable^|^1^|^89290034^|^5520^|^428606^|^5520
IsEligibleForCable^|^1^|^89290035^|^5521^|^428607^|^5521
IsEligibleForCable^|^1^|^89290036^|^5522^|^428608^|^5522
IsEligibleForCable^|^1^|^89290037^|^5523^|^428609^|^5523
IsEligibleForCable^|^1^|^89290038^|^5524^|^428610^|^5524
IsEligibleForCable^|^1^|^89290039^|^5525^|^428611^|^5525
IsEligibleForCable^|^1^|^89290040^|^5526^|^428612^|^5526
IsEligibleForCable^|^1^|^89290041^|^5527^|^428613^|^5527
IsEligibleForCable^|^1^|^89290042^|^5528^|^428614^|^5528
IsEligibleForCable^|^1^|^89290043^|^5529^|^428615^|^5529
IsEligibleForCable^|^1^|^89290044^|^5530^|^428616^|^5530
IsEligibleForCable^|^1^|^89290045^|^5531^|^428617^|^5531
IsEligibleForCable^|^1^|^89290046^|^5532^|^428618^|^5532
IsEligibleForCable^|^1^|^89290047^|^5533^|^428619^|^5533
IsEligibleForCable^|^1^|^89290048^|^5534^|^428620^|^5534
IsEligibleForCable^|^1^|^89290049^|^5535^|^428621^|^5535
IsEligibleForCable^|^1^|^89290050^|^5536^|^428622^|^5536
IsEligibleForCable^|^1^|^89290051^|^5537^|^428623^|^5537
IsEligibleForCable^|^1^|^89290052^|^5538^|^428624^|^5538
IsEligibleForCable^|^1^|^89290053^|^5539^|^428625^|^5539
IsEligibleForCable^|^1^|^89290054^|^5540^|^428626^|^5540
IsEligibleForCable^|^1^|^89290055^|^5541^|^428627^|^5541
IsEligibleForCable^|^1^|^89290056^|^5542^|^428628^|^5542
IsEligibleForCable^|^1^|^89290057^|^5543^|^428629^|^5543
IsEligibleForCable^|^1^|^89290058^|^5544^|^428630^|^5544
IsEligibleForCable^|^1^|^89290059^|^5545^|^428631^|^5545
IsEligibleForCable^|^1^|^89290060^|^5546^|^428632^|^5546
IsEligibleForCable^|^1^|^89290061^|^5547^|^428633^|^5547
IsEligibleForCable^|^1^|^89290062^|^5548^|^428634^|^5548
IsEligibleForCable^|^1^|^89290063^|^5549^|^428635^|^5549
IsEligibleForCable^|^1^|^89290064^|^5550^|^428636^|^5550
IsEligibleForCable^|^1^|^89290065^|^5551^|^428637^|^5551
IsEligibleForCable^|^1^|^89290066^|^5552^|^428638^|^5552
IsEligibleForCable^|^1^|^89290067^|^5553^|^428639^|^5553
IsEligibleForCable^|^1^|^89290068^|^5554^|^428640^|^5554
IsEligibleForCable^|^1^|^89290069^|^5555^|^428641^|^5555
IsEligibleForCable^|^1^|^89290070^|^5556^|^428642^|^5556
IsEligibleForCable^|^1^|^89290071^|^5557^|^428643^|^5557
IsEligibleForCable^|^1^|^89290072^|^5558^|^428644^|^5558
IsEligibleForCable^|^1^|^89290073^|^5559^|^428645^|^5559
IsEligibleForCable^|^1^|^89290074^|^5560^|^428646^|^5560
IsEligibleForCable^|^1^|^89290075^|^5561^|^428647^|^5561
IsEligibleForCable^|^1^|^89290076^|^5562^|^428648^|^5562
IsEligibleForCable^|^1^|^89290077^|^5563^|^428649^|^5563
IsEligibleForCable^|^1^|^89290078^|^5564^|^428650^|^5564
IsEligibleForCable^|^1^|^89290079^|^5565^|^428651^|^5565
IsEligibleForCable^|^1^|^89290080^|^5566^|^428652^|^5566
IsEligibleForCable^|^1^|^89290081^|^5567^|^428653^|^5567
IsEligibleForCable^|^1^|^89290082^|^5568^|^428654^|^5568
IsEligibleForCable^|^1^|^89290083^|^5569^|^428655^|^5569
IsEligibleForCable^|^1^|^89290084^|^5570^|^428656^|^5570
IsEligibleForCable^|^1^|^89290085^|^5571^|^428657^|^5571
IsEligibleForCable^|^1^|^89290086^|^5572^|^428658^|^5572
IsEligibleForCable^|^1^|^89290087^|^5573^|^428659^|^5573
IsEligibleForCable^|^1^|^89290088^|^5574^|^428660^|^5574
IsEligibleForCable^|^1^|^89290089^|^5575^|^428661^|^5575
IsEligibleForCable^|^1^|^89290090^|^5576^|^428662^|^5576
IsEligibleForCable^|^1^|^89290091^|^5577^|^428663^|^5577
IsEligibleForCable^|^1^|^89290092^|^5578^|^428664^|^5578
IsEligibleForCable^|^1^|^89290093^|^5579^|^428665^|^5579
IsEligibleForCable^|^1^|^89290094^|^5580^|^428666^|^5580
IsEligibleForCable^|^1^|^89290095^|^5581^|^428667^|^5581
IsEligibleForCable^|^1^|^89290096^|^5582^|^428668^|^5582
IsEligibleForCable^|^1^|^89290097^|^5583^|^428669^|^5583
IsEligibleForCable^|^1^|^89290098^|^5584^|^428670^|^5584
IsEligibleForCable^|^1^|^89290099^|^5585^|^428671^|^5585
IsEligibleForCable^|^1^|^89290100^|^5586^|^428672^|^5586
IsEligibleForCable^|^1^|^89290101^|^5587^|^428673^|^5587
IsEligibleForCable^|^1^|^89290102^|^5588^|^428674^|^5588
IsEligibleForCable^|^1^|^89290103^|^5589^|^428675^|^5589
IsEligibleForCable^|^1^|^89290104^|^5590^|^428676^|^5590
IsEligibleForCable^|^1^|^89290105^|^5591^|^428677^|^5591
IsEligibleForCable^|^1^|^89290106^|^5592^|^428678^|^5592
IsEligibleForCable^|^1^|^89290107^|^5593^|^428679^|^5593
IsEligibleForCable^|^1^|^89290108^|^5594^|^428680^|^5594
IsEligibleForCable^|^1^|^89290109^|^5595^|^428681^|^5595
IsEligibleForCable^|^1^|^89290110^|^5596^|^428682^|^5596
IsEligibleForCable^|^1^|^89290111^|^5597^|^428683^|^5597
IsEligibleForCable^|^1^|^89290112^|^5598^|^428684^|^5598
IsEligibleForCable^|^1^|^89290113^|^5599^|^428685^|^5599
IsEligibleForCable^|^1^|^89290114^|^5600^|^428686^|^5600
IsEligibleForCable^|^1^|^89290115^|^5601^|^428687^|^5601
IsEligibleForCable^|^1^|^89290116^|^5602^|^428688^|^5602
IsEligibleForCable^|^1^|^89290117^|^5603^|^428689^|^5603
IsEligibleForCable^|^1^|^89290118^|^5604^|^428690^|^5604
IsEligibleForCable^|^1^|^89290119^|^5605^|^428691^|^5605
IsEligibleForCable^|^1^|^89290120^|^5606^|^428692^|^5606
IsEligibleForCable^|^1^|^89290121^|^5607^|^428693^|^5607
IsEligibleForCable^|^1^|^89290122^|^5608^|^428694^|^5608
IsEligibleForCable^|^1^|^89290123^|^5609^|^428695^|^5609
IsEligibleForCable^|^1^|^89290124^|^5610^|^428696^|^5610
IsEligibleForCable^|^1^|^89290125^|^5611^|^428697^|^5611
IsEligibleForCable^|^1^|^89290126^|^5612^|^428698^|^5612
IsEligibleForCable^|^1^|^89290127^|^5613^|^428699^|^5613
IsEligibleForCable^|^1^|^89290128^|^5614^|^428700^|^5614
IsEligibleForCable^|^1^|^89290129^|^5615^|^428701^|^5615
IsEligibleForCable^|^1^|^89290130^|^5616^|^428702^|^5616
IsEligibleForCable^|^1^|^89290131^|^5617^|^428703^|^5617
IsEligibleForCable^|^1^|^89290132^|^5618^|^428704^|^5618
IsEligibleForCable^|^1^|^89290133^|^5619^|^428705^|^5619
IsEligibleForCable^|^1^|^89290134^|^5620^|^428706^|^5620
IsEligibleForCable^|^1^|^89290135^|^5621^|^428707^|^5621
IsEligibleForCable^|^1^|^89290136^|^5622^|^428708^|^5622
IsEligibleForCable^|^1^|^89290137^|^5623^|^428709^|^5623
IsEligibleForCable^|^1^|^89290138^|^5624^|^428710^|^5624
IsEligibleForCable^|^1^|^89290139^|^5625^|^428711^|^5625
IsEligibleForCable^|^1^|^89290140^|^5626^|^428712^|^5626
IsEligibleForCable^|^1^|^89290141^|^5627^|^428713^|^5627
IsEligibleForCable^|^1^|^89290142^|^5628^|^428714^|^5628
IsEligibleForCable^|^1^|^89290143^|^5629^|^428715^|^5629
IsEligibleForCable^|^1^|^89290144^|^5630^|^428716^|^5630
IsEligibleForCable^|^1^|^89290145^|^5631^|^428717^|^5631
IsEligibleForCable^|^1^|^89290146^|^5632^|^428718^|^5632
IsEligibleForCable^|^1^|^89290147^|^5633^|^428719^|^5633
IsEligibleForCable^|^1^|^89290148^|^5634^|^428720^|^5634
IsEligibleForCable^|^1^|^89290149^|^5635^|^428721^|^5635
IsEligibleForCable^|^1^|^89290150^|^5636^|^428722^|^5636
IsEligibleForCable^|^1^|^89290151^|^5637^|^428723^|^5637
IsEligibleForCable^|^1^|^89290152^|^5638^|^428724^|^5638
IsEligibleForCable^|^1^|^89290153^|^5639^|^428725^|^5639
IsEligibleForCable^|^1^|^89290154^|^5640^|^428726^|^5640
IsEligibleForCable^|^1^|^89290155^|^5641^|^428727^|^5641
IsEligibleForCable^|^1^|^89290156^|^5642^|^428728^|^5642
IsEligibleForCable^|^1^|^89290157^|^5643^|^428729^|^5643
IsEligibleForCable^|^1^|^89290158^|^5644^|^428730^|^5644
IsEligibleForCable^|^1^|^89290159^|^5645^|^428731^|^5645
IsEligibleForCable^|^1^|^89290160^|^5646^|^428732^|^5646
IsEligibleForCable^|^1^|^89290161^|^5647^|^428733^|^5647
IsEligibleForCable^|^1^|^89290162^|^5648^|^428734^|^5648
IsEligibleForCable^|^1^|^89290163^|^5649^|^428735^|^5649
IsEligibleForCable^|^1^|^89290164^|^5650^|^428736^|^5650
IsEligibleForCable^|^1^|^89290165^|^5651^|^428737^|^5651
IsEligibleForCable^|^1^|^89290166^|^5652^|^428738^|^5652
IsEligibleForCable^|^1^|^89290167^|^5653^|^428739^|^5653
IsEligibleForCable^|^1^|^89290168^|^5654^|^428740^|^5654
IsEligibleForCable^|^1^|^89290169^|^5655^|^428741^|^5655
IsEligibleForCable^|^1^|^89290170^|^5656^|^428742^|^5656
IsEligibleForCable^|^1^|^89290171^|^5657^|^428743^|^5657
IsEligibleForCable^|^1^|^89290172^|^5658^|^428744^|^5658
IsEligibleForCable^|^1^|^89290173^|^5659^|^428745^|^5659
IsEligibleForCable^|^1^|^89290174^|^5660^|^428746^|^5660
IsEligibleForCable^|^1^|^89290175^|^5661^|^428747^|^5661
IsEligibleForCable^|^1^|^89290176^|^5662^|^428748^|^5662
IsEligibleForCable^|^1^|^89290177^|^5663^|^428749^|^5663
IsEligibleForCable^|^1^|^89290178^|^5664^|^428750^|^5664
IsEligibleForCable^|^1^|^89290179^|^5665^|^428751^|^5665
IsEligibleForCable^|^1^|^89290180^|^5666^|^428752^|^5666
IsEligibleForCable^|^1^|^89290181^|^5667^|^428753^|^5667
IsEligibleForCable^|^1^|^89290182^|^5668^|^428754^|^5668
IsEligibleForCable^|^1^|^89290183^|^5669^|^428755^|^5669
IsEligibleForCable^|^1^|^89290184^|^5670^|^428756^|^5670
IsEligibleForCable^|^1^|^89290185^|^5671^|^428757^|^5671
IsEligibleForCable^|^1^|^89290186^|^5672^|^428758^|^5672
IsEligibleForCable^|^1^|^89290187^|^5673^|^428759^|^5673
IsEligibleForCable^|^1^|^89290188^|^5674^|^428760^|^5674
IsEligibleForCable^|^1^|^89290189^|^5675^|^428761^|^5675
IsEligibleForCable^|^1^|^89290190^|^5676^|^428762^|^5676
IsEligibleForCable^|^1^|^89290191^|^5677^|^428763^|^5677
IsEligibleForCable^|^1^|^89290192^|^5678^|^428764^|^5678
IsEligibleForCable^|^1^|^89290193^|^5679^|^428765^|^5679
IsEligibleForCable^|^1^|^89290194^|^5680^|^428766^|^5680
IsEligibleForCable^|^1^|^89290195^|^5681^|^428767^|^5681
IsEligibleForCable^|^1^|^89290196^|^5682^|^428768^|^5682
IsEligibleForCable^|^1^|^89290197^|^5683^|^428769^|^5683
IsEligibleForCable^|^1^|^89290198^|^5684^|^428770^|^5684
IsEligibleForCable^|^1^|^89290199^|^5685^|^428771^|^5685
IsEligibleForCable^|^1^|^89290200^|^5686^|^428772^|^5686
IsEligibleForCable^|^1^|^89290201^|^5687^|^428773^|^5687
IsEligibleForCable^|^1^|^89290202^|^5688^|^428774^|^5688
IsEligibleForCable^|^1^|^89290203^|^5689^|^428775^|^5689
IsEligibleForCable^|^1^|^89290204^|^5690^|^428776^|^5690
IsEligibleForCable^|^1^|^89290205^|^5691^|^428777^|^5691
IsEligibleForCable^|^1^|^89290206^|^5692^|^428778^|^5692
IsEligibleForCable^|^1^|^89290207^|^5693^|^428779^|^5693
IsEligibleForCable^|^1^|^89290208^|^5694^|^428780^|^5694
IsEligibleForCable^|^1^|^89290209^|^5695^|^428781^|^5695
IsEligibleForCable^|^1^|^89290210^|^5696^|^428782^|^5696
IsEligibleForCable^|^1^|^89290211^|^5697^|^428783^|^5697
IsEligibleForCable^|^1^|^89290212^|^5698^|^428784^|^5698
IsEligibleForCable^|^1^|^89290213^|^5699^|^428785^|^5699
IsEligibleForCable^|^1^|^89290214^|^5700^|^428786^|^5700
IsEligibleForCable^|^1^|^89290215^|^5701^|^428787^|^5701
IsEligibleForCable^|^1^|^89290216^|^5702^|^428788^|^5702
IsEligibleForCable^|^1^|^89290217^|^5703^|^428789^|^5703
IsEligibleForCable^|^1^|^89290218^|^5704^|^428790^|^5704
IsEligibleForCable^|^1^|^89290219^|^5705^|^428791^|^5705
IsEligibleForCable^|^1^|^89290220^|^5706^|^428792^|^5706
IsEligibleForCable^|^1^|^89290221^|^5707^|^428793^|^5707
IsEligibleForCable^|^1^|^89290222^|^5708^|^428794^|^5708
IsEligibleForCable^|^1^|^89290223^|^5709^|^428795^|^5709
IsEligibleForCable^|^1^|^89290224^|^5710^|^428796^|^5710
IsEligibleForCable^|^1^|^89290225^|^5711^|^428797^|^5711
IsEligibleForCable^|^1^|^89290226^|^5712^|^428798^|^5712
IsEligibleForCable^|^1^|^89290227^|^5713^|^428799^|^5713
IsEligibleForCable^|^1^|^89290228^|^5714^|^428800^|^5714
IsEligibleForCable^|^1^|^89290229^|^5715^|^428801^|^5715
IsEligibleForCable^|^1^|^89290230^|^5716^|^428802^|^5716
IsEligibleForCable^|^1^|^89290231^|^5717^|^428803^|^5717
IsEligibleForCable^|^1^|^89290232^|^5718^|^428804^|^5718
IsEligibleForCable^|^1^|^89290233^|^5719^|^428805^|^5719
IsEligibleForCable^|^1^|^89290234^|^5720^|^428806^|^5720
IsEligibleForCable^|^1^|^89290235^|^5721^|^428807^|^5721
IsEligibleForCable^|^1^|^89290236^|^5722^|^428808^|^5722
IsEligibleForCable^|^1^|^89290237^|^5723^|^428809^|^5723
IsEligibleForCable^|^1^|^89290238^|^5724^|^428810^|^5724
IsEligibleForCable^|^1^|^89290239^|^5725^|^428811^|^5725
IsEligibleForCable^|^1^|^89290240^|^5726^|^428812^|^5726
IsEligibleForCable^|^1^|^89290241^|^5727^|^428813^|^5727
IsEligibleForCable^|^1^|^89290242^|^5728^|^428814^|^5728
IsEligibleForCable^|^1^|^89290243^|^5729^|^428815^|^5729
IsEligibleForCable^|^1^|^89290244^|^5730^|^428816^|^5730
IsEligibleForCable^|^1^|^89290245^|^5731^|^428817^|^5731
IsEligibleForCable^|^1^|^89290246^|^5732^|^428818^|^5732
IsEligibleForCable^|^1^|^89290247^|^5733^|^428819^|^5733
IsEligibleForCable^|^1^|^89290248^|^5734^|^428820^|^5734
IsEligibleForCable^|^1^|^89290249^|^5735^|^428821^|^5735
IsEligibleForCable^|^1^|^89290250^|^5736^|^428822^|^5736
IsEligibleForCable^|^1^|^89290251^|^5737^|^428823^|^5737
IsEligibleForCable^|^1^|^89290252^|^5738^|^428824^|^5738
IsEligibleForCable^|^1^|^89290253^|^5739^|^428825^|^5739
IsEligibleForCable^|^1^|^89290254^|^5740^|^428826^|^5740
IsEligibleForCable^|^1^|^89290255^|^5741^|^428827^|^5741
IsEligibleForCable^|^1^|^89290256^|^5742^|^428828^|^5742
IsEligibleForCable^|^1^|^89290257^|^5743^|^428829^|^5743
IsEligibleForCable^|^1^|^89290258^|^5744^|^428830^|^5744
IsEligibleForCable^|^1^|^89290259^|^5745^|^428831^|^5745
IsEligibleForCable^|^1^|^89290260^|^5746^|^428832^|^5746
IsEligibleForCable^|^1^|^89290261^|^5747^|^428833^|^5747
IsEligibleForCable^|^1^|^89290262^|^5748^|^428834^|^5748
IsEligibleForCable^|^1^|^89290263^|^5749^|^428835^|^5749
IsEligibleForCable^|^1^|^89290264^|^5750^|^428836^|^5750
IsEligibleForCable^|^1^|^89290265^|^5751^|^428837^|^5751
IsEligibleForCable^|^1^|^89290266^|^5752^|^428838^|^5752
IsEligibleForCable^|^1^|^89290267^|^5753^|^428839^|^5753
IsEligibleForCable^|^1^|^89290268^|^5754^|^428840^|^5754
IsEligibleForCable^|^1^|^89290269^|^5755^|^428841^|^5755
IsEligibleForCable^|^1^|^89290270^|^5756^|^428842^|^5756
IsEligibleForCable^|^1^|^89290271^|^5757^|^428843^|^5757
IsEligibleForCable^|^1^|^89290272^|^5758^|^428844^|^5758
IsEligibleForCable^|^1^|^89290273^|^5759^|^428845^|^5759
IsEligibleForCable^|^1^|^89290274^|^5760^|^428846^|^5760
IsEligibleForCable^|^1^|^89290275^|^5761^|^428847^|^5761
IsEligibleForCable^|^1^|^89290276^|^5762^|^428848^|^5762
IsEligibleForCable^|^1^|^89290277^|^5763^|^428849^|^5763
IsEligibleForCable^|^1^|^89290278^|^5764^|^428850^|^5764
IsEligibleForCable^|^1^|^89290279^|^5765^|^428851^|^5765
IsEligibleForCable^|^1^|^89290280^|^5766^|^428852^|^5766
IsEligibleForCable^|^1^|^89290281^|^5767^|^428853^|^5767
IsEligibleForCable^|^1^|^89290282^|^5768^|^428854^|^5768
IsEligibleForCable^|^1^|^89290283^|^5769^|^428855^|^5769
IsEligibleForCable^|^1^|^89290284^|^5770^|^428856^|^5770
IsEligibleForCable^|^1^|^89290285^|^5771^|^428857^|^5771
IsEligibleForCable^|^1^|^89290286^|^5772^|^428858^|^5772
IsEligibleForCable^|^1^|^89290287^|^5773^|^428859^|^5773
IsEligibleForCable^|^1^|^89290288^|^5774^|^428860^|^5774
IsEligibleForCable^|^1^|^89290289^|^5775^|^428861^|^5775
IsEligibleForCable^|^1^|^89290290^|^5776^|^428862^|^5776
IsEligibleForCable^|^1^|^89290291^|^5777^|^428863^|^5777
IsEligibleForCable^|^1^|^89290292^|^5778^|^428864^|^5778
IsEligibleForCable^|^1^|^89290293^|^5779^|^428865^|^5779
IsEligibleForCable^|^1^|^89290294^|^5780^|^428866^|^5780
IsEligibleForCable^|^1^|^89290295^|^5781^|^428867^|^5781
IsEligibleForCable^|^1^|^89290296^|^5782^|^428868^|^5782
IsEligibleForCable^|^1^|^89290297^|^5783^|^428869^|^5783
IsEligibleForCable^|^1^|^89290298^|^5784^|^428870^|^5784
IsEligibleForCable^|^1^|^89290299^|^5785^|^428871^|^5785
IsEligibleForCable^|^1^|^89290300^|^5786^|^428872^|^5786
IsEligibleForCable^|^1^|^89290301^|^5787^|^428873^|^5787
IsEligibleForCable^|^1^|^89290302^|^5788^|^428874^|^5788
IsEligibleForCable^|^1^|^89290303^|^5789^|^428875^|^5789
IsEligibleForCable^|^1^|^89290304^|^5790^|^428876^|^5790
IsEligibleForCable^|^1^|^89290305^|^5791^|^428877^|^5791
IsEligibleForCable^|^1^|^89290306^|^5792^|^428878^|^5792
IsEligibleForCable^|^1^|^89290307^|^5793^|^428879^|^5793
IsEligibleForCable^|^1^|^89290308^|^5794^|^428880^|^5794
IsEligibleForCable^|^1^|^89290309^|^5795^|^428881^|^5795
IsEligibleForCable^|^1^|^89290310^|^5796^|^428882^|^5796
IsEligibleForCable^|^1^|^89290311^|^5797^|^428883^|^5797
IsEligibleForCable^|^1^|^89290312^|^5798^|^428884^|^5798
IsEligibleForCable^|^1^|^89290313^|^5799^|^428885^|^5799
IsEligibleForCable^|^1^|^89290314^|^5800^|^428886^|^5800
IsEligibleForCable^|^1^|^89290315^|^5801^|^428887^|^5801
IsEligibleForCable^|^1^|^89290316^|^5802^|^428888^|^5802
IsEligibleForCable^|^1^|^89290317^|^5803^|^428889^|^5803
IsEligibleForCable^|^1^|^89290318^|^5804^|^428890^|^5804
IsEligibleForCable^|^1^|^89290319^|^5805^|^428891^|^5805
IsEligibleForCable^|^1^|^89290320^|^5806^|^428892^|^5806
IsEligibleForCable^|^1^|^89290321^|^5807^|^428893^|^5807
IsEligibleForCable^|^1^|^89290322^|^5808^|^428894^|^5808
IsEligibleForCable^|^1^|^89290323^|^5809^|^428895^|^5809
IsEligibleForCable^|^1^|^89290324^|^5810^|^428896^|^5810
IsEligibleForCable^|^1^|^89290325^|^5811^|^428897^|^5811
IsEligibleForCable^|^1^|^89290326^|^5812^|^428898^|^5812
IsEligibleForCable^|^1^|^89290327^|^5813^|^428899^|^5813
IsEligibleForCable^|^1^|^89290328^|^5814^|^428900^|^5814
IsEligibleForCable^|^1^|^89290329^|^5815^|^428901^|^5815
IsEligibleForCable^|^1^|^89290330^|^5816^|^428902^|^5816
IsEligibleForCable^|^1^|^89290331^|^5817^|^428903^|^5817
IsEligibleForCable^|^1^|^89290332^|^5818^|^428904^|^5818
IsEligibleForCable^|^1^|^89290333^|^5819^|^428905^|^5819
IsEligibleForCable^|^1^|^89290334^|^5820^|^428906^|^5820
IsEligibleForCable^|^1^|^89290335^|^5821^|^428907^|^5821
IsEligibleForCable^|^1^|^89290336^|^5822^|^428908^|^5822
IsEligibleForCable^|^1^|^89290337^|^5823^|^428909^|^5823
IsEligibleForCable^|^1^|^89290338^|^5824^|^428910^|^5824
IsEligibleForCable^|^1^|^89290339^|^5825^|^428911^|^5825
IsEligibleForCable^|^1^|^89290340^|^5826^|^428912^|^5826
IsEligibleForCable^|^1^|^89290341^|^5827^|^428913^|^5827
IsEligibleForCable^|^1^|^89290342^|^5828^|^428914^|^5828
IsEligibleForCable^|^1^|^89290343^|^5829^|^428915^|^5829
IsEligibleForCable^|^1^|^89290344^|^5830^|^428916^|^5830
IsEligibleForCable^|^1^|^89290345^|^5831^|^428917^|^5831
IsEligibleForCable^|^1^|^89290346^|^5832^|^428918^|^5832
IsEligibleForCable^|^1^|^89290347^|^5833^|^428919^|^5833
IsEligibleForCable^|^1^|^89290348^|^5834^|^428920^|^5834
IsEligibleForCable^|^1^|^89290349^|^5835^|^428921^|^5835
IsEligibleForCable^|^1^|^89290350^|^5836^|^428922^|^5836
IsEligibleForCable^|^1^|^89290351^|^5837^|^428923^|^5837
IsEligibleForCable^|^1^|^89290352^|^5838^|^428924^|^5838
IsEligibleForCable^|^1^|^89290353^|^5839^|^428925^|^5839
IsEligibleForCable^|^1^|^89290354^|^5840^|^428926^|^5840
IsEligibleForCable^|^1^|^89290355^|^5841^|^428927^|^5841
IsEligibleForCable^|^1^|^89290356^|^5842^|^428928^|^5842
IsEligibleForCable^|^1^|^89290357^|^5843^|^428929^|^5843
IsEligibleForCable^|^1^|^89290358^|^5844^|^428930^|^5844
IsEligibleForCable^|^1^|^89290359^|^5845^|^428931^|^5845
IsEligibleForCable^|^1^|^89290360^|^5846^|^428932^|^5846
IsEligibleForCable^|^1^|^89290361^|^5847^|^428933^|^5847
IsEligibleForCable^|^1^|^89290362^|^5848^|^428934^|^5848
IsEligibleForCable^|^1^|^89290363^|^5849^|^428935^|^5849
IsEligibleForCable^|^1^|^89290364^|^5850^|^428936^|^5850
IsEligibleForCable^|^1^|^89290365^|^5851^|^428937^|^5851
IsEligibleForCable^|^1^|^89290366^|^5852^|^428938^|^5852
IsEligibleForCable^|^1^|^89290367^|^5853^|^428939^|^5853
IsEligibleForCable^|^1^|^89290368^|^5854^|^428940^|^5854
IsEligibleForCable^|^1^|^89290369^|^5855^|^428941^|^5855
IsEligibleForCable^|^1^|^89290370^|^5856^|^428942^|^5856
IsEligibleForCable^|^1^|^89290371^|^5857^|^428943^|^5857
IsEligibleForCable^|^1^|^89290372^|^5858^|^428944^|^5858
IsEligibleForCable^|^1^|^89290373^|^5859^|^428945^|^5859
IsEligibleForCable^|^1^|^89290374^|^5860^|^428946^|^5860
IsEligibleForCable^|^1^|^89290375^|^5861^|^428947^|^5861
IsEligibleForCable^|^1^|^89290376^|^5862^|^428948^|^5862
IsEligibleForCable^|^1^|^89290377^|^5863^|^428949^|^5863
IsEligibleForCable^|^1^|^89290378^|^5864^|^428950^|^5864
IsEligibleForCable^|^1^|^89290379^|^5865^|^428951^|^5865
IsEligibleForCable^|^1^|^89290380^|^5866^|^428952^|^5866
IsEligibleForCable^|^1^|^89290381^|^5867^|^428953^|^5867
IsEligibleForCable^|^1^|^89290382^|^5868^|^428954^|^5868
IsEligibleForCable^|^1^|^89290383^|^5869^|^428955^|^5869
IsEligibleForCable^|^1^|^89290384^|^5870^|^428956^|^5870
IsEligibleForCable^|^1^|^89290385^|^5871^|^428957^|^5871
IsEligibleForCable^|^1^|^89290386^|^5872^|^428958^|^5872
IsEligibleForCable^|^1^|^89290387^|^5873^|^428959^|^5873
IsEligibleForCable^|^1^|^89290388^|^5874^|^428960^|^5874
IsEligibleForCable^|^1^|^89290389^|^5875^|^428961^|^5875
IsEligibleForCable^|^1^|^89290390^|^5876^|^428962^|^5876
IsEligibleForCable^|^1^|^89290391^|^5877^|^428963^|^5877
IsEligibleForCable^|^1^|^89290392^|^5878^|^428964^|^5878
IsEligibleForCable^|^1^|^89290393^|^5879^|^428965^|^5879
IsEligibleForCable^|^1^|^89290394^|^5880^|^428966^|^5880
IsEligibleForCable^|^1^|^89290395^|^5881^|^428967^|^5881
IsEligibleForCable^|^1^|^89290396^|^5882^|^428968^|^5882
IsEligibleForCable^|^1^|^89290397^|^5883^|^428969^|^5883
IsEligibleForCable^|^1^|^89290398^|^5884^|^428970^|^5884
IsEligibleForCable^|^1^|^89290399^|^5885^|^428971^|^5885
IsEligibleForCable^|^1^|^89290400^|^5886^|^428972^|^5886
IsEligibleForCable^|^1^|^89290401^|^5887^|^428973^|^5887
IsEligibleForCable^|^1^|^89290402^|^5888^|^428974^|^5888
IsEligibleForCable^|^1^|^89290403^|^5889^|^428975^|^5889
IsEligibleForCable^|^1^|^89290404^|^5890^|^428976^|^5890
IsEligibleForCable^|^1^|^89290405^|^5891^|^428977^|^5891
IsEligibleForCable^|^1^|^89290406^|^5892^|^428978^|^5892
IsEligibleForCable^|^1^|^89290407^|^5893^|^428979^|^5893
IsEligibleForCable^|^1^|^89290408^|^5894^|^428980^|^5894
IsEligibleForCable^|^1^|^89290409^|^5895^|^428981^|^5895
IsEligibleForCable^|^1^|^89290410^|^5896^|^428982^|^5896
IsEligibleForCable^|^1^|^89290411^|^5897^|^428983^|^5897
IsEligibleForCable^|^1^|^89290412^|^5898^|^428984^|^5898
IsEligibleForCable^|^1^|^89290413^|^5899^|^428985^|^5899
IsEligibleForCable^|^1^|^89290414^|^5900^|^428986^|^5900
IsEligibleForCable^|^1^|^89290415^|^5901^|^428987^|^5901
IsEligibleForCable^|^1^|^89290416^|^5902^|^428988^|^5902
IsEligibleForCable^|^1^|^89290417^|^5903^|^428989^|^5903
IsEligibleForCable^|^1^|^89290418^|^5904^|^428990^|^5904
IsEligibleForCable^|^1^|^89290419^|^5905^|^428991^|^5905
IsEligibleForCable^|^1^|^89290420^|^5906^|^428992^|^5906
IsEligibleForCable^|^1^|^89290421^|^5907^|^428993^|^5907
IsEligibleForCable^|^1^|^89290422^|^5908^|^428994^|^5908
IsEligibleForCable^|^1^|^89290423^|^5909^|^428995^|^5909
IsEligibleForCable^|^1^|^89290424^|^5910^|^428996^|^5910
IsEligibleForCable^|^1^|^89290425^|^5911^|^428997^|^5911
IsEligibleForCable^|^1^|^89290426^|^5912^|^428998^|^5912
IsEligibleForCable^|^1^|^89290427^|^5913^|^428999^|^5913
IsEligibleForCable^|^1^|^89290428^|^5914^|^429000^|^5914
IsEligibleForCable^|^1^|^89290429^|^5915^|^429001^|^5915
IsEligibleForCable^|^1^|^89290430^|^5916^|^429002^|^5916
IsEligibleForCable^|^1^|^89290431^|^5917^|^429003^|^5917
