contr_id^|^contr_valid_from_dt^|^contr_valid_until_dt^|^contr_subtype_cd^|^contr_ident_type_cd^|^contr_status_dt^|^contr_status_cd^|^contr_stat_rsn_cd^|^contr_sign_dt^|^contr_receive_dt^|^contr_orig_start_dt^|^contr_pl_expire_dt^|^contr_commit_per_start_dt^|^contr_next_subsidy_dt^|^contr_last_subsidy_dt^|^has_skeleton_contract^|^customer_id
364^|^20110624^|^20230512^|^SUB^|^SKEL^|^20170410^|^TerminatedUnkown^|^Statusreasoncode^|^20171107^|^20170909^|^20150923^|^20230903^|^20230319^|^20230821^|^20231103^|^1^|^46189355
365^|^20110802^|^20230617^|^SUB^|^MSUB^|^20170607^|^TerminatedUnkown^|^Statusreasoncode^|^20170828^|^20170717^|^20150606^|^20230501^|^20230627^|^20231016^|^20230131^|^1^|^46189356
366^|^20100527^|^20230721^|^SUB^|^CNPCN^|^20170803^|^Activated^|^Statusreasoncode^|^20171103^|^20170503^|^20161103^|^20230531^|^20231017^|^20230218^|^20230607^|^1^|^46189357
367^|^20110423^|^20230404^|^SUB^|^SKEL^|^20170706^|^Pending^|^Statusreasoncode^|^20161201^|^20171022^|^20150528^|^20230116^|^20231017^|^20230904^|^20230328^|^1^|^46189358
368^|^20111101^|^20230413^|^CON^|^SKEL^|^20171011^|^Pending^|^Statusreasoncode^|^20170624^|^20161222^|^20150626^|^20230212^|^20230106^|^20230601^|^20230522^|^1^|^46189359
369^|^20110910^|^20221228^|^CON^|^MSUB^|^20170503^|^Pending^|^Statusreasoncode^|^20171004^|^20170606^|^20150210^|^20230905^|^20230917^|^20230211^|^20230616^|^1^|^46189360
370^|^20100407^|^20230404^|^CON^|^CID^|^20170406^|^Activated^|^Statusreasoncode^|^20170513^|^20170605^|^20150424^|^20230324^|^20221224^|^20230210^|^20230421^|^1^|^46189361
371^|^20110723^|^20231108^|^CON^|^CID^|^20170826^|^TerminatedUnkown^|^Statusreasoncode^|^20171108^|^20161212^|^20150702^|^20231103^|^20230314^|^20231003^|^20230209^|^1^|^46189362
372^|^20100309^|^20230319^|^SUB^|^CID^|^20170317^|^Pending^|^Statusreasoncode^|^20170309^|^20170128^|^20150210^|^20230126^|^20230803^|^20231002^|^20230309^|^1^|^46189363
373^|^20110623^|^20230129^|^CON^|^CNPCN^|^20170818^|^TerminatedUnkown^|^Statusreasoncode^|^20170625^|^20170802^|^20150104^|^20230213^|^20230204^|^20230219^|^20231024^|^1^|^46189364
374^|^20100922^|^20230226^|^SUB^|^MSUB^|^20170410^|^Pending^|^Statusreasoncode^|^20170318^|^20170614^|^20161117^|^20221209^|^20230929^|^20230803^|^20230821^|^1^|^46189365
375^|^20110602^|^20230523^|^SUB^|^CID^|^20161209^|^Pending^|^Statusreasoncode^|^20170904^|^20170507^|^20161018^|^20230115^|^20230916^|^20230616^|^20230702^|^1^|^46189366
376^|^20100711^|^20230609^|^CON^|^MSUB^|^20170113^|^Pending^|^Statusreasoncode^|^20161204^|^20170415^|^20150227^|^20230913^|^20230922^|^20221224^|^20230427^|^1^|^46189367
377^|^20100202^|^20221207^|^SUB^|^CNPCN^|^20170808^|^TerminatedUnkown^|^Statusreasoncode^|^20170606^|^20170825^|^20150206^|^20231008^|^20230622^|^20230515^|^20230522^|^1^|^46189368
378^|^20100920^|^20230419^|^SUB^|^CNPCN^|^20170630^|^Pending^|^Statusreasoncode^|^20170926^|^20170424^|^20151209^|^20230604^|^20221213^|^20230312^|^20230930^|^1^|^46189369
379^|^20101124^|^20230823^|^SUB^|^CID^|^20170725^|^Activated^|^Statusreasoncode^|^20170311^|^20170407^|^20161106^|^20221129^|^20221126^|^20230426^|^20230725^|^1^|^46189370
380^|^20110430^|^20230711^|^CON^|^CNPCN^|^20171105^|^Activated^|^Statusreasoncode^|^20171013^|^20170408^|^20150908^|^20230217^|^20231014^|^20230402^|^20230907^|^1^|^46189371
381^|^20100927^|^20230915^|^SUB^|^MSUB^|^20170619^|^Activated^|^Statusreasoncode^|^20170613^|^20170126^|^20150313^|^20230417^|^20230924^|^20230316^|^20221225^|^1^|^46189372
382^|^20110219^|^20230628^|^SUB^|^SKEL^|^20170705^|^Activated^|^Statusreasoncode^|^20170509^|^20170813^|^20160301^|^20221228^|^20230407^|^20231119^|^20230123^|^1^|^46189373
383^|^20100127^|^20230401^|^SUB^|^CID^|^20170927^|^TerminatedUnkown^|^Statusreasoncode^|^20170922^|^20171110^|^20150725^|^20230524^|^20230226^|^20230627^|^20230224^|^1^|^46189374
384^|^20111112^|^20230824^|^SUB^|^MSUB^|^20170721^|^Activated^|^Statusreasoncode^|^20170623^|^20170322^|^20160731^|^20231011^|^20231002^|^20230517^|^20230803^|^1^|^46189375
385^|^20110119^|^20230911^|^CON^|^MSUB^|^20170327^|^Pending^|^Statusreasoncode^|^20170915^|^20170322^|^20150527^|^20230926^|^20230114^|^20230706^|^20230223^|^1^|^46189376
386^|^20110613^|^20221223^|^SUB^|^CID^|^20170421^|^Pending^|^Statusreasoncode^|^20171026^|^20170219^|^20150504^|^20221230^|^20230221^|^20231112^|^20230519^|^1^|^46189377
387^|^20101206^|^20230601^|^SUB^|^CID^|^20170518^|^Activated^|^Statusreasoncode^|^20170531^|^20170129^|^20160812^|^20230326^|^20230724^|^20230613^|^20230120^|^1^|^46189378
388^|^20101229^|^20230925^|^SUB^|^CNPCN^|^20170817^|^Pending^|^Statusreasoncode^|^20170528^|^20170403^|^20150329^|^20230616^|^20230607^|^20230825^|^20221223^|^1^|^46189379
389^|^20111003^|^20231109^|^CON^|^CID^|^20170310^|^Activated^|^Statusreasoncode^|^20170405^|^20170813^|^20160226^|^20230703^|^20230829^|^20231023^|^20230526^|^1^|^46189380
390^|^20111110^|^20230704^|^CON^|^SKEL^|^20170514^|^TerminatedUnkown^|^Statusreasoncode^|^20171020^|^20170804^|^20160717^|^20230213^|^20221217^|^20230519^|^20230205^|^1^|^46189381
391^|^20101002^|^20230909^|^CON^|^CNPCN^|^20170618^|^Pending^|^Statusreasoncode^|^20171117^|^20170323^|^20150822^|^20230812^|^20230225^|^20230502^|^20230622^|^1^|^46189382
392^|^20110826^|^20221201^|^SUB^|^MSUB^|^20161207^|^Pending^|^Statusreasoncode^|^20170122^|^20170422^|^20160630^|^20230319^|^20230619^|^20230801^|^20230520^|^1^|^46189383
393^|^20110325^|^20230219^|^CON^|^MSUB^|^20170517^|^TerminatedUnkown^|^Statusreasoncode^|^20170117^|^20170402^|^20151109^|^20230321^|^20230204^|^20221231^|^20230528^|^1^|^46189384
394^|^20111015^|^20230301^|^SUB^|^MSUB^|^20170825^|^TerminatedUnkown^|^Statusreasoncode^|^20170112^|^20170126^|^20150110^|^20230101^|^20230207^|^20230626^|^20230907^|^1^|^46189385
395^|^20100228^|^20230913^|^CON^|^CNPCN^|^20171107^|^Pending^|^Statusreasoncode^|^20170205^|^20170104^|^20150523^|^20230315^|^20231030^|^20230930^|^20230706^|^1^|^46189386
396^|^20100210^|^20230509^|^CON^|^MSUB^|^20170910^|^Activated^|^Statusreasoncode^|^20171013^|^20170308^|^20151213^|^20230725^|^20230808^|^20230707^|^20231114^|^1^|^46189387
397^|^20100728^|^20230703^|^CON^|^MSUB^|^20170206^|^TerminatedUnkown^|^Statusreasoncode^|^20170909^|^20161213^|^20151227^|^20221216^|^20230327^|^20230904^|^20221221^|^1^|^46189388
398^|^20101118^|^20230810^|^CON^|^MSUB^|^20170224^|^Activated^|^Statusreasoncode^|^20170320^|^20161219^|^20150903^|^20230610^|^20231113^|^20231116^|^20230228^|^1^|^46189389
399^|^20110503^|^20230526^|^SUB^|^SKEL^|^20170130^|^Activated^|^Statusreasoncode^|^20171006^|^20161208^|^20150117^|^20231011^|^20230115^|^20230813^|^20221228^|^1^|^46189390
400^|^20110605^|^20230417^|^CON^|^CID^|^20170113^|^Pending^|^Statusreasoncode^|^20170627^|^20170418^|^20160514^|^20230115^|^20230320^|^20230829^|^20230624^|^1^|^46189391
401^|^20100817^|^20221228^|^CON^|^CID^|^20170510^|^Activated^|^Statusreasoncode^|^20170116^|^20170309^|^20150704^|^20230406^|^20230801^|^20231003^|^20230808^|^1^|^46189392
402^|^20101103^|^20231004^|^SUB^|^CID^|^20170211^|^TerminatedUnkown^|^Statusreasoncode^|^20170114^|^20170406^|^20150501^|^20230821^|^20230901^|^20221213^|^20230808^|^1^|^46189393
403^|^20110307^|^20230421^|^CON^|^CNPCN^|^20161206^|^Pending^|^Statusreasoncode^|^20170506^|^20170623^|^20150720^|^20230603^|^20230605^|^20231016^|^20230613^|^1^|^46189394
404^|^20100818^|^20231106^|^CON^|^CID^|^20161218^|^Pending^|^Statusreasoncode^|^20171107^|^20170207^|^20160121^|^20230203^|^20230325^|^20230426^|^20230910^|^1^|^46189395
405^|^20100820^|^20230527^|^SUB^|^CNPCN^|^20170914^|^Pending^|^Statusreasoncode^|^20170630^|^20170315^|^20150324^|^20230918^|^20230815^|^20230429^|^20230910^|^1^|^46189396
406^|^20100526^|^20230511^|^CON^|^MSUB^|^20170711^|^TerminatedUnkown^|^Statusreasoncode^|^20161121^|^20170718^|^20150321^|^20230316^|^20231101^|^20230308^|^20230227^|^1^|^46189397
407^|^20100813^|^20230504^|^SUB^|^CID^|^20161210^|^Activated^|^Statusreasoncode^|^20170524^|^20170427^|^20160324^|^20221230^|^20230123^|^20230601^|^20230501^|^1^|^46189398
408^|^20110520^|^20231025^|^CON^|^SKEL^|^20170309^|^Pending^|^Statusreasoncode^|^20170530^|^20170429^|^20150907^|^20230428^|^20230517^|^20230919^|^20231017^|^1^|^46189399
409^|^20100129^|^20230518^|^SUB^|^CNPCN^|^20170515^|^Activated^|^Statusreasoncode^|^20170616^|^20171011^|^20160709^|^20230809^|^20231016^|^20231103^|^20230307^|^1^|^46189400
410^|^20100424^|^20230602^|^CON^|^CID^|^20170731^|^TerminatedUnkown^|^Statusreasoncode^|^20171115^|^20170224^|^20160526^|^20230219^|^20230610^|^20231028^|^20230128^|^1^|^46189401
411^|^20110120^|^20230107^|^CON^|^CID^|^20170728^|^TerminatedUnkown^|^Statusreasoncode^|^20171021^|^20171003^|^20160906^|^20230525^|^20221223^|^20230824^|^20230426^|^1^|^46189402
412^|^20101123^|^20231011^|^SUB^|^CID^|^20170719^|^Pending^|^Statusreasoncode^|^20171101^|^20170129^|^20151201^|^20231006^|^20230919^|^20230127^|^20230821^|^1^|^46189403
413^|^20100725^|^20231008^|^SUB^|^CNPCN^|^20170424^|^Pending^|^Statusreasoncode^|^20170331^|^20170313^|^20150905^|^20230414^|^20230411^|^20230601^|^20221121^|^1^|^46189404
414^|^20100331^|^20230722^|^SUB^|^SKEL^|^20170201^|^Pending^|^Statusreasoncode^|^20170313^|^20170715^|^20160102^|^20230615^|^20221121^|^20230823^|^20230323^|^1^|^46189405
415^|^20100413^|^20230114^|^CON^|^SKEL^|^20170905^|^Activated^|^Statusreasoncode^|^20170723^|^20170724^|^20160510^|^20230806^|^20230322^|^20230201^|^20221201^|^1^|^46189406
416^|^20100816^|^20230703^|^CON^|^CNPCN^|^20170928^|^TerminatedUnkown^|^Statusreasoncode^|^20170225^|^20170926^|^20160723^|^20230513^|^20230121^|^20221223^|^20230104^|^1^|^46189407
417^|^20110622^|^20230730^|^CON^|^SKEL^|^20170711^|^TerminatedUnkown^|^Statusreasoncode^|^20170121^|^20170313^|^20141204^|^20230301^|^20230811^|^20230115^|^20230411^|^1^|^46189408
418^|^20110216^|^20230619^|^SUB^|^CNPCN^|^20170331^|^TerminatedUnkown^|^Statusreasoncode^|^20170402^|^20170603^|^20160406^|^20230804^|^20230114^|^20231022^|^20230907^|^1^|^46189409
419^|^20100526^|^20221207^|^CON^|^MSUB^|^20170804^|^TerminatedUnkown^|^Statusreasoncode^|^20170908^|^20170703^|^20150511^|^20230915^|^20230312^|^20230920^|^20221213^|^1^|^46189410
420^|^20110409^|^20230919^|^CON^|^CNPCN^|^20170726^|^Activated^|^Statusreasoncode^|^20170305^|^20170528^|^20160930^|^20230611^|^20221229^|^20230617^|^20230212^|^1^|^46189411
421^|^20100410^|^20230508^|^SUB^|^CNPCN^|^20171002^|^TerminatedUnkown^|^Statusreasoncode^|^20161213^|^20171021^|^20150822^|^20231013^|^20230118^|^20230722^|^20230307^|^1^|^46189412
422^|^20110906^|^20230618^|^CON^|^SKEL^|^20170916^|^Activated^|^Statusreasoncode^|^20170517^|^20170227^|^20150516^|^20230220^|^20230529^|^20231109^|^20221201^|^1^|^46189413
423^|^20110714^|^20231113^|^CON^|^CNPCN^|^20170421^|^TerminatedUnkown^|^Statusreasoncode^|^20170502^|^20170125^|^20160614^|^20230326^|^20230602^|^20230520^|^20230521^|^1^|^46189414
424^|^20100321^|^20230525^|^CON^|^SKEL^|^20170415^|^Activated^|^Statusreasoncode^|^20170627^|^20170701^|^20150810^|^20230320^|^20221218^|^20230515^|^20231117^|^1^|^46189415
425^|^20110317^|^20230713^|^SUB^|^MSUB^|^20170312^|^Activated^|^Statusreasoncode^|^20161228^|^20161226^|^20160531^|^20231113^|^20230623^|^20230725^|^20230205^|^1^|^46189416
426^|^20100321^|^20221217^|^SUB^|^SKEL^|^20161207^|^Pending^|^Statusreasoncode^|^20161219^|^20170227^|^20161017^|^20231028^|^20230502^|^20230924^|^20230126^|^1^|^46189417
427^|^20100317^|^20230419^|^CON^|^CID^|^20171103^|^Activated^|^Statusreasoncode^|^20170313^|^20170413^|^20151113^|^20230417^|^20230622^|^20230127^|^20230617^|^1^|^46189418
428^|^20100825^|^20230920^|^SUB^|^MSUB^|^20170811^|^Activated^|^Statusreasoncode^|^20170529^|^20161217^|^20150104^|^20230622^|^20230415^|^20230401^|^20230914^|^1^|^46189419
429^|^20101213^|^20231113^|^CON^|^CID^|^20171011^|^Activated^|^Statusreasoncode^|^20170527^|^20161123^|^20150119^|^20230712^|^20221209^|^20230410^|^20230324^|^1^|^46189420
430^|^20100916^|^20230423^|^CON^|^SKEL^|^20170906^|^TerminatedUnkown^|^Statusreasoncode^|^20171012^|^20171019^|^20160303^|^20221206^|^20230331^|^20221121^|^20230421^|^1^|^46189421
431^|^20100122^|^20230303^|^CON^|^SKEL^|^20170824^|^TerminatedUnkown^|^Statusreasoncode^|^20170921^|^20170713^|^20150701^|^20230405^|^20230312^|^20231016^|^20230917^|^1^|^46189422
432^|^20100623^|^20230223^|^CON^|^CNPCN^|^20170122^|^Activated^|^Statusreasoncode^|^20171030^|^20170818^|^20151124^|^20221125^|^20230420^|^20230504^|^20231009^|^1^|^46189423
433^|^20100421^|^20230822^|^SUB^|^CNPCN^|^20170620^|^Activated^|^Statusreasoncode^|^20170828^|^20170905^|^20150825^|^20230922^|^20221209^|^20231110^|^20221130^|^1^|^46189424
434^|^20101107^|^20230812^|^SUB^|^CNPCN^|^20170216^|^Activated^|^Statusreasoncode^|^20170619^|^20170223^|^20141228^|^20231030^|^20221208^|^20230629^|^20221212^|^1^|^46189425
435^|^20110406^|^20230329^|^CON^|^SKEL^|^20170123^|^Pending^|^Statusreasoncode^|^20170528^|^20170217^|^20151206^|^20230406^|^20221127^|^20230406^|^20230410^|^1^|^46189426
436^|^20110128^|^20230317^|^CON^|^SKEL^|^20161215^|^Pending^|^Statusreasoncode^|^20170131^|^20170504^|^20160108^|^20230628^|^20230126^|^20230424^|^20230611^|^1^|^46189427
437^|^20110912^|^20231004^|^CON^|^SKEL^|^20170312^|^TerminatedUnkown^|^Statusreasoncode^|^20170509^|^20170808^|^20160528^|^20230723^|^20230806^|^20230302^|^20230530^|^1^|^46189428
438^|^20111120^|^20230805^|^CON^|^CID^|^20170403^|^TerminatedUnkown^|^Statusreasoncode^|^20161223^|^20171107^|^20160609^|^20230403^|^20230516^|^20230207^|^20230330^|^1^|^46189429
439^|^20110915^|^20231006^|^SUB^|^SKEL^|^20170501^|^Activated^|^Statusreasoncode^|^20170228^|^20161219^|^20150320^|^20230326^|^20230408^|^20230615^|^20231031^|^1^|^46189430
440^|^20110501^|^20221130^|^CON^|^CID^|^20170725^|^Activated^|^Statusreasoncode^|^20170720^|^20170629^|^20150617^|^20230208^|^20230413^|^20231016^|^20230429^|^1^|^46189431
441^|^20110108^|^20221214^|^SUB^|^SKEL^|^20170613^|^Activated^|^Statusreasoncode^|^20170722^|^20170113^|^20150421^|^20230210^|^20230214^|^20230413^|^20230806^|^1^|^46189432
442^|^20101103^|^20230617^|^CON^|^CID^|^20170301^|^Pending^|^Statusreasoncode^|^20170823^|^20161203^|^20160714^|^20230623^|^20230525^|^20230523^|^20230919^|^1^|^46189433
443^|^20110111^|^20231105^|^CON^|^CNPCN^|^20170303^|^Activated^|^Statusreasoncode^|^20170518^|^20170508^|^20150615^|^20230722^|^20230215^|^20221125^|^20230907^|^1^|^46189434
444^|^20110822^|^20230921^|^SUB^|^CNPCN^|^20161130^|^TerminatedUnkown^|^Statusreasoncode^|^20170626^|^20170709^|^20151007^|^20230421^|^20231017^|^20230713^|^20230713^|^1^|^46189435
445^|^20110208^|^20230114^|^SUB^|^SKEL^|^20161121^|^TerminatedUnkown^|^Statusreasoncode^|^20170619^|^20170610^|^20150126^|^20230419^|^20230107^|^20230406^|^20231013^|^1^|^46189436
446^|^20110714^|^20230607^|^CON^|^MSUB^|^20170604^|^Activated^|^Statusreasoncode^|^20170402^|^20170821^|^20150501^|^20230917^|^20230627^|^20221227^|^20230613^|^1^|^46189437
447^|^20100806^|^20230303^|^CON^|^CID^|^20170518^|^TerminatedUnkown^|^Statusreasoncode^|^20170531^|^20171011^|^20150417^|^20230427^|^20230922^|^20221120^|^20230709^|^1^|^46189438
448^|^20110818^|^20230226^|^CON^|^SKEL^|^20171005^|^Pending^|^Statusreasoncode^|^20170614^|^20171110^|^20161110^|^20230521^|^20230916^|^20230101^|^20230814^|^1^|^46189439
449^|^20101116^|^20231105^|^SUB^|^SKEL^|^20170713^|^Activated^|^Statusreasoncode^|^20170720^|^20170601^|^20160120^|^20231011^|^20230622^|^20230501^|^20221230^|^1^|^46189440
450^|^20100910^|^20230123^|^CON^|^SKEL^|^20170115^|^TerminatedUnkown^|^Statusreasoncode^|^20161204^|^20161125^|^20160827^|^20230704^|^20230902^|^20230506^|^20230719^|^1^|^46189441
451^|^20110828^|^20231009^|^CON^|^MSUB^|^20170818^|^Activated^|^Statusreasoncode^|^20170207^|^20171006^|^20160718^|^20221217^|^20230828^|^20221231^|^20230610^|^1^|^46189442
452^|^20100427^|^20230313^|^SUB^|^SKEL^|^20161209^|^TerminatedUnkown^|^Statusreasoncode^|^20170629^|^20170504^|^20150316^|^20230705^|^20230917^|^20221201^|^20231011^|^1^|^46189443
453^|^20100819^|^20230822^|^SUB^|^SKEL^|^20170321^|^TerminatedUnkown^|^Statusreasoncode^|^20171111^|^20171018^|^20151110^|^20230814^|^20230527^|^20230822^|^20231005^|^1^|^46189444
454^|^20100601^|^20230224^|^SUB^|^CNPCN^|^20170313^|^Pending^|^Statusreasoncode^|^20170815^|^20170531^|^20150403^|^20230410^|^20230622^|^20230321^|^20230315^|^1^|^46189445
455^|^20100325^|^20230510^|^CON^|^CID^|^20170107^|^Activated^|^Statusreasoncode^|^20161220^|^20170602^|^20150813^|^20230110^|^20231114^|^20230808^|^20230213^|^1^|^46189446
456^|^20100629^|^20230630^|^SUB^|^CNPCN^|^20170806^|^Pending^|^Statusreasoncode^|^20170707^|^20170829^|^20160922^|^20230831^|^20221130^|^20230830^|^20230401^|^1^|^46189447
457^|^20100417^|^20230505^|^SUB^|^CID^|^20170817^|^Activated^|^Statusreasoncode^|^20170109^|^20170411^|^20160505^|^20230213^|^20230604^|^20221229^|^20231111^|^1^|^46189448
458^|^20110621^|^20221210^|^CON^|^MSUB^|^20170807^|^Activated^|^Statusreasoncode^|^20171104^|^20170623^|^20150512^|^20230806^|^20231109^|^20230504^|^20231014^|^1^|^46189449
459^|^20100218^|^20221207^|^SUB^|^SKEL^|^20170919^|^Activated^|^Statusreasoncode^|^20170425^|^20170607^|^20160308^|^20230914^|^20230902^|^20230324^|^20230808^|^1^|^46189450
460^|^20100711^|^20230318^|^SUB^|^SKEL^|^20170611^|^TerminatedUnkown^|^Statusreasoncode^|^20170509^|^20171021^|^20160214^|^20231010^|^20230323^|^20230105^|^20230629^|^1^|^46189451
461^|^20100123^|^20230606^|^SUB^|^CNPCN^|^20170301^|^Pending^|^Statusreasoncode^|^20170529^|^20161219^|^20161021^|^20230410^|^20230112^|^20230127^|^20231013^|^1^|^46189452
462^|^20110404^|^20230117^|^CON^|^MSUB^|^20170425^|^Activated^|^Statusreasoncode^|^20170417^|^20170921^|^20150527^|^20230918^|^20230904^|^20230903^|^20230424^|^1^|^46189453
463^|^20100420^|^20230430^|^CON^|^CNPCN^|^20170829^|^TerminatedUnkown^|^Statusreasoncode^|^20170621^|^20170727^|^20161104^|^20230311^|^20231101^|^20221205^|^20231110^|^1^|^46189454
464^|^20110704^|^20230816^|^SUB^|^SKEL^|^20170802^|^Pending^|^Statusreasoncode^|^20170611^|^20170813^|^20160714^|^20230813^|^20231009^|^20230308^|^20231119^|^1^|^46189455
465^|^20111003^|^20221120^|^SUB^|^MSUB^|^20170804^|^Activated^|^Statusreasoncode^|^20170113^|^20170726^|^20160616^|^20231020^|^20230305^|^20230425^|^20230428^|^1^|^46189456
466^|^20110306^|^20230316^|^SUB^|^SKEL^|^20170626^|^TerminatedUnkown^|^Statusreasoncode^|^20171104^|^20170427^|^20150330^|^20231031^|^20230211^|^20230310^|^20221127^|^1^|^46189457
467^|^20100908^|^20230811^|^CON^|^SKEL^|^20171022^|^Pending^|^Statusreasoncode^|^20170328^|^20170629^|^20160813^|^20231010^|^20230621^|^20230123^|^20230619^|^1^|^46189458
468^|^20100611^|^20230515^|^CON^|^MSUB^|^20170801^|^TerminatedUnkown^|^Statusreasoncode^|^20170717^|^20171026^|^20151203^|^20221231^|^20221121^|^20221226^|^20230407^|^1^|^46189459
469^|^20110101^|^20230326^|^CON^|^MSUB^|^20170420^|^Activated^|^Statusreasoncode^|^20170622^|^20170225^|^20150211^|^20230411^|^20230213^|^20221208^|^20221231^|^1^|^46189460
470^|^20111114^|^20230402^|^SUB^|^MSUB^|^20170710^|^TerminatedUnkown^|^Statusreasoncode^|^20161223^|^20171025^|^20150721^|^20221123^|^20230609^|^20231104^|^20230627^|^1^|^46189461
471^|^20101211^|^20230916^|^SUB^|^CNPCN^|^20170205^|^Pending^|^Statusreasoncode^|^20170927^|^20170227^|^20150605^|^20221206^|^20230808^|^20221126^|^20221122^|^1^|^46189462
472^|^20100222^|^20230510^|^CON^|^CID^|^20170607^|^TerminatedUnkown^|^Statusreasoncode^|^20170602^|^20171028^|^20150808^|^20230222^|^20230623^|^20231112^|^20230906^|^1^|^46189463
473^|^20110811^|^20221210^|^SUB^|^MSUB^|^20171013^|^Activated^|^Statusreasoncode^|^20170304^|^20171002^|^20160521^|^20230603^|^20230407^|^20230519^|^20230924^|^1^|^46189464
474^|^20101002^|^20221127^|^CON^|^CID^|^20170329^|^TerminatedUnkown^|^Statusreasoncode^|^20170624^|^20170725^|^20160222^|^20230912^|^20230505^|^20230309^|^20230526^|^1^|^46189465
475^|^20100213^|^20230827^|^CON^|^MSUB^|^20170919^|^Pending^|^Statusreasoncode^|^20161203^|^20170106^|^20150405^|^20221228^|^20230202^|^20230220^|^20230308^|^1^|^46189466
476^|^20100406^|^20221203^|^CON^|^SKEL^|^20170409^|^Activated^|^Statusreasoncode^|^20170126^|^20161127^|^20160611^|^20231024^|^20230325^|^20230424^|^20230806^|^1^|^46189467
477^|^20100218^|^20231020^|^SUB^|^MSUB^|^20170310^|^TerminatedUnkown^|^Statusreasoncode^|^20170214^|^20170719^|^20141123^|^20230726^|^20230307^|^20230227^|^20230901^|^1^|^46189468
478^|^20100311^|^20231002^|^SUB^|^MSUB^|^20170211^|^Activated^|^Statusreasoncode^|^20170324^|^20170521^|^20160724^|^20230628^|^20230409^|^20230826^|^20230716^|^1^|^46189469
479^|^20100518^|^20230213^|^CON^|^SKEL^|^20170306^|^TerminatedUnkown^|^Statusreasoncode^|^20170512^|^20171017^|^20160812^|^20221120^|^20230622^|^20230105^|^20230208^|^1^|^46189470
480^|^20100227^|^20230507^|^SUB^|^CNPCN^|^20170223^|^TerminatedUnkown^|^Statusreasoncode^|^20170713^|^20171001^|^20150113^|^20230226^|^20230310^|^20230507^|^20230122^|^1^|^46189471
481^|^20110822^|^20230501^|^CON^|^CID^|^20170913^|^Activated^|^Statusreasoncode^|^20170121^|^20170625^|^20141226^|^20221218^|^20230528^|^20231111^|^20230626^|^1^|^46189472
482^|^20101227^|^20230423^|^CON^|^CID^|^20170218^|^TerminatedUnkown^|^Statusreasoncode^|^20170706^|^20170610^|^20150825^|^20230610^|^20230601^|^20230409^|^20221226^|^1^|^46189473
483^|^20100810^|^20230804^|^SUB^|^CID^|^20170111^|^TerminatedUnkown^|^Statusreasoncode^|^20170525^|^20170218^|^20150829^|^20230917^|^20231119^|^20230619^|^20230204^|^1^|^46189474
484^|^20100428^|^20230731^|^CON^|^SKEL^|^20170818^|^TerminatedUnkown^|^Statusreasoncode^|^20170428^|^20170913^|^20150622^|^20230412^|^20230512^|^20221216^|^20221120^|^1^|^46189475
485^|^20110330^|^20230724^|^SUB^|^CNPCN^|^20171116^|^TerminatedUnkown^|^Statusreasoncode^|^20161207^|^20170701^|^20150722^|^20230201^|^20230930^|^20230904^|^20230827^|^1^|^46189476
486^|^20101217^|^20230716^|^CON^|^CID^|^20170713^|^Activated^|^Statusreasoncode^|^20170503^|^20171013^|^20150820^|^20230316^|^20230430^|^20230901^|^20230413^|^1^|^46189477
487^|^20110517^|^20230620^|^CON^|^SKEL^|^20161126^|^Pending^|^Statusreasoncode^|^20161204^|^20170312^|^20160430^|^20231115^|^20230513^|^20230413^|^20221208^|^1^|^46189478
488^|^20100225^|^20230604^|^SUB^|^MSUB^|^20170405^|^TerminatedUnkown^|^Statusreasoncode^|^20170302^|^20170202^|^20150914^|^20230417^|^20230312^|^20230430^|^20230309^|^1^|^46189479
489^|^20111106^|^20230115^|^SUB^|^SKEL^|^20161214^|^Pending^|^Statusreasoncode^|^20170726^|^20161223^|^20150218^|^20221213^|^20230511^|^20230412^|^20230910^|^1^|^46189480
490^|^20100505^|^20221220^|^SUB^|^CNPCN^|^20170222^|^Activated^|^Statusreasoncode^|^20171104^|^20161129^|^20150626^|^20230731^|^20230122^|^20230105^|^20230704^|^1^|^46189481
491^|^20110215^|^20230813^|^CON^|^MSUB^|^20170909^|^Activated^|^Statusreasoncode^|^20170812^|^20170128^|^20141220^|^20221223^|^20230107^|^20221223^|^20230929^|^1^|^46189482
492^|^20100519^|^20221211^|^SUB^|^MSUB^|^20170614^|^TerminatedUnkown^|^Statusreasoncode^|^20170519^|^20170415^|^20161022^|^20221201^|^20221216^|^20230126^|^20230524^|^1^|^46189483
493^|^20111029^|^20231104^|^CON^|^SKEL^|^20170416^|^Pending^|^Statusreasoncode^|^20170618^|^20161231^|^20151002^|^20231114^|^20230502^|^20230220^|^20230715^|^1^|^46189484
494^|^20100527^|^20231104^|^CON^|^CID^|^20170823^|^Pending^|^Statusreasoncode^|^20170605^|^20161221^|^20151207^|^20230705^|^20230118^|^20230327^|^20230328^|^1^|^46189485
495^|^20101010^|^20230201^|^SUB^|^SKEL^|^20170816^|^Activated^|^Statusreasoncode^|^20170219^|^20171012^|^20160609^|^20221124^|^20230429^|^20230216^|^20230708^|^1^|^46189486
496^|^20110925^|^20230315^|^SUB^|^CNPCN^|^20170310^|^TerminatedUnkown^|^Statusreasoncode^|^20171027^|^20161207^|^20160102^|^20230420^|^20230120^|^20231016^|^20230717^|^1^|^46189487
