name^|^mt_id^|^offer_id^|^contactlist_id^|^campcode^|^cellcode^|^target_id^|^target_start^|^target_end^|^extract_date
Dataupsell^|^455^|^419^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^430^|^20170606^|^20170525^|^20161223
Dataupsell^|^456^|^420^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^431^|^20170412^|^20171115^|^20170213
Dataupsell^|^457^|^421^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^432^|^20170719^|^20161120^|^20171019
Dataupsell^|^458^|^422^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^433^|^20161223^|^20171025^|^20170901
Dataupsell^|^459^|^423^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^434^|^20161124^|^20170505^|^20170923
Dataupsell^|^460^|^424^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^435^|^20171023^|^20171003^|^20171018
Dataupsell^|^461^|^425^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^436^|^20170518^|^20170429^|^20170108
Dataupsell^|^462^|^426^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^437^|^20171115^|^20170612^|^20170627
Dataupsell^|^463^|^427^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^438^|^20170618^|^20171117^|^20170105
Dataupsell^|^464^|^428^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^439^|^20170427^|^20170114^|^20170623
Dataupsell^|^465^|^429^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^440^|^20170321^|^20170914^|^20170328
Dataupsell^|^466^|^430^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^441^|^20171111^|^20170214^|^20170814
Dataupsell^|^467^|^431^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^442^|^20170222^|^20171024^|^20170731
Dataupsell^|^468^|^432^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^443^|^20170503^|^20171105^|^20170510
Dataupsell^|^469^|^433^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^444^|^20171005^|^20170824^|^20171028
Dataupsell^|^470^|^434^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^445^|^20170115^|^20170908^|^20171020
Dataupsell^|^471^|^435^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^446^|^20170727^|^20161217^|^20161206
Dataupsell^|^472^|^436^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^447^|^20170810^|^20170808^|^20170124
Dataupsell^|^473^|^437^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^448^|^20170817^|^20170303^|^20170703
Dataupsell^|^474^|^438^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^449^|^20170511^|^20170922^|^20170816
Dataupsell^|^475^|^439^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^450^|^20170315^|^20170917^|^20161210
Dataupsell^|^476^|^440^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^451^|^20170301^|^20170721^|^20161121
Dataupsell^|^477^|^441^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^452^|^20170315^|^20170922^|^20171111
Dataupsell^|^478^|^442^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^453^|^20170930^|^20170512^|^20170910
Dataupsell^|^479^|^443^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^454^|^20170125^|^20170826^|^20170303
Dataupsell^|^480^|^444^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^455^|^20170107^|^20170619^|^20161219
Dataupsell^|^481^|^445^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^456^|^20170625^|^20170518^|^20170718
Dataupsell^|^482^|^446^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^457^|^20170201^|^20170804^|^20170506
Dataupsell^|^483^|^447^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^458^|^20170314^|^20161125^|^20170630
Dataupsell^|^484^|^448^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^459^|^20170410^|^20170228^|^20170421
Dataupsell^|^485^|^449^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^460^|^20171004^|^20170520^|^20171029
Dataupsell^|^486^|^450^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^461^|^20170604^|^20170211^|^20170612
Dataupsell^|^487^|^451^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^462^|^20170715^|^20170506^|^20170529
Dataupsell^|^488^|^452^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^463^|^20171118^|^20171013^|^20170607
Dataupsell^|^489^|^453^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^464^|^20170904^|^20170105^|^20171006
Dataupsell^|^490^|^454^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^465^|^20161222^|^20170403^|^20170822
Dataupsell^|^491^|^455^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^466^|^20170702^|^20170306^|^20170222
Dataupsell^|^492^|^456^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^467^|^20170727^|^20171111^|^20161230
Dataupsell^|^493^|^457^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^468^|^20170710^|^20170424^|^20170124
Dataupsell^|^494^|^458^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^469^|^20170410^|^20170525^|^20170416
Dataupsell^|^495^|^459^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^470^|^20170820^|^20170724^|^20171110
Dataupsell^|^496^|^460^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^471^|^20170223^|^20170722^|^20170901
Dataupsell^|^497^|^461^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^472^|^20170807^|^20170704^|^20170128
Dataupsell^|^498^|^462^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^473^|^20170213^|^20170921^|^20170908
Dataupsell^|^499^|^463^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^474^|^20170402^|^20170202^|^20171009
Dataupsell^|^500^|^464^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^475^|^20171031^|^20170420^|^20171119
Dataupsell^|^501^|^465^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^476^|^20161221^|^20170907^|^20171004
Dataupsell^|^502^|^466^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^477^|^20170827^|^20170216^|^20170731
Dataupsell^|^503^|^467^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^478^|^20170906^|^20170515^|^20161208
Dataupsell^|^504^|^468^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^479^|^20170205^|^20170223^|^20170523
Dataupsell^|^505^|^469^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^480^|^20161218^|^20170909^|^20161216
Dataupsell^|^506^|^470^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^481^|^20170503^|^20170702^|^20170310
Dataupsell^|^507^|^471^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^482^|^20170222^|^20171013^|^20170523
Dataupsell^|^508^|^472^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^483^|^20171006^|^20170711^|^20171112
Dataupsell^|^509^|^473^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^484^|^20170306^|^20170313^|^20170831
Dataupsell^|^510^|^474^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^485^|^20170721^|^20171023^|^20170723
Dataupsell^|^511^|^475^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^486^|^20170330^|^20161228^|^20170210
Dataupsell^|^512^|^476^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^487^|^20161225^|^20170123^|^20161231
Dataupsell^|^513^|^477^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^488^|^20170218^|^20170619^|^20161227
Dataupsell^|^514^|^478^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^489^|^20170706^|^20170112^|^20171006
Dataupsell^|^515^|^479^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^490^|^20170330^|^20170201^|^20170902
Dataupsell^|^516^|^480^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^491^|^20170509^|^20171020^|^20170326
Dataupsell^|^517^|^481^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^492^|^20170320^|^20170206^|^20170105
Dataupsell^|^518^|^482^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^493^|^20170904^|^20161207^|^20161230
Dataupsell^|^519^|^483^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^494^|^20170626^|^20170608^|^20170120
Dataupsell^|^520^|^484^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^495^|^20170725^|^20161204^|^20161126
Dataupsell^|^521^|^485^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^496^|^20161126^|^20170818^|^20171024
Dataupsell^|^522^|^486^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^497^|^20170114^|^20170808^|^20170502
Dataupsell^|^523^|^487^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^498^|^20171116^|^20170602^|^20170512
Dataupsell^|^524^|^488^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^499^|^20171110^|^20170302^|^20170322
Dataupsell^|^525^|^489^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^500^|^20170321^|^20170922^|^20170701
Dataupsell^|^526^|^490^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^501^|^20170627^|^20170420^|^20170314
Dataupsell^|^527^|^491^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^502^|^20170311^|^20170429^|^20171106
Dataupsell^|^528^|^492^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^503^|^20170914^|^20171007^|^20170418
Dataupsell^|^529^|^493^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^504^|^20170716^|^20170131^|^20170422
Dataupsell^|^530^|^494^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^505^|^20161130^|^20170825^|^20170830
Dataupsell^|^531^|^495^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^506^|^20170327^|^20170610^|^20161120
Dataupsell^|^532^|^496^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^507^|^20170917^|^20171008^|^20170608
Dataupsell^|^533^|^497^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^508^|^20170315^|^20170311^|^20170715
Dataupsell^|^534^|^498^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^509^|^20171011^|^20170728^|^20170131
Dataupsell^|^535^|^499^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^510^|^20170726^|^20170905^|^20170421
Dataupsell^|^536^|^500^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^511^|^20170414^|^20170805^|^20170130
Dataupsell^|^537^|^501^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^512^|^20170419^|^20170604^|^20170208
Dataupsell^|^538^|^502^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^513^|^20170420^|^20170608^|^20170629
Dataupsell^|^539^|^503^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^514^|^20171109^|^20170128^|^20170926
Dataupsell^|^540^|^504^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^515^|^20170111^|^20161201^|^20170617
Dataupsell^|^541^|^505^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^516^|^20170921^|^20170124^|^20170114
Dataupsell^|^542^|^506^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^517^|^20161212^|^20171004^|^20170301
Dataupsell^|^543^|^507^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^518^|^20170315^|^20161227^|^20170616
Dataupsell^|^544^|^508^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^519^|^20170818^|^20171015^|^20170415
Dataupsell^|^545^|^509^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^520^|^20170225^|^20170811^|^20170303
Dataupsell^|^546^|^510^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^521^|^20171022^|^20170228^|^20170309
