contr_id^|^contr_valid_from_dt^|^contr_valid_until_dt^|^contr_subtype_cd^|^contr_ident_type_cd^|^contr_status_dt^|^contr_status_cd^|^contr_stat_rsn_cd^|^contr_sign_dt^|^contr_receive_dt^|^contr_orig_start_dt^|^contr_pl_expire_dt^|^contr_commit_per_start_dt^|^contr_next_subsidy_dt^|^contr_last_subsidy_dt^|^has_skeleton_contract^|^customer_id
311^|^20110215^|^20230406^|^CON^|^MSUB^|^20170913^|^Pending^|^Statusreasoncode^|^20170106^|^20170402^|^20150902^|^20230314^|^20230129^|^20221202^|^20230428^|^1^|^45189355
312^|^20110604^|^20230905^|^CON^|^CID^|^20171030^|^TerminatedUnkown^|^Statusreasoncode^|^20170301^|^20170801^|^20160507^|^20230909^|^20231011^|^20231105^|^20221127^|^1^|^45189356
313^|^20100620^|^20230623^|^CON^|^CNPCN^|^20170914^|^TerminatedUnkown^|^Statusreasoncode^|^20170223^|^20170227^|^20150220^|^20230327^|^20231110^|^20230811^|^20230508^|^1^|^45189357
314^|^20100615^|^20230228^|^SUB^|^MSUB^|^20170920^|^Pending^|^Statusreasoncode^|^20170310^|^20161209^|^20151018^|^20230401^|^20231010^|^20230924^|^20230803^|^1^|^45189358
315^|^20111027^|^20231016^|^SUB^|^CID^|^20170511^|^Activated^|^Statusreasoncode^|^20170615^|^20170217^|^20150619^|^20230108^|^20221224^|^20231023^|^20230416^|^1^|^45189359
316^|^20100331^|^20221203^|^CON^|^CID^|^20170408^|^Pending^|^Statusreasoncode^|^20170610^|^20170628^|^20150128^|^20231031^|^20221127^|^20221213^|^20230108^|^1^|^45189360
317^|^20110124^|^20230429^|^CON^|^SKEL^|^20170328^|^Activated^|^Statusreasoncode^|^20170524^|^20161217^|^20150826^|^20230129^|^20230424^|^20230527^|^20230812^|^1^|^45189361
318^|^20110507^|^20230317^|^SUB^|^CNPCN^|^20170518^|^Activated^|^Statusreasoncode^|^20171110^|^20170418^|^20150528^|^20230727^|^20221217^|^20230528^|^20230602^|^1^|^45189362
319^|^20100222^|^20230325^|^SUB^|^SKEL^|^20170515^|^Activated^|^Statusreasoncode^|^20170109^|^20170108^|^20160803^|^20230713^|^20231028^|^20230520^|^20230906^|^1^|^45189363
320^|^20110516^|^20230104^|^SUB^|^MSUB^|^20170506^|^Pending^|^Statusreasoncode^|^20161224^|^20170314^|^20151019^|^20230329^|^20230515^|^20230215^|^20230216^|^1^|^45189364
321^|^20101229^|^20221231^|^SUB^|^MSUB^|^20170712^|^Activated^|^Statusreasoncode^|^20170415^|^20170419^|^20141230^|^20231016^|^20221124^|^20230710^|^20231019^|^1^|^45189365
322^|^20110211^|^20230924^|^CON^|^MSUB^|^20170617^|^Activated^|^Statusreasoncode^|^20170306^|^20170929^|^20160610^|^20230227^|^20221120^|^20230530^|^20231004^|^1^|^45189366
323^|^20110606^|^20221201^|^CON^|^CID^|^20161210^|^TerminatedUnkown^|^Statusreasoncode^|^20161206^|^20170110^|^20160424^|^20230512^|^20230509^|^20231005^|^20230322^|^1^|^45189367
324^|^20101228^|^20221129^|^CON^|^SKEL^|^20161204^|^Pending^|^Statusreasoncode^|^20170215^|^20161222^|^20150522^|^20230808^|^20230903^|^20230125^|^20231112^|^1^|^45189368
325^|^20100323^|^20230214^|^SUB^|^CID^|^20170813^|^Activated^|^Statusreasoncode^|^20171011^|^20170429^|^20150805^|^20230101^|^20231113^|^20231011^|^20230915^|^1^|^45189369
326^|^20110529^|^20230508^|^CON^|^CNPCN^|^20170207^|^Pending^|^Statusreasoncode^|^20161128^|^20170629^|^20141129^|^20230524^|^20230415^|^20230223^|^20230916^|^1^|^45189370
327^|^20110114^|^20230821^|^SUB^|^CID^|^20170614^|^Pending^|^Statusreasoncode^|^20170416^|^20171011^|^20150221^|^20230917^|^20230620^|^20230111^|^20230419^|^1^|^45189371
328^|^20100809^|^20230711^|^CON^|^MSUB^|^20170927^|^Activated^|^Statusreasoncode^|^20170712^|^20170726^|^20150304^|^20230701^|^20230222^|^20230415^|^20230623^|^1^|^45189372
329^|^20100324^|^20230425^|^SUB^|^CID^|^20171026^|^Activated^|^Statusreasoncode^|^20161230^|^20170906^|^20160724^|^20230526^|^20230303^|^20221212^|^20230917^|^1^|^45189373
330^|^20110724^|^20231019^|^CON^|^MSUB^|^20170502^|^Pending^|^Statusreasoncode^|^20170905^|^20170416^|^20160828^|^20231025^|^20230303^|^20230617^|^20231022^|^1^|^45189374
331^|^20101117^|^20230228^|^CON^|^MSUB^|^20170710^|^Activated^|^Statusreasoncode^|^20170712^|^20170203^|^20160910^|^20230411^|^20231014^|^20230526^|^20230529^|^1^|^45189375
332^|^20110428^|^20230802^|^SUB^|^CNPCN^|^20171022^|^TerminatedUnkown^|^Statusreasoncode^|^20170908^|^20170904^|^20160730^|^20230527^|^20230602^|^20230713^|^20221209^|^1^|^45189376
333^|^20100912^|^20230201^|^CON^|^CID^|^20171118^|^Activated^|^Statusreasoncode^|^20170524^|^20170405^|^20160919^|^20230120^|^20230407^|^20221222^|^20221215^|^1^|^45189377
334^|^20100524^|^20230630^|^SUB^|^SKEL^|^20161127^|^Pending^|^Statusreasoncode^|^20170708^|^20171006^|^20160522^|^20230417^|^20230505^|^20230819^|^20230406^|^1^|^45189378
335^|^20100812^|^20230916^|^SUB^|^SKEL^|^20170817^|^Activated^|^Statusreasoncode^|^20170216^|^20170321^|^20160515^|^20221215^|^20231024^|^20231119^|^20230314^|^1^|^45189379
336^|^20100607^|^20230505^|^CON^|^CID^|^20170807^|^Activated^|^Statusreasoncode^|^20170402^|^20170803^|^20160913^|^20230303^|^20230220^|^20230902^|^20230701^|^1^|^45189380
337^|^20110717^|^20230208^|^SUB^|^SKEL^|^20170311^|^Pending^|^Statusreasoncode^|^20161219^|^20170404^|^20141121^|^20230929^|^20231024^|^20230322^|^20230326^|^1^|^45189381
338^|^20100218^|^20230909^|^CON^|^SKEL^|^20171013^|^Pending^|^Statusreasoncode^|^20170805^|^20161221^|^20150919^|^20230318^|^20230305^|^20230906^|^20221121^|^1^|^45189382
339^|^20111116^|^20230806^|^SUB^|^CNPCN^|^20170803^|^Activated^|^Statusreasoncode^|^20170128^|^20170130^|^20160522^|^20231022^|^20230112^|^20221231^|^20230327^|^1^|^45189383
340^|^20101113^|^20230703^|^SUB^|^CNPCN^|^20170709^|^Activated^|^Statusreasoncode^|^20170925^|^20170708^|^20151017^|^20230630^|^20230925^|^20230330^|^20230312^|^1^|^45189384
341^|^20101224^|^20231009^|^SUB^|^SKEL^|^20170902^|^Pending^|^Statusreasoncode^|^20170828^|^20170708^|^20161003^|^20230809^|^20230212^|^20230104^|^20221203^|^1^|^45189385
342^|^20100615^|^20230819^|^CON^|^CID^|^20170207^|^TerminatedUnkown^|^Statusreasoncode^|^20171010^|^20171027^|^20150906^|^20230612^|^20230707^|^20230811^|^20230705^|^1^|^45189386
343^|^20100309^|^20230826^|^SUB^|^MSUB^|^20171103^|^TerminatedUnkown^|^Statusreasoncode^|^20170727^|^20171005^|^20160510^|^20230108^|^20230325^|^20230404^|^20230315^|^1^|^45189387
344^|^20110512^|^20230123^|^CON^|^MSUB^|^20170724^|^Activated^|^Statusreasoncode^|^20171025^|^20170326^|^20160430^|^20230107^|^20230427^|^20231016^|^20230404^|^1^|^45189388
345^|^20100313^|^20230801^|^CON^|^CNPCN^|^20161210^|^TerminatedUnkown^|^Statusreasoncode^|^20161128^|^20161229^|^20150510^|^20230420^|^20230812^|^20230405^|^20230515^|^1^|^45189389
346^|^20100813^|^20230325^|^SUB^|^SKEL^|^20170407^|^Pending^|^Statusreasoncode^|^20170422^|^20170121^|^20160114^|^20230727^|^20230710^|^20230102^|^20230720^|^1^|^45189390
347^|^20100925^|^20230214^|^SUB^|^CID^|^20170920^|^TerminatedUnkown^|^Statusreasoncode^|^20170401^|^20161129^|^20141130^|^20230803^|^20230719^|^20230717^|^20231116^|^1^|^45189391
348^|^20110315^|^20230505^|^CON^|^CNPCN^|^20170305^|^Activated^|^Statusreasoncode^|^20170921^|^20170821^|^20161118^|^20230627^|^20230517^|^20230720^|^20230106^|^1^|^45189392
349^|^20110423^|^20221208^|^SUB^|^CID^|^20161215^|^Pending^|^Statusreasoncode^|^20170608^|^20170111^|^20151215^|^20230812^|^20231021^|^20231116^|^20221209^|^1^|^45189393
350^|^20100510^|^20230902^|^SUB^|^MSUB^|^20170612^|^TerminatedUnkown^|^Statusreasoncode^|^20170810^|^20170903^|^20151105^|^20230505^|^20230826^|^20230823^|^20230723^|^1^|^45189394
351^|^20110226^|^20230619^|^CON^|^CNPCN^|^20170426^|^Pending^|^Statusreasoncode^|^20170709^|^20170313^|^20150118^|^20231116^|^20230405^|^20231118^|^20230411^|^1^|^45189395
352^|^20110705^|^20230623^|^SUB^|^SKEL^|^20170522^|^Pending^|^Statusreasoncode^|^20170321^|^20170310^|^20150502^|^20221208^|^20230611^|^20230412^|^20230104^|^1^|^45189396
353^|^20101108^|^20230809^|^CON^|^CNPCN^|^20161201^|^Activated^|^Statusreasoncode^|^20161121^|^20161218^|^20160921^|^20230910^|^20231008^|^20231117^|^20230919^|^1^|^45189397
354^|^20110217^|^20230615^|^SUB^|^CID^|^20170827^|^Pending^|^Statusreasoncode^|^20170911^|^20170912^|^20160804^|^20230412^|^20230607^|^20221210^|^20230420^|^1^|^45189398
355^|^20110627^|^20231006^|^CON^|^SKEL^|^20161120^|^Pending^|^Statusreasoncode^|^20170920^|^20171020^|^20161017^|^20230219^|^20230131^|^20230814^|^20230708^|^1^|^45189399
356^|^20100327^|^20221211^|^SUB^|^CNPCN^|^20170830^|^Activated^|^Statusreasoncode^|^20170515^|^20170711^|^20150802^|^20230608^|^20230217^|^20230727^|^20231008^|^1^|^45189400
357^|^20110329^|^20230213^|^CON^|^MSUB^|^20170827^|^TerminatedUnkown^|^Statusreasoncode^|^20171112^|^20171118^|^20160725^|^20230514^|^20230401^|^20230502^|^20230725^|^1^|^45189401
358^|^20100910^|^20230608^|^CON^|^MSUB^|^20161228^|^Activated^|^Statusreasoncode^|^20170515^|^20161208^|^20160912^|^20230424^|^20221221^|^20230718^|^20221223^|^1^|^45189402
359^|^20101125^|^20230930^|^SUB^|^SKEL^|^20170409^|^Activated^|^Statusreasoncode^|^20170429^|^20170530^|^20150203^|^20230124^|^20230303^|^20230409^|^20230803^|^1^|^45189403
360^|^20110121^|^20230411^|^CON^|^SKEL^|^20170625^|^Activated^|^Statusreasoncode^|^20170214^|^20171015^|^20150621^|^20230129^|^20230429^|^20221227^|^20230926^|^1^|^45189404
361^|^20101110^|^20230428^|^SUB^|^CID^|^20170807^|^TerminatedUnkown^|^Statusreasoncode^|^20170103^|^20171110^|^20151009^|^20230722^|^20230712^|^20230824^|^20231118^|^1^|^45189405
362^|^20110126^|^20230312^|^CON^|^CID^|^20170625^|^Activated^|^Statusreasoncode^|^20170820^|^20170826^|^20150324^|^20231119^|^20231101^|^20230224^|^20231110^|^1^|^45189406
363^|^20110708^|^20231110^|^CON^|^SKEL^|^20171112^|^Pending^|^Statusreasoncode^|^20170329^|^20170905^|^20151117^|^20230919^|^20221126^|^20221215^|^20230419^|^1^|^45189407
364^|^20101104^|^20221127^|^SUB^|^CID^|^20170110^|^TerminatedUnkown^|^Statusreasoncode^|^20161211^|^20170808^|^20150823^|^20230806^|^20230915^|^20230323^|^20230825^|^1^|^45189408
365^|^20100924^|^20230209^|^CON^|^CNPCN^|^20170324^|^Activated^|^Statusreasoncode^|^20161209^|^20170104^|^20150305^|^20230831^|^20230719^|^20230910^|^20230421^|^1^|^45189409
366^|^20100227^|^20231023^|^SUB^|^MSUB^|^20170121^|^Activated^|^Statusreasoncode^|^20170126^|^20170414^|^20150605^|^20230717^|^20230122^|^20230217^|^20231002^|^1^|^45189410
367^|^20111012^|^20221209^|^CON^|^SKEL^|^20170216^|^Pending^|^Statusreasoncode^|^20161121^|^20170407^|^20150308^|^20230801^|^20230216^|^20221222^|^20230120^|^1^|^45189411
368^|^20100408^|^20230219^|^CON^|^CNPCN^|^20161204^|^Pending^|^Statusreasoncode^|^20170729^|^20161221^|^20160226^|^20231028^|^20230330^|^20230515^|^20231029^|^1^|^45189412
369^|^20110618^|^20221206^|^SUB^|^CID^|^20170803^|^Pending^|^Statusreasoncode^|^20171025^|^20170214^|^20151102^|^20230115^|^20230914^|^20230401^|^20221128^|^1^|^45189413
370^|^20100506^|^20230208^|^SUB^|^SKEL^|^20170510^|^TerminatedUnkown^|^Statusreasoncode^|^20170527^|^20170110^|^20160815^|^20221124^|^20230209^|^20230227^|^20230526^|^1^|^45189414
371^|^20100702^|^20221227^|^CON^|^SKEL^|^20161212^|^TerminatedUnkown^|^Statusreasoncode^|^20170703^|^20171115^|^20150929^|^20231109^|^20230319^|^20230522^|^20230331^|^1^|^45189415
372^|^20110828^|^20231023^|^SUB^|^SKEL^|^20170503^|^Pending^|^Statusreasoncode^|^20170805^|^20171021^|^20160409^|^20231102^|^20230121^|^20221205^|^20230826^|^1^|^45189416
373^|^20100410^|^20231111^|^CON^|^CID^|^20161216^|^Pending^|^Statusreasoncode^|^20170707^|^20170601^|^20151218^|^20230425^|^20221128^|^20230319^|^20230723^|^1^|^45189417
374^|^20110819^|^20221211^|^SUB^|^CNPCN^|^20170524^|^Activated^|^Statusreasoncode^|^20170623^|^20171105^|^20160418^|^20230502^|^20231113^|^20221225^|^20230601^|^1^|^45189418
375^|^20100226^|^20230807^|^CON^|^CID^|^20170627^|^Pending^|^Statusreasoncode^|^20170529^|^20161121^|^20150810^|^20230421^|^20230412^|^20230223^|^20231026^|^1^|^45189419
376^|^20100201^|^20230129^|^CON^|^CID^|^20170417^|^TerminatedUnkown^|^Statusreasoncode^|^20170310^|^20171107^|^20151126^|^20230801^|^20231007^|^20230803^|^20221204^|^1^|^45189420
377^|^20101206^|^20230317^|^SUB^|^MSUB^|^20170327^|^Pending^|^Statusreasoncode^|^20170108^|^20170808^|^20160805^|^20231110^|^20230305^|^20230705^|^20230410^|^1^|^45189421
378^|^20111109^|^20230901^|^CON^|^SKEL^|^20170526^|^Pending^|^Statusreasoncode^|^20171101^|^20170728^|^20160809^|^20231005^|^20230120^|^20230415^|^20230716^|^1^|^45189422
379^|^20100214^|^20230702^|^CON^|^MSUB^|^20161121^|^TerminatedUnkown^|^Statusreasoncode^|^20170820^|^20161127^|^20160203^|^20230201^|^20230428^|^20230929^|^20231119^|^1^|^45189423
380^|^20100821^|^20230131^|^SUB^|^CNPCN^|^20161225^|^Pending^|^Statusreasoncode^|^20170112^|^20170419^|^20160927^|^20230419^|^20230528^|^20231011^|^20230926^|^1^|^45189424
381^|^20100420^|^20221231^|^SUB^|^CNPCN^|^20170325^|^TerminatedUnkown^|^Statusreasoncode^|^20170304^|^20171001^|^20150127^|^20230224^|^20221217^|^20231108^|^20231012^|^1^|^45189425
382^|^20110329^|^20221228^|^SUB^|^CNPCN^|^20170715^|^TerminatedUnkown^|^Statusreasoncode^|^20170607^|^20170121^|^20160803^|^20230201^|^20221210^|^20230719^|^20230323^|^1^|^45189426
383^|^20110721^|^20230223^|^SUB^|^SKEL^|^20170118^|^TerminatedUnkown^|^Statusreasoncode^|^20170907^|^20170430^|^20150528^|^20230503^|^20221211^|^20230214^|^20230509^|^1^|^45189427
384^|^20110716^|^20230827^|^SUB^|^MSUB^|^20170207^|^Activated^|^Statusreasoncode^|^20170306^|^20170913^|^20141207^|^20230223^|^20231112^|^20230815^|^20231009^|^1^|^45189428
385^|^20101004^|^20221224^|^SUB^|^SKEL^|^20171102^|^Activated^|^Statusreasoncode^|^20161122^|^20170523^|^20150607^|^20230701^|^20230311^|^20230627^|^20230619^|^1^|^45189429
386^|^20100126^|^20230828^|^SUB^|^MSUB^|^20170322^|^Pending^|^Statusreasoncode^|^20170930^|^20171030^|^20151130^|^20230324^|^20230501^|^20230611^|^20230829^|^1^|^45189430
387^|^20100214^|^20231111^|^SUB^|^MSUB^|^20171011^|^TerminatedUnkown^|^Statusreasoncode^|^20170313^|^20170712^|^20161108^|^20230712^|^20231119^|^20230409^|^20230303^|^1^|^45189431
388^|^20101226^|^20221203^|^SUB^|^CNPCN^|^20170426^|^Activated^|^Statusreasoncode^|^20170830^|^20170818^|^20150810^|^20230909^|^20231117^|^20230622^|^20230624^|^1^|^45189432
389^|^20101205^|^20230815^|^CON^|^CNPCN^|^20170924^|^Activated^|^Statusreasoncode^|^20170202^|^20161203^|^20160804^|^20231028^|^20230918^|^20230207^|^20230923^|^1^|^45189433
390^|^20110214^|^20230418^|^SUB^|^CID^|^20170415^|^Activated^|^Statusreasoncode^|^20170615^|^20170521^|^20161118^|^20221227^|^20230117^|^20231117^|^20230120^|^1^|^45189434
391^|^20111112^|^20230427^|^CON^|^CNPCN^|^20170707^|^Pending^|^Statusreasoncode^|^20161202^|^20170106^|^20160926^|^20230105^|^20231004^|^20230616^|^20230814^|^1^|^45189435
392^|^20100521^|^20230809^|^SUB^|^MSUB^|^20161221^|^TerminatedUnkown^|^Statusreasoncode^|^20161228^|^20170121^|^20160513^|^20230601^|^20230519^|^20230713^|^20230417^|^1^|^45189436
393^|^20110511^|^20230716^|^SUB^|^CID^|^20171108^|^TerminatedUnkown^|^Statusreasoncode^|^20170505^|^20171012^|^20150316^|^20221122^|^20231011^|^20230317^|^20230510^|^1^|^45189437
394^|^20100326^|^20230302^|^SUB^|^MSUB^|^20170216^|^TerminatedUnkown^|^Statusreasoncode^|^20170906^|^20170124^|^20150612^|^20230707^|^20230606^|^20230510^|^20230816^|^1^|^45189438
395^|^20110206^|^20231003^|^CON^|^MSUB^|^20170405^|^Pending^|^Statusreasoncode^|^20170627^|^20170926^|^20160121^|^20231021^|^20231110^|^20230219^|^20230907^|^1^|^45189439
396^|^20110813^|^20231029^|^SUB^|^MSUB^|^20170326^|^TerminatedUnkown^|^Statusreasoncode^|^20170307^|^20161209^|^20161028^|^20230131^|^20230808^|^20230719^|^20230507^|^1^|^45189440
397^|^20110205^|^20230303^|^SUB^|^CID^|^20170717^|^Activated^|^Statusreasoncode^|^20170411^|^20170919^|^20151120^|^20230205^|^20230411^|^20230104^|^20230804^|^1^|^45189441
398^|^20110313^|^20221122^|^SUB^|^CID^|^20170228^|^Activated^|^Statusreasoncode^|^20170224^|^20170326^|^20150821^|^20230809^|^20230717^|^20221126^|^20221127^|^1^|^45189442
399^|^20100424^|^20231009^|^SUB^|^MSUB^|^20170507^|^TerminatedUnkown^|^Statusreasoncode^|^20171016^|^20170312^|^20161005^|^20231006^|^20231102^|^20230620^|^20230114^|^1^|^45189443
400^|^20110703^|^20230819^|^CON^|^CID^|^20161130^|^Activated^|^Statusreasoncode^|^20170516^|^20171020^|^20160720^|^20230211^|^20230813^|^20221123^|^20230216^|^1^|^45189444
401^|^20100723^|^20230724^|^SUB^|^MSUB^|^20170806^|^TerminatedUnkown^|^Statusreasoncode^|^20170311^|^20170329^|^20160905^|^20221125^|^20230920^|^20230117^|^20230415^|^1^|^45189445
402^|^20100626^|^20230724^|^SUB^|^SKEL^|^20171014^|^TerminatedUnkown^|^Statusreasoncode^|^20170411^|^20171110^|^20150905^|^20231101^|^20231022^|^20231024^|^20230128^|^1^|^45189446
403^|^20100811^|^20230816^|^CON^|^SKEL^|^20161223^|^Activated^|^Statusreasoncode^|^20170821^|^20170901^|^20150725^|^20230302^|^20230730^|^20230708^|^20230528^|^1^|^45189447
404^|^20101021^|^20221128^|^SUB^|^CNPCN^|^20170410^|^Pending^|^Statusreasoncode^|^20170614^|^20161205^|^20150617^|^20230628^|^20231004^|^20230722^|^20230310^|^1^|^45189448
405^|^20100504^|^20230804^|^SUB^|^SKEL^|^20170404^|^Pending^|^Statusreasoncode^|^20170323^|^20170123^|^20160311^|^20230517^|^20230113^|^20230621^|^20230519^|^1^|^45189449
406^|^20101104^|^20230408^|^SUB^|^CNPCN^|^20170817^|^Pending^|^Statusreasoncode^|^20170901^|^20171115^|^20160201^|^20230703^|^20221123^|^20221129^|^20221219^|^1^|^45189450
407^|^20101010^|^20230102^|^CON^|^SKEL^|^20170710^|^Pending^|^Statusreasoncode^|^20170108^|^20170721^|^20160102^|^20230811^|^20230329^|^20230529^|^20230713^|^1^|^45189451
408^|^20100814^|^20230131^|^CON^|^SKEL^|^20170507^|^TerminatedUnkown^|^Statusreasoncode^|^20170731^|^20170519^|^20160629^|^20230114^|^20230208^|^20230406^|^20230414^|^1^|^45189452
409^|^20100208^|^20231030^|^SUB^|^SKEL^|^20170612^|^Pending^|^Statusreasoncode^|^20170608^|^20170709^|^20150202^|^20230810^|^20230127^|^20231014^|^20230315^|^1^|^45189453
410^|^20111010^|^20231102^|^CON^|^SKEL^|^20170211^|^Activated^|^Statusreasoncode^|^20170509^|^20170504^|^20150929^|^20221213^|^20230730^|^20230806^|^20231105^|^1^|^45189454
411^|^20110425^|^20231114^|^SUB^|^CNPCN^|^20161123^|^TerminatedUnkown^|^Statusreasoncode^|^20170706^|^20170731^|^20141208^|^20230104^|^20230415^|^20231008^|^20230602^|^1^|^45189455
412^|^20100830^|^20230630^|^SUB^|^CNPCN^|^20171024^|^TerminatedUnkown^|^Statusreasoncode^|^20161123^|^20170516^|^20160602^|^20230621^|^20230918^|^20221215^|^20230103^|^1^|^45189456
413^|^20100611^|^20230726^|^SUB^|^SKEL^|^20161221^|^Activated^|^Statusreasoncode^|^20170703^|^20170816^|^20160223^|^20230912^|^20230905^|^20230929^|^20221218^|^1^|^45189457
414^|^20110329^|^20230215^|^SUB^|^SKEL^|^20170129^|^TerminatedUnkown^|^Statusreasoncode^|^20170626^|^20170914^|^20160505^|^20230824^|^20230830^|^20230217^|^20230424^|^1^|^45189458
415^|^20110914^|^20230218^|^SUB^|^SKEL^|^20170622^|^TerminatedUnkown^|^Statusreasoncode^|^20170331^|^20170709^|^20150131^|^20230728^|^20230915^|^20230923^|^20230727^|^1^|^45189459
416^|^20110311^|^20230824^|^SUB^|^CID^|^20170719^|^Pending^|^Statusreasoncode^|^20170827^|^20170427^|^20160418^|^20230212^|^20230608^|^20231005^|^20230214^|^1^|^45189460
417^|^20100627^|^20230116^|^CON^|^CNPCN^|^20170909^|^TerminatedUnkown^|^Statusreasoncode^|^20170101^|^20170722^|^20150328^|^20230804^|^20230512^|^20230825^|^20230308^|^1^|^45189461
418^|^20100910^|^20230713^|^SUB^|^MSUB^|^20161202^|^Activated^|^Statusreasoncode^|^20170527^|^20171119^|^20160728^|^20221224^|^20221230^|^20230126^|^20230321^|^1^|^45189462
419^|^20110204^|^20221230^|^SUB^|^CID^|^20170531^|^Pending^|^Statusreasoncode^|^20161220^|^20170910^|^20150824^|^20221231^|^20230413^|^20231108^|^20231028^|^1^|^45189463
420^|^20110515^|^20230807^|^CON^|^SKEL^|^20170916^|^TerminatedUnkown^|^Statusreasoncode^|^20171019^|^20161222^|^20150825^|^20230908^|^20230902^|^20230310^|^20221126^|^1^|^45189464
421^|^20110329^|^20230901^|^SUB^|^SKEL^|^20170319^|^Pending^|^Statusreasoncode^|^20171011^|^20170519^|^20150516^|^20230725^|^20230530^|^20230407^|^20230903^|^1^|^45189465
422^|^20101124^|^20230411^|^SUB^|^CID^|^20170702^|^Activated^|^Statusreasoncode^|^20170813^|^20170223^|^20150115^|^20230325^|^20230917^|^20230625^|^20230407^|^1^|^45189466
423^|^20110930^|^20230101^|^SUB^|^MSUB^|^20161204^|^Activated^|^Statusreasoncode^|^20170804^|^20161220^|^20160429^|^20230304^|^20230202^|^20230626^|^20221222^|^1^|^45189467
424^|^20110501^|^20231017^|^CON^|^CID^|^20161205^|^TerminatedUnkown^|^Statusreasoncode^|^20170203^|^20170717^|^20160221^|^20231008^|^20230216^|^20230122^|^20221224^|^1^|^45189468
425^|^20110503^|^20230901^|^CON^|^CNPCN^|^20170130^|^Activated^|^Statusreasoncode^|^20170204^|^20170315^|^20160608^|^20230214^|^20230303^|^20230129^|^20231113^|^1^|^45189469
426^|^20100825^|^20230731^|^CON^|^MSUB^|^20170428^|^TerminatedUnkown^|^Statusreasoncode^|^20170817^|^20170602^|^20151027^|^20230326^|^20221229^|^20230924^|^20230405^|^1^|^45189470
427^|^20100922^|^20230601^|^SUB^|^SKEL^|^20170423^|^Pending^|^Statusreasoncode^|^20170313^|^20170414^|^20160229^|^20230612^|^20221208^|^20230423^|^20230707^|^1^|^45189471
428^|^20100907^|^20230611^|^SUB^|^CID^|^20161206^|^Activated^|^Statusreasoncode^|^20171010^|^20170409^|^20161102^|^20230914^|^20230718^|^20230627^|^20230331^|^1^|^45189472
429^|^20111023^|^20230714^|^SUB^|^MSUB^|^20161211^|^TerminatedUnkown^|^Statusreasoncode^|^20170306^|^20170705^|^20150526^|^20230325^|^20221127^|^20230611^|^20230731^|^1^|^45189473
430^|^20100807^|^20221213^|^CON^|^MSUB^|^20161228^|^Pending^|^Statusreasoncode^|^20170203^|^20170905^|^20160531^|^20230629^|^20230224^|^20230805^|^20230606^|^1^|^45189474
431^|^20101123^|^20230126^|^CON^|^CID^|^20171024^|^Activated^|^Statusreasoncode^|^20170128^|^20170712^|^20150920^|^20231029^|^20231111^|^20231008^|^20221230^|^1^|^45189475
432^|^20100304^|^20230425^|^SUB^|^CID^|^20170208^|^TerminatedUnkown^|^Statusreasoncode^|^20170821^|^20171031^|^20150125^|^20230703^|^20230504^|^20230621^|^20221228^|^1^|^45189476
433^|^20101229^|^20230318^|^CON^|^MSUB^|^20170928^|^Activated^|^Statusreasoncode^|^20170526^|^20171104^|^20150327^|^20230822^|^20230101^|^20230104^|^20230815^|^1^|^45189477
434^|^20100515^|^20230404^|^CON^|^SKEL^|^20170430^|^Activated^|^Statusreasoncode^|^20170520^|^20170312^|^20141224^|^20230805^|^20230531^|^20230103^|^20230923^|^1^|^45189478
435^|^20101126^|^20221214^|^SUB^|^CNPCN^|^20170224^|^Pending^|^Statusreasoncode^|^20170324^|^20161224^|^20150117^|^20230202^|^20231117^|^20230727^|^20221225^|^1^|^45189479
436^|^20100417^|^20230327^|^SUB^|^CNPCN^|^20170511^|^Activated^|^Statusreasoncode^|^20170121^|^20170923^|^20151116^|^20230610^|^20230923^|^20230118^|^20230811^|^1^|^45189480
437^|^20111002^|^20221122^|^CON^|^SKEL^|^20170302^|^Pending^|^Statusreasoncode^|^20170307^|^20170418^|^20150926^|^20230430^|^20230516^|^20221213^|^20230114^|^1^|^45189481
438^|^20101228^|^20230531^|^SUB^|^MSUB^|^20170604^|^Activated^|^Statusreasoncode^|^20170530^|^20170328^|^20160609^|^20230627^|^20230207^|^20230815^|^20230820^|^1^|^45189482
439^|^20100708^|^20230619^|^SUB^|^MSUB^|^20170921^|^TerminatedUnkown^|^Statusreasoncode^|^20170324^|^20170412^|^20150731^|^20230227^|^20230227^|^20230731^|^20230329^|^1^|^45189483
440^|^20100715^|^20230629^|^CON^|^CNPCN^|^20170618^|^TerminatedUnkown^|^Statusreasoncode^|^20170628^|^20170705^|^20150916^|^20230807^|^20230401^|^20230331^|^20230917^|^1^|^45189484
441^|^20100524^|^20230821^|^CON^|^MSUB^|^20170622^|^Activated^|^Statusreasoncode^|^20170809^|^20170508^|^20150820^|^20230806^|^20231009^|^20230725^|^20230205^|^1^|^45189485
442^|^20100608^|^20230722^|^SUB^|^MSUB^|^20170420^|^Activated^|^Statusreasoncode^|^20170822^|^20170627^|^20160817^|^20230611^|^20230401^|^20221128^|^20230129^|^1^|^45189486
443^|^20101220^|^20230116^|^CON^|^CID^|^20170331^|^TerminatedUnkown^|^Statusreasoncode^|^20170601^|^20170404^|^20160618^|^20230112^|^20230708^|^20230107^|^20230324^|^1^|^45189487
