contactlist_id^|^contact_channel^|^last_contact_date^|^last_contact_state^|^number_of_contacts_last_month^|^customer_id^|^subscr_num^|^cust_num^|^aggr_level_cd
972616^|^SMS^|^20170317^|^Ordered^|^1^|^89288969^|^GSM^|^123127531^|^subscriber
972617^|^SMS^|^20170722^|^Ordered^|^1^|^89288970^|^GSM^|^123127532^|^customer
972618^|^SMS^|^20170504^|^Ordered^|^1^|^89288971^|^GSM^|^123127533^|^household
972619^|^SMS^|^20170608^|^Ordered^|^1^|^89288972^|^GSM^|^123127534^|^customer
972620^|^SMS^|^20170318^|^Ordered^|^1^|^89288973^|^GSM^|^123127535^|^household
972621^|^SMS^|^20170410^|^Ordered^|^1^|^89288974^|^GSM^|^123127536^|^subscriber
972622^|^SMS^|^20170105^|^Ordered^|^2^|^89288975^|^GSM^|^123127537^|^household
972623^|^SMS^|^20170711^|^Ordered^|^2^|^89288976^|^GSM^|^123127538^|^customer
972624^|^SMS^|^20170505^|^Ordered^|^1^|^89288977^|^GSM^|^123127539^|^customer
972625^|^SMS^|^20170418^|^Ordered^|^1^|^89288978^|^GSM^|^123127540^|^household
972626^|^SMS^|^20170430^|^Ordered^|^1^|^89288979^|^GSM^|^123127541^|^subscriber
972627^|^SMS^|^20170530^|^Ordered^|^2^|^89288980^|^GSM^|^123127542^|^household
972628^|^SMS^|^20170117^|^Ordered^|^1^|^89288981^|^GSM^|^123127543^|^household
972629^|^SMS^|^20170621^|^Ordered^|^1^|^89288982^|^GSM^|^123127544^|^subscriber
972630^|^SMS^|^20170208^|^Ordered^|^2^|^89288983^|^GSM^|^123127545^|^household
972631^|^SMS^|^20170219^|^Ordered^|^1^|^89288984^|^GSM^|^123127546^|^customer
972632^|^SMS^|^20170804^|^Ordered^|^1^|^89288985^|^GSM^|^123127547^|^customer
972633^|^SMS^|^20170611^|^Ordered^|^2^|^89288986^|^GSM^|^123127548^|^household
972634^|^SMS^|^20170706^|^Ordered^|^1^|^89288987^|^GSM^|^123127549^|^household
972635^|^SMS^|^20170214^|^Ordered^|^1^|^89288988^|^GSM^|^123127550^|^customer
972636^|^SMS^|^20170728^|^Ordered^|^2^|^89288989^|^GSM^|^123127551^|^customer
972637^|^SMS^|^20170527^|^Ordered^|^1^|^89288990^|^GSM^|^123127552^|^subscriber
972638^|^SMS^|^20170614^|^Ordered^|^1^|^89288991^|^GSM^|^123127553^|^household
972639^|^SMS^|^20170126^|^Ordered^|^2^|^89288992^|^GSM^|^123127554^|^customer
972640^|^SMS^|^20170414^|^Ordered^|^2^|^89288993^|^GSM^|^123127555^|^subscriber
972641^|^SMS^|^20170820^|^Ordered^|^1^|^89288994^|^GSM^|^123127556^|^customer
972642^|^SMS^|^20170719^|^Ordered^|^2^|^89288995^|^GSM^|^123127557^|^subscriber
972643^|^SMS^|^20170531^|^Ordered^|^2^|^89288996^|^GSM^|^123127558^|^customer
972644^|^SMS^|^20170322^|^Ordered^|^2^|^89288997^|^GSM^|^123127559^|^household
972645^|^SMS^|^20170820^|^Ordered^|^2^|^89288998^|^GSM^|^123127560^|^household
972646^|^SMS^|^20170419^|^Ordered^|^2^|^89288999^|^GSM^|^123127561^|^customer
972647^|^SMS^|^20170711^|^Ordered^|^1^|^89289000^|^GSM^|^123127562^|^subscriber
972648^|^SMS^|^20170402^|^Ordered^|^1^|^89289001^|^GSM^|^123127563^|^household
972649^|^SMS^|^20170201^|^Ordered^|^2^|^89289002^|^GSM^|^123127564^|^household
972650^|^SMS^|^20170626^|^Ordered^|^1^|^89289003^|^GSM^|^123127565^|^subscriber
972651^|^SMS^|^20170502^|^Ordered^|^2^|^89289004^|^GSM^|^123127566^|^household
972652^|^SMS^|^20170502^|^Ordered^|^1^|^89289005^|^GSM^|^123127567^|^household
972653^|^SMS^|^20170209^|^Ordered^|^1^|^89289006^|^GSM^|^123127568^|^subscriber
972654^|^SMS^|^20170510^|^Ordered^|^1^|^89289007^|^GSM^|^123127569^|^customer
972655^|^SMS^|^20170522^|^Ordered^|^2^|^89289008^|^GSM^|^123127570^|^household
972656^|^SMS^|^20170306^|^Ordered^|^2^|^89289009^|^GSM^|^123127571^|^customer
972657^|^SMS^|^20170513^|^Ordered^|^2^|^89289010^|^GSM^|^123127572^|^customer
972658^|^SMS^|^20170503^|^Ordered^|^2^|^89289011^|^GSM^|^123127573^|^household
972659^|^SMS^|^20170404^|^Ordered^|^2^|^89289012^|^GSM^|^123127574^|^subscriber
972660^|^SMS^|^20170430^|^Ordered^|^2^|^89289013^|^GSM^|^123127575^|^subscriber
972661^|^SMS^|^20170119^|^Ordered^|^1^|^89289014^|^GSM^|^123127576^|^customer
972662^|^SMS^|^20170611^|^Ordered^|^1^|^89289015^|^GSM^|^123127577^|^customer
972663^|^SMS^|^20170316^|^Ordered^|^2^|^89289016^|^GSM^|^123127578^|^subscriber
972664^|^SMS^|^20170519^|^Ordered^|^2^|^89289017^|^GSM^|^123127579^|^subscriber
972665^|^SMS^|^20170424^|^Ordered^|^1^|^89289018^|^GSM^|^123127580^|^subscriber
972666^|^SMS^|^20170728^|^Ordered^|^2^|^89289019^|^GSM^|^123127581^|^customer
972667^|^SMS^|^20170427^|^Ordered^|^1^|^89289020^|^GSM^|^123127582^|^household
972668^|^SMS^|^20170316^|^Ordered^|^2^|^89289021^|^GSM^|^123127583^|^customer
972669^|^SMS^|^20170107^|^Ordered^|^2^|^89289022^|^GSM^|^123127584^|^customer
972670^|^SMS^|^20170509^|^Ordered^|^2^|^89289023^|^GSM^|^123127585^|^subscriber
972671^|^SMS^|^20170305^|^Ordered^|^1^|^89289024^|^GSM^|^123127586^|^household
972672^|^SMS^|^20170724^|^Ordered^|^2^|^89289025^|^GSM^|^123127587^|^customer
972673^|^SMS^|^20170605^|^Ordered^|^1^|^89289026^|^GSM^|^123127588^|^customer
972674^|^SMS^|^20170323^|^Ordered^|^2^|^89289027^|^GSM^|^123127589^|^customer
972675^|^SMS^|^20170623^|^Ordered^|^1^|^89289028^|^GSM^|^123127590^|^household
972676^|^SMS^|^20170525^|^Ordered^|^2^|^89289029^|^GSM^|^123127591^|^household
972677^|^SMS^|^20170616^|^Ordered^|^2^|^89289030^|^GSM^|^123127592^|^subscriber
972678^|^SMS^|^20170126^|^Ordered^|^2^|^89289031^|^GSM^|^123127593^|^household
972679^|^SMS^|^20170325^|^Ordered^|^2^|^89289032^|^GSM^|^123127594^|^subscriber
972680^|^SMS^|^20170107^|^Ordered^|^1^|^89289033^|^GSM^|^123127595^|^subscriber
972681^|^SMS^|^20170223^|^Ordered^|^2^|^89289034^|^GSM^|^123127596^|^household
972682^|^SMS^|^20170815^|^Ordered^|^1^|^89289035^|^GSM^|^123127597^|^customer
972683^|^SMS^|^20170820^|^Ordered^|^1^|^89289036^|^GSM^|^123127598^|^household
972684^|^SMS^|^20170108^|^Ordered^|^1^|^89289037^|^GSM^|^123127599^|^subscriber
972685^|^SMS^|^20170103^|^Ordered^|^1^|^89289038^|^GSM^|^123127600^|^household
972686^|^SMS^|^20170803^|^Ordered^|^2^|^89289039^|^GSM^|^123127601^|^household
972687^|^SMS^|^20170804^|^Ordered^|^2^|^89289040^|^GSM^|^123127602^|^household
972688^|^SMS^|^20170522^|^Ordered^|^2^|^89289041^|^GSM^|^123127603^|^household
972689^|^SMS^|^20170208^|^Ordered^|^2^|^89289042^|^GSM^|^123127604^|^customer
972690^|^SMS^|^20170326^|^Ordered^|^1^|^89289043^|^GSM^|^123127605^|^household
972691^|^SMS^|^20170323^|^Ordered^|^1^|^89289044^|^GSM^|^123127606^|^subscriber
972692^|^SMS^|^20170404^|^Ordered^|^2^|^89289045^|^GSM^|^123127607^|^subscriber
972693^|^SMS^|^20170727^|^Ordered^|^2^|^89289046^|^GSM^|^123127608^|^subscriber
972694^|^SMS^|^20170627^|^Ordered^|^2^|^89289047^|^GSM^|^123127609^|^household
972695^|^SMS^|^20170614^|^Ordered^|^2^|^89289048^|^GSM^|^123127610^|^subscriber
972696^|^SMS^|^20170706^|^Ordered^|^1^|^89289049^|^GSM^|^123127611^|^household
972697^|^SMS^|^20170112^|^Ordered^|^2^|^89289050^|^GSM^|^123127612^|^customer
972698^|^SMS^|^20170829^|^Ordered^|^1^|^89289051^|^GSM^|^123127613^|^household
972699^|^SMS^|^20170804^|^Ordered^|^1^|^89289052^|^GSM^|^123127614^|^customer
972700^|^SMS^|^20170518^|^Ordered^|^1^|^89289053^|^GSM^|^123127615^|^subscriber
972701^|^SMS^|^20170128^|^Ordered^|^1^|^89289054^|^GSM^|^123127616^|^household
972702^|^SMS^|^20170128^|^Ordered^|^1^|^89289055^|^GSM^|^123127617^|^household
972703^|^SMS^|^20170401^|^Ordered^|^2^|^89289056^|^GSM^|^123127618^|^subscriber
972704^|^SMS^|^20170614^|^Ordered^|^1^|^89289057^|^GSM^|^123127619^|^customer
972705^|^SMS^|^20170127^|^Ordered^|^1^|^89289058^|^GSM^|^123127620^|^customer
972706^|^SMS^|^20170101^|^Ordered^|^1^|^89289059^|^GSM^|^123127621^|^subscriber
972707^|^SMS^|^20170801^|^Ordered^|^1^|^89289060^|^GSM^|^123127622^|^subscriber
972708^|^SMS^|^20170217^|^Ordered^|^1^|^89289061^|^GSM^|^123127623^|^customer
972709^|^SMS^|^20170805^|^Ordered^|^2^|^89289062^|^GSM^|^123127624^|^customer
972710^|^SMS^|^20170529^|^Ordered^|^1^|^89289063^|^GSM^|^123127625^|^customer
972711^|^SMS^|^20170327^|^Ordered^|^1^|^89289064^|^GSM^|^123127626^|^subscriber
972712^|^SMS^|^20170331^|^Ordered^|^2^|^89289065^|^GSM^|^123127627^|^subscriber
972713^|^SMS^|^20170601^|^Ordered^|^2^|^89289066^|^GSM^|^123127628^|^subscriber
972714^|^SMS^|^20170215^|^Ordered^|^1^|^89289067^|^GSM^|^123127629^|^customer
972715^|^SMS^|^20170725^|^Ordered^|^2^|^89289068^|^GSM^|^123127630^|^customer
972716^|^SMS^|^20170316^|^Ordered^|^1^|^89289069^|^GSM^|^123127631^|^subscriber
972717^|^SMS^|^20170413^|^Ordered^|^1^|^89289070^|^GSM^|^123127632^|^household
972718^|^SMS^|^20170720^|^Ordered^|^1^|^89289071^|^GSM^|^123127633^|^subscriber
972719^|^SMS^|^20170203^|^Ordered^|^2^|^89289072^|^GSM^|^123127634^|^customer
972720^|^SMS^|^20170601^|^Ordered^|^2^|^89289073^|^GSM^|^123127635^|^household
972721^|^SMS^|^20170810^|^Ordered^|^2^|^89289074^|^GSM^|^123127636^|^household
972722^|^SMS^|^20170518^|^Ordered^|^1^|^89289075^|^GSM^|^123127637^|^subscriber
972723^|^SMS^|^20170404^|^Ordered^|^2^|^89289076^|^GSM^|^123127638^|^subscriber
972724^|^SMS^|^20170612^|^Ordered^|^1^|^89289077^|^GSM^|^123127639^|^household
972725^|^SMS^|^20170307^|^Ordered^|^2^|^89289078^|^GSM^|^123127640^|^customer
972726^|^SMS^|^20170406^|^Ordered^|^1^|^89289079^|^GSM^|^123127641^|^customer
972727^|^SMS^|^20170404^|^Ordered^|^1^|^89289080^|^GSM^|^123127642^|^customer
972728^|^SMS^|^20170525^|^Ordered^|^2^|^89289081^|^GSM^|^123127643^|^customer
972729^|^SMS^|^20170708^|^Ordered^|^1^|^89289082^|^GSM^|^123127644^|^subscriber
972730^|^SMS^|^20170724^|^Ordered^|^2^|^89289083^|^GSM^|^123127645^|^household
972731^|^SMS^|^20170424^|^Ordered^|^1^|^89289084^|^GSM^|^123127646^|^subscriber
972732^|^SMS^|^20170216^|^Ordered^|^1^|^89289085^|^GSM^|^123127647^|^customer
972733^|^SMS^|^20170302^|^Ordered^|^1^|^89289086^|^GSM^|^123127648^|^household
972734^|^SMS^|^20170301^|^Ordered^|^2^|^89289087^|^GSM^|^123127649^|^household
972735^|^SMS^|^20170128^|^Ordered^|^1^|^89289088^|^GSM^|^123127650^|^subscriber
972736^|^SMS^|^20170224^|^Ordered^|^2^|^89289089^|^GSM^|^123127651^|^subscriber
972737^|^SMS^|^20170130^|^Ordered^|^1^|^89289090^|^GSM^|^123127652^|^household
972738^|^SMS^|^20170207^|^Ordered^|^2^|^89289091^|^GSM^|^123127653^|^household
972739^|^SMS^|^20170306^|^Ordered^|^2^|^89289092^|^GSM^|^123127654^|^subscriber
972740^|^SMS^|^20170127^|^Ordered^|^2^|^89289093^|^GSM^|^123127655^|^customer
972741^|^SMS^|^20170130^|^Ordered^|^2^|^89289094^|^GSM^|^123127656^|^subscriber
972742^|^SMS^|^20170331^|^Ordered^|^1^|^89289095^|^GSM^|^123127657^|^subscriber
972743^|^SMS^|^20170709^|^Ordered^|^1^|^89289096^|^GSM^|^123127658^|^subscriber
972744^|^SMS^|^20170526^|^Ordered^|^1^|^89289097^|^GSM^|^123127659^|^household
972745^|^SMS^|^20170831^|^Ordered^|^2^|^89289098^|^GSM^|^123127660^|^household
972746^|^SMS^|^20170309^|^Ordered^|^1^|^89289099^|^GSM^|^123127661^|^subscriber
972747^|^SMS^|^20170712^|^Ordered^|^1^|^89289100^|^GSM^|^123127662^|^household
972748^|^SMS^|^20170825^|^Ordered^|^2^|^89289101^|^GSM^|^123127663^|^customer
972749^|^SMS^|^20170412^|^Ordered^|^1^|^89289102^|^GSM^|^123127664^|^household
972750^|^SMS^|^20170216^|^Ordered^|^1^|^89289103^|^GSM^|^123127665^|^customer
972751^|^SMS^|^20170512^|^Ordered^|^1^|^89289104^|^GSM^|^123127666^|^household
972752^|^SMS^|^20170218^|^Ordered^|^1^|^89289105^|^GSM^|^123127667^|^household
972753^|^SMS^|^20170328^|^Ordered^|^2^|^89289106^|^GSM^|^123127668^|^household
972754^|^SMS^|^20170809^|^Ordered^|^2^|^89289107^|^GSM^|^123127669^|^household
972755^|^SMS^|^20170409^|^Ordered^|^2^|^89289108^|^GSM^|^123127670^|^subscriber
972756^|^SMS^|^20170414^|^Ordered^|^2^|^89289109^|^GSM^|^123127671^|^household
972757^|^SMS^|^20170202^|^Ordered^|^2^|^89289110^|^GSM^|^123127672^|^household
972758^|^SMS^|^20170610^|^Ordered^|^2^|^89289111^|^GSM^|^123127673^|^household
972759^|^SMS^|^20170719^|^Ordered^|^2^|^89289112^|^GSM^|^123127674^|^household
972760^|^SMS^|^20170125^|^Ordered^|^2^|^89289113^|^GSM^|^123127675^|^subscriber
972761^|^SMS^|^20170210^|^Ordered^|^2^|^89289114^|^GSM^|^123127676^|^household
972762^|^SMS^|^20170616^|^Ordered^|^2^|^89289115^|^GSM^|^123127677^|^household
972763^|^SMS^|^20170727^|^Ordered^|^2^|^89289116^|^GSM^|^123127678^|^household
972764^|^SMS^|^20170401^|^Ordered^|^1^|^89289117^|^GSM^|^123127679^|^subscriber
972765^|^SMS^|^20170329^|^Ordered^|^2^|^89289118^|^GSM^|^123127680^|^subscriber
972766^|^SMS^|^20170513^|^Ordered^|^1^|^89289119^|^GSM^|^123127681^|^household
972767^|^SMS^|^20170531^|^Ordered^|^2^|^89289120^|^GSM^|^123127682^|^household
972768^|^SMS^|^20170516^|^Ordered^|^2^|^89289121^|^GSM^|^123127683^|^customer
972769^|^SMS^|^20170418^|^Ordered^|^1^|^89289122^|^GSM^|^123127684^|^subscriber
972770^|^SMS^|^20170604^|^Ordered^|^2^|^89289123^|^GSM^|^123127685^|^household
972771^|^SMS^|^20170813^|^Ordered^|^2^|^89289124^|^GSM^|^123127686^|^household
972772^|^SMS^|^20170224^|^Ordered^|^1^|^89289125^|^GSM^|^123127687^|^subscriber
972773^|^SMS^|^20170101^|^Ordered^|^1^|^89289126^|^GSM^|^123127688^|^household
972774^|^SMS^|^20170513^|^Ordered^|^2^|^89289127^|^GSM^|^123127689^|^subscriber
972775^|^SMS^|^20170402^|^Ordered^|^1^|^89289128^|^GSM^|^123127690^|^household
972776^|^SMS^|^20170825^|^Ordered^|^1^|^89289129^|^GSM^|^123127691^|^customer
972777^|^SMS^|^20170217^|^Ordered^|^1^|^89289130^|^GSM^|^123127692^|^subscriber
972778^|^SMS^|^20170616^|^Ordered^|^2^|^89289131^|^GSM^|^123127693^|^customer
972779^|^SMS^|^20170331^|^Ordered^|^2^|^89289132^|^GSM^|^123127694^|^customer
972780^|^SMS^|^20170803^|^Ordered^|^1^|^89289133^|^GSM^|^123127695^|^household
972781^|^SMS^|^20170111^|^Ordered^|^1^|^89289134^|^GSM^|^123127696^|^subscriber
972782^|^SMS^|^20170714^|^Ordered^|^2^|^89289135^|^GSM^|^123127697^|^customer
972783^|^SMS^|^20170823^|^Ordered^|^1^|^89289136^|^GSM^|^123127698^|^household
972784^|^SMS^|^20170205^|^Ordered^|^2^|^89289137^|^GSM^|^123127699^|^customer
972785^|^SMS^|^20170721^|^Ordered^|^1^|^89289138^|^GSM^|^123127700^|^subscriber
972786^|^SMS^|^20170113^|^Ordered^|^1^|^89289139^|^GSM^|^123127701^|^household
972787^|^SMS^|^20170114^|^Ordered^|^2^|^89289140^|^GSM^|^123127702^|^subscriber
972788^|^SMS^|^20170204^|^Ordered^|^1^|^89289141^|^GSM^|^123127703^|^household
972789^|^SMS^|^20170104^|^Ordered^|^2^|^89289142^|^GSM^|^123127704^|^household
972790^|^SMS^|^20170309^|^Ordered^|^1^|^89289143^|^GSM^|^123127705^|^subscriber
972791^|^SMS^|^20170204^|^Ordered^|^1^|^89289144^|^GSM^|^123127706^|^household
972792^|^SMS^|^20170122^|^Ordered^|^2^|^89289145^|^GSM^|^123127707^|^customer
972793^|^SMS^|^20170422^|^Ordered^|^1^|^89289146^|^GSM^|^123127708^|^subscriber
972794^|^SMS^|^20170816^|^Ordered^|^2^|^89289147^|^GSM^|^123127709^|^household
972795^|^SMS^|^20170816^|^Ordered^|^1^|^89289148^|^GSM^|^123127710^|^household
972796^|^SMS^|^20170208^|^Ordered^|^1^|^89289149^|^GSM^|^123127711^|^customer
972797^|^SMS^|^20170314^|^Ordered^|^2^|^89289150^|^GSM^|^123127712^|^household
972798^|^SMS^|^20170830^|^Ordered^|^1^|^89289151^|^GSM^|^123127713^|^household
972799^|^SMS^|^20170408^|^Ordered^|^2^|^89289152^|^GSM^|^123127714^|^subscriber
972800^|^SMS^|^20170731^|^Ordered^|^1^|^89289153^|^GSM^|^123127715^|^household
972801^|^SMS^|^20170307^|^Ordered^|^2^|^89289154^|^GSM^|^123127716^|^household
972802^|^SMS^|^20170311^|^Ordered^|^2^|^89289155^|^GSM^|^123127717^|^customer
972803^|^SMS^|^20170630^|^Ordered^|^2^|^89289156^|^GSM^|^123127718^|^customer
972804^|^SMS^|^20170821^|^Ordered^|^2^|^89289157^|^GSM^|^123127719^|^customer
972805^|^SMS^|^20170215^|^Ordered^|^2^|^89289158^|^GSM^|^123127720^|^household
972806^|^SMS^|^20170507^|^Ordered^|^1^|^89289159^|^GSM^|^123127721^|^household
972807^|^SMS^|^20170206^|^Ordered^|^1^|^89289160^|^GSM^|^123127722^|^customer
972808^|^SMS^|^20170815^|^Ordered^|^2^|^89289161^|^GSM^|^123127723^|^household
972809^|^SMS^|^20170522^|^Ordered^|^2^|^89289162^|^GSM^|^123127724^|^customer
972810^|^SMS^|^20170425^|^Ordered^|^1^|^89289163^|^GSM^|^123127725^|^subscriber
972811^|^SMS^|^20170125^|^Ordered^|^1^|^89289164^|^GSM^|^123127726^|^subscriber
972812^|^SMS^|^20170218^|^Ordered^|^2^|^89289165^|^GSM^|^123127727^|^subscriber
972813^|^SMS^|^20170329^|^Ordered^|^1^|^89289166^|^GSM^|^123127728^|^household
972814^|^SMS^|^20170706^|^Ordered^|^2^|^89289167^|^GSM^|^123127729^|^customer
972815^|^SMS^|^20170120^|^Ordered^|^1^|^89289168^|^GSM^|^123127730^|^household
972816^|^SMS^|^20170504^|^Ordered^|^2^|^89289169^|^GSM^|^123127731^|^subscriber
972817^|^SMS^|^20170410^|^Ordered^|^2^|^89289170^|^GSM^|^123127732^|^household
972818^|^SMS^|^20170730^|^Ordered^|^1^|^89289171^|^GSM^|^123127733^|^customer
972819^|^SMS^|^20170525^|^Ordered^|^1^|^89289172^|^GSM^|^123127734^|^customer
972820^|^SMS^|^20170415^|^Ordered^|^2^|^89289173^|^GSM^|^123127735^|^household
972821^|^SMS^|^20170126^|^Ordered^|^1^|^89289174^|^GSM^|^123127736^|^customer
972822^|^SMS^|^20170715^|^Ordered^|^1^|^89289175^|^GSM^|^123127737^|^household
972823^|^SMS^|^20170412^|^Ordered^|^1^|^89289176^|^GSM^|^123127738^|^household
972824^|^SMS^|^20170212^|^Ordered^|^2^|^89289177^|^GSM^|^123127739^|^household
972825^|^SMS^|^20170524^|^Ordered^|^1^|^89289178^|^GSM^|^123127740^|^household
972826^|^SMS^|^20170330^|^Ordered^|^1^|^89289179^|^GSM^|^123127741^|^customer
972827^|^SMS^|^20170617^|^Ordered^|^2^|^89289180^|^GSM^|^123127742^|^subscriber
972828^|^SMS^|^20170121^|^Ordered^|^2^|^89289181^|^GSM^|^123127743^|^household
972829^|^SMS^|^20170514^|^Ordered^|^1^|^89289182^|^GSM^|^123127744^|^subscriber
972830^|^SMS^|^20170515^|^Ordered^|^1^|^89289183^|^GSM^|^123127745^|^household
972831^|^SMS^|^20170322^|^Ordered^|^2^|^89289184^|^GSM^|^123127746^|^household
972832^|^SMS^|^20170723^|^Ordered^|^1^|^89289185^|^GSM^|^123127747^|^subscriber
972833^|^SMS^|^20170705^|^Ordered^|^2^|^89289186^|^GSM^|^123127748^|^household
972834^|^SMS^|^20170119^|^Ordered^|^1^|^89289187^|^GSM^|^123127749^|^household
972835^|^SMS^|^20170702^|^Ordered^|^1^|^89289188^|^GSM^|^123127750^|^household
972836^|^SMS^|^20170114^|^Ordered^|^1^|^89289189^|^GSM^|^123127751^|^household
972837^|^SMS^|^20170603^|^Ordered^|^1^|^89289190^|^GSM^|^123127752^|^subscriber
972838^|^SMS^|^20170113^|^Ordered^|^1^|^89289191^|^GSM^|^123127753^|^household
972839^|^SMS^|^20170807^|^Ordered^|^1^|^89289192^|^GSM^|^123127754^|^household
972840^|^SMS^|^20170711^|^Ordered^|^2^|^89289193^|^GSM^|^123127755^|^household
972841^|^SMS^|^20170609^|^Ordered^|^2^|^89289194^|^GSM^|^123127756^|^household
972842^|^SMS^|^20170208^|^Ordered^|^2^|^89289195^|^GSM^|^123127757^|^household
972843^|^SMS^|^20170107^|^Ordered^|^2^|^89289196^|^GSM^|^123127758^|^household
972844^|^SMS^|^20170403^|^Ordered^|^1^|^89289197^|^GSM^|^123127759^|^subscriber
972845^|^SMS^|^20170216^|^Ordered^|^1^|^89289198^|^GSM^|^123127760^|^household
972846^|^SMS^|^20170501^|^Ordered^|^1^|^89289199^|^GSM^|^123127761^|^customer
972847^|^SMS^|^20170622^|^Ordered^|^1^|^89289200^|^GSM^|^123127762^|^subscriber
972848^|^SMS^|^20170315^|^Ordered^|^1^|^89289201^|^GSM^|^123127763^|^subscriber
972849^|^SMS^|^20170719^|^Ordered^|^1^|^89289202^|^GSM^|^123127764^|^customer
972850^|^SMS^|^20170315^|^Ordered^|^2^|^89289203^|^GSM^|^123127765^|^household
972851^|^SMS^|^20170609^|^Ordered^|^1^|^89289204^|^GSM^|^123127766^|^subscriber
972852^|^SMS^|^20170525^|^Ordered^|^1^|^89289205^|^GSM^|^123127767^|^household
972853^|^SMS^|^20170415^|^Ordered^|^2^|^89289206^|^GSM^|^123127768^|^customer
972854^|^SMS^|^20170617^|^Ordered^|^1^|^89289207^|^GSM^|^123127769^|^subscriber
972855^|^SMS^|^20170316^|^Ordered^|^2^|^89289208^|^GSM^|^123127770^|^customer
972856^|^SMS^|^20170615^|^Ordered^|^1^|^89289209^|^GSM^|^123127771^|^customer
972857^|^SMS^|^20170417^|^Ordered^|^1^|^89289210^|^GSM^|^123127772^|^subscriber
972858^|^SMS^|^20170523^|^Ordered^|^2^|^89289211^|^GSM^|^123127773^|^subscriber
972859^|^SMS^|^20170725^|^Ordered^|^1^|^89289212^|^GSM^|^123127774^|^customer
972860^|^SMS^|^20170605^|^Ordered^|^1^|^89289213^|^GSM^|^123127775^|^subscriber
972861^|^SMS^|^20170607^|^Ordered^|^1^|^89289214^|^GSM^|^123127776^|^subscriber
972862^|^SMS^|^20170830^|^Ordered^|^2^|^89289215^|^GSM^|^123127777^|^household
972863^|^SMS^|^20170105^|^Ordered^|^2^|^89289216^|^GSM^|^123127778^|^subscriber
972864^|^SMS^|^20170626^|^Ordered^|^2^|^89289217^|^GSM^|^123127779^|^household
972865^|^SMS^|^20170718^|^Ordered^|^2^|^89289218^|^GSM^|^123127780^|^subscriber
972866^|^SMS^|^20170731^|^Ordered^|^1^|^89289219^|^GSM^|^123127781^|^household
972867^|^SMS^|^20170609^|^Ordered^|^1^|^89289220^|^GSM^|^123127782^|^subscriber
972868^|^SMS^|^20170617^|^Ordered^|^1^|^89289221^|^GSM^|^123127783^|^subscriber
972869^|^SMS^|^20170214^|^Ordered^|^2^|^89289222^|^GSM^|^123127784^|^customer
972870^|^SMS^|^20170410^|^Ordered^|^1^|^89289223^|^GSM^|^123127785^|^customer
972871^|^SMS^|^20170311^|^Ordered^|^1^|^89289224^|^GSM^|^123127786^|^subscriber
972872^|^SMS^|^20170414^|^Ordered^|^2^|^89289225^|^GSM^|^123127787^|^household
972873^|^SMS^|^20170820^|^Ordered^|^2^|^89289226^|^GSM^|^123127788^|^customer
972874^|^SMS^|^20170511^|^Ordered^|^2^|^89289227^|^GSM^|^123127789^|^subscriber
972875^|^SMS^|^20170412^|^Ordered^|^2^|^89289228^|^GSM^|^123127790^|^customer
972876^|^SMS^|^20170415^|^Ordered^|^1^|^89289229^|^GSM^|^123127791^|^household
972877^|^SMS^|^20170420^|^Ordered^|^2^|^89289230^|^GSM^|^123127792^|^household
972878^|^SMS^|^20170318^|^Ordered^|^1^|^89289231^|^GSM^|^123127793^|^subscriber
972879^|^SMS^|^20170610^|^Ordered^|^2^|^89289232^|^GSM^|^123127794^|^household
972880^|^SMS^|^20170713^|^Ordered^|^2^|^89289233^|^GSM^|^123127795^|^subscriber
972881^|^SMS^|^20170419^|^Ordered^|^2^|^89289234^|^GSM^|^123127796^|^household
972882^|^SMS^|^20170804^|^Ordered^|^1^|^89289235^|^GSM^|^123127797^|^subscriber
972883^|^SMS^|^20170629^|^Ordered^|^2^|^89289236^|^GSM^|^123127798^|^customer
972884^|^SMS^|^20170323^|^Ordered^|^2^|^89289237^|^GSM^|^123127799^|^household
972885^|^SMS^|^20170213^|^Ordered^|^2^|^89289238^|^GSM^|^123127800^|^household
972886^|^SMS^|^20170802^|^Ordered^|^1^|^89289239^|^GSM^|^123127801^|^customer
972887^|^SMS^|^20170519^|^Ordered^|^2^|^89289240^|^GSM^|^123127802^|^household
972888^|^SMS^|^20170814^|^Ordered^|^1^|^89289241^|^GSM^|^123127803^|^household
972889^|^SMS^|^20170204^|^Ordered^|^2^|^89289242^|^GSM^|^123127804^|^household
972890^|^SMS^|^20170126^|^Ordered^|^2^|^89289243^|^GSM^|^123127805^|^household
972891^|^SMS^|^20170528^|^Ordered^|^1^|^89289244^|^GSM^|^123127806^|^household
972892^|^SMS^|^20170517^|^Ordered^|^1^|^89289245^|^GSM^|^123127807^|^subscriber
972893^|^SMS^|^20170724^|^Ordered^|^2^|^89289246^|^GSM^|^123127808^|^household
972894^|^SMS^|^20170206^|^Ordered^|^1^|^89289247^|^GSM^|^123127809^|^household
972895^|^SMS^|^20170201^|^Ordered^|^1^|^89289248^|^GSM^|^123127810^|^subscriber
972896^|^SMS^|^20170127^|^Ordered^|^2^|^89289249^|^GSM^|^123127811^|^subscriber
972897^|^SMS^|^20170326^|^Ordered^|^1^|^89289250^|^GSM^|^123127812^|^household
972898^|^SMS^|^20170509^|^Ordered^|^1^|^89289251^|^GSM^|^123127813^|^household
