rep_serv_prod_id^|^rep_serv_prod_num^|^rep_serv_prod_name^|^rep_serv_prod_desc^|^rep_serv_prod_ident_type_cd^|^rep_serv_prod_ident_type_desc^|^rep_serv_prod_ident_1_desc^|^rep_serv_prod_ident_2_num^|^rep_serv_prod_ident_2_desc^|^rep_serv_prod_ident_3_num^|^rep_serv_prod_ident_3_desc^|^rep_serv_prod_orig_lob^|^rep_serv_prod_trans_tech_cd^|^rep_serv_prod_type_of_usg_cd^|^rep_serv_prod_scen_class_cd^|^rep_serv_prod_uc_scen_cd^|^rep_serv_prod_prod_grp_cd^|^rep_serv_prod_prod_type_cd^|^rep_serv_prod_prod_comp_cd^|^rep_serv_prod_comsn_relv_ind^|^rep_serv_prod_fin_prod_cd^|^rep_serv_prod_fin_prod_desc^|^rep_serv_prod_sale_comp_cd^|^rep_serv_prod_sale_comp_desc^|^rep_serv_prod_sales_seg_cd^|^rep_serv_prod_sales_seg_desc
6253^|^7929^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6254^|^7930^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6255^|^7931^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6256^|^7932^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6257^|^7933^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6258^|^7934^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6259^|^7935^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6260^|^7936^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6261^|^7937^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6262^|^7938^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6263^|^7939^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6264^|^7940^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6265^|^7941^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6266^|^7942^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6267^|^7943^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6268^|^7944^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6269^|^7945^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6270^|^7946^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6271^|^7947^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6272^|^7948^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6273^|^7949^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6274^|^7950^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6275^|^7951^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6276^|^7952^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6277^|^7953^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6278^|^7954^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6279^|^7955^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6280^|^7956^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6281^|^7957^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6282^|^7958^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6283^|^7959^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6284^|^7960^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6285^|^7961^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6286^|^7962^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6287^|^7963^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6288^|^7964^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6289^|^7965^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6290^|^7966^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6291^|^7967^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6292^|^7968^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6293^|^7969^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6294^|^7970^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6295^|^7971^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6296^|^7972^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6297^|^7973^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6298^|^7974^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6299^|^7975^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6300^|^7976^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6301^|^7977^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6302^|^7978^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6303^|^7979^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6304^|^7980^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6305^|^7981^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6306^|^7982^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6307^|^7983^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6308^|^7984^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6309^|^7985^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6310^|^7986^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6311^|^7987^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6312^|^7988^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6313^|^7989^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6314^|^7990^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6315^|^7991^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6316^|^7992^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6317^|^7993^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6318^|^7994^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6319^|^7995^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6320^|^7996^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6321^|^7997^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6322^|^7998^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6323^|^7999^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6324^|^8000^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6325^|^8001^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6326^|^8002^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6327^|^8003^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6328^|^8004^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6329^|^8005^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6330^|^8006^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6331^|^8007^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6332^|^8008^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6333^|^8009^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6334^|^8010^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6335^|^8011^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6336^|^8012^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6337^|^8013^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6338^|^8014^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6339^|^8015^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6340^|^8016^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
6341^|^8017^|^0^|^ChargeUmsätze^|^RP1^|^ReportingProduct^|^ReportingService^|^0^|^0^|^0^|^0^|^mobile^|^Sonstiges^|^ohne^|^Sonstige^|^Umsätze^|^Restprodukte^|^Restprodukte^|^0^|^N^|^0^|^0^|^0^|^0^|^0^|^0
