sc_id^|^sc_valid_from_date^|^sc_valid_until_date^|^sc_num^|^sc_name^|^sc_orig_num^|^sc_eff_date^|^sc_expire_date^|^sc_ident_type_cd^|^sc_ident1_num^|^sc_ident2_num^|^sc_ident3_num^|^sc_cust_rel_role_cd
5549^|^20170615^|^20910506^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180308^|^20190504^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5550^|^20171116^|^20950323^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181205^|^20190103^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5551^|^20111117^|^20921209^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180821^|^20190328^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5552^|^20120824^|^20990203^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180815^|^20190416^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5553^|^20110102^|^20941103^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180828^|^20190213^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5554^|^20170426^|^20930622^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180914^|^20190927^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5555^|^20131004^|^20921121^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180305^|^20190128^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5556^|^20160516^|^20990215^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180317^|^20190210^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5557^|^20120719^|^20971220^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180219^|^20190529^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5558^|^20160529^|^20951202^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180428^|^20190517^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5559^|^20131121^|^20960119^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181027^|^20190908^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5560^|^20140925^|^20980402^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181206^|^20191013^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5561^|^20111211^|^20980503^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180128^|^20190716^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5562^|^20130318^|^20931013^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180923^|^20190601^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5563^|^20110702^|^20970830^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181124^|^20191128^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5564^|^20160401^|^20970927^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180717^|^20191111^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5565^|^20171028^|^20960125^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180721^|^20190519^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5566^|^20160511^|^20981212^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180919^|^20190407^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5567^|^20121226^|^20910916^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180424^|^20191016^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5568^|^20130209^|^20980729^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180304^|^20190617^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5569^|^20171006^|^20930915^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180314^|^20190910^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5570^|^20110504^|^20910321^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180923^|^20190116^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5571^|^20160628^|^20950106^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180205^|^20190804^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5572^|^20161001^|^20940603^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180830^|^20190328^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5573^|^20170427^|^20960907^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180811^|^20190607^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5574^|^20141207^|^20920102^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181015^|^20190326^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5575^|^20160618^|^20960709^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180812^|^20190702^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5576^|^20130719^|^20931028^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180809^|^20191119^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5577^|^20110730^|^20990618^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181011^|^20191104^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5578^|^20110727^|^20970913^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180915^|^20191007^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5579^|^20110330^|^20941010^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180402^|^20191224^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5580^|^20120403^|^20951106^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181221^|^20190202^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5581^|^20140527^|^20990310^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181107^|^20190925^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5582^|^20130907^|^20960330^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180306^|^20190610^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5583^|^20110107^|^20920414^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180326^|^20190220^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5584^|^20151027^|^20931207^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180810^|^20190111^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5585^|^20131015^|^20960526^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180108^|^20190114^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5586^|^20101123^|^20981031^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181021^|^20190503^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5587^|^20150922^|^20930630^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180905^|^20190816^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5588^|^20140310^|^20980423^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180913^|^20190929^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5589^|^20110904^|^20910608^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181203^|^20190222^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5590^|^20151106^|^20951114^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180326^|^20190515^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5591^|^20160202^|^20990416^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180922^|^20190622^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5592^|^20120229^|^20981227^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181114^|^20190609^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5593^|^20160422^|^20950206^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181020^|^20190301^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5594^|^20150216^|^20941027^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180525^|^20190514^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5595^|^20150317^|^20961113^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180802^|^20190426^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5596^|^20121017^|^20970627^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181004^|^20190619^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5597^|^20140129^|^20940610^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180526^|^20190304^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5598^|^20131117^|^20990815^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181116^|^20190212^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5599^|^20111126^|^20920723^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181122^|^20190330^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5600^|^20121117^|^20901226^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180823^|^20191225^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5601^|^20140508^|^20930816^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181222^|^20191016^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5602^|^20160102^|^20930505^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180205^|^20190512^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5603^|^20170515^|^20930824^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180515^|^20190521^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5604^|^20140227^|^20970418^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180927^|^20190514^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5605^|^20141231^|^20910927^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181103^|^20190202^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5606^|^20170513^|^20950701^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180628^|^20190812^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5607^|^20170603^|^20920320^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180928^|^20191017^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5608^|^20130825^|^20990601^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180626^|^20190324^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5609^|^20130616^|^20960618^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180201^|^20191217^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5610^|^20131201^|^20951230^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180326^|^20190415^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5611^|^20150509^|^20990322^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181018^|^20190414^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5612^|^20141111^|^20950129^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180411^|^20190619^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5613^|^20121231^|^20901204^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180506^|^20190914^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5614^|^20120719^|^20990222^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180925^|^20190131^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5615^|^20110413^|^20910422^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181229^|^20191230^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5616^|^20160730^|^20960612^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180802^|^20190722^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5617^|^20170517^|^20930412^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180912^|^20191222^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5618^|^20161226^|^20971218^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180710^|^20190521^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5619^|^20130907^|^20910112^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181205^|^20190925^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5620^|^20131023^|^20980717^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180220^|^20190303^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5621^|^20170604^|^20980924^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180417^|^20190411^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5622^|^20131030^|^20980721^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180530^|^20191123^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5623^|^20130306^|^20980905^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180212^|^20191115^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5624^|^20160726^|^20950910^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180511^|^20190611^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5625^|^20130802^|^20980219^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180814^|^20191006^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5626^|^20160815^|^20970202^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180214^|^20190419^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5627^|^20160928^|^20910511^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180208^|^20190126^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5628^|^20121123^|^20950723^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180208^|^20191012^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5629^|^20160404^|^20930121^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180331^|^20191217^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5630^|^20150810^|^20940528^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180202^|^20190422^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5631^|^20170408^|^20950916^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181026^|^20190202^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5632^|^20140812^|^20950607^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180403^|^20191226^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5633^|^20131222^|^20940321^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180429^|^20190129^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5634^|^20141225^|^20920219^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180227^|^20191122^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5635^|^20111114^|^20981210^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180404^|^20191027^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5636^|^20150815^|^20970604^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180331^|^20190402^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5637^|^20170522^|^20990828^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180728^|^20190510^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5638^|^20150625^|^20941030^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180108^|^20190607^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5639^|^20140827^|^20971027^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180513^|^20190817^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5640^|^20150609^|^20980909^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180214^|^20191212^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5641^|^20110830^|^20970826^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180216^|^20190424^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5642^|^20160216^|^20910717^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180813^|^20190826^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5643^|^20120502^|^20981206^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180118^|^20190503^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5644^|^20171106^|^20990515^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180305^|^20190205^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5645^|^20150607^|^20960724^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180717^|^20191216^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5646^|^20121113^|^20920925^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180912^|^20191209^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5647^|^20111030^|^20970613^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180930^|^20190819^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5648^|^20130202^|^20980327^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180223^|^20191008^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5649^|^20131127^|^20920420^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180801^|^20190131^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5650^|^20101121^|^20961108^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180629^|^20190328^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5651^|^20151114^|^20930509^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180417^|^20190826^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5652^|^20130715^|^20990613^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181203^|^20190807^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5653^|^20170828^|^20980429^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181229^|^20190119^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5654^|^20151024^|^20970216^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180808^|^20190725^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5655^|^20161125^|^20920515^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180224^|^20190622^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5656^|^20160723^|^20970408^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181208^|^20191005^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5657^|^20161009^|^20910801^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180804^|^20190130^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5658^|^20151017^|^20960609^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180610^|^20190730^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5659^|^20120703^|^20980715^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180108^|^20190101^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5660^|^20120324^|^20990914^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180403^|^20190409^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5661^|^20120812^|^20960520^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180921^|^20191102^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5662^|^20150713^|^20961204^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180603^|^20190929^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5663^|^20130111^|^20931221^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180806^|^20190208^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5664^|^20110717^|^20980924^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180615^|^20190803^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5665^|^20110727^|^20961216^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180811^|^20190504^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5666^|^20101201^|^20980204^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181022^|^20190618^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5667^|^20131026^|^20970513^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180623^|^20190212^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5668^|^20151020^|^20990316^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181123^|^20190127^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5669^|^20101212^|^20910508^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181206^|^20190727^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5670^|^20130123^|^20970804^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180307^|^20191013^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5671^|^20150410^|^20920606^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180418^|^20190209^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5672^|^20130624^|^20980208^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180404^|^20190727^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5673^|^20170723^|^20970826^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180518^|^20190519^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5674^|^20150111^|^20970816^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181007^|^20190814^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5675^|^20130529^|^20980316^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180406^|^20191012^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5676^|^20110619^|^20941006^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180124^|^20190502^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5677^|^20161022^|^20920408^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180412^|^20191123^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5678^|^20121109^|^20960408^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180125^|^20190312^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5679^|^20130911^|^20960510^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180330^|^20190314^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5680^|^20130523^|^20950627^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180128^|^20190625^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5681^|^20120407^|^20930929^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181208^|^20190703^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5682^|^20170718^|^20910926^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181101^|^20191024^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5683^|^20110329^|^20990316^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180703^|^20190706^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5684^|^20160114^|^20970208^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181203^|^20190816^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5685^|^20160801^|^20930916^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180210^|^20190409^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5686^|^20160515^|^20930731^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180210^|^20191122^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5687^|^20111123^|^20930205^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180907^|^20190305^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5688^|^20150206^|^20940111^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180615^|^20191219^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5689^|^20110903^|^20920328^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181026^|^20190410^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5690^|^20160905^|^20930309^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180903^|^20190613^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5691^|^20160404^|^20950514^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180629^|^20190713^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5692^|^20170824^|^20951104^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180118^|^20191018^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5693^|^20140212^|^20981021^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180515^|^20191229^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5694^|^20151025^|^20940622^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181003^|^20190128^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5695^|^20110531^|^20990907^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181019^|^20190802^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5696^|^20120521^|^20950506^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180623^|^20190222^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5697^|^20131204^|^20971117^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180816^|^20190114^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5698^|^20151030^|^20990403^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180404^|^20191204^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5699^|^20160224^|^20940908^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180702^|^20190829^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5700^|^20150626^|^20910109^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181227^|^20190724^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5701^|^20121215^|^20901221^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180316^|^20190124^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5702^|^20170105^|^20980617^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180302^|^20190224^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5703^|^20141022^|^20920830^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181228^|^20190927^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5704^|^20120718^|^20990407^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180325^|^20190926^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5705^|^20110923^|^20960506^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181128^|^20190722^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5706^|^20120404^|^20920414^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180310^|^20190421^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5707^|^20110916^|^20950711^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181130^|^20191108^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5708^|^20111011^|^20920601^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180917^|^20190818^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5709^|^20150108^|^20960613^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180725^|^20190726^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5710^|^20121107^|^20980423^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180816^|^20191113^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5711^|^20160313^|^20970725^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181113^|^20190530^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5712^|^20161213^|^20910824^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181207^|^20190208^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5713^|^20120523^|^20981218^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20181102^|^20190829^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5714^|^20170509^|^20980530^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180819^|^20190509^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5715^|^20130525^|^20940927^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180715^|^20191029^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5716^|^20170408^|^20950507^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180717^|^20191203^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5717^|^20140723^|^20951222^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180823^|^20190911^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5718^|^20150611^|^20980819^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180127^|^20191110^|^SCI^|^1694498^|^1694498^|^1694498^|^D
5719^|^20101126^|^20930621^|^1694498^|^Vertriebsbeauftragte^|^VB^|^20180222^|^20190404^|^SCI^|^1694498^|^1694498^|^1694498^|^D
