contr_id^|^contr_valid_from_dt^|^contr_valid_until_dt^|^contr_subtype_cd^|^contr_ident_type_cd^|^contr_status_dt^|^contr_status_cd^|^contr_stat_rsn_cd^|^contr_sign_dt^|^contr_receive_dt^|^contr_orig_start_dt^|^contr_pl_expire_dt^|^contr_commit_per_start_dt^|^contr_next_subsidy_dt^|^contr_last_subsidy_dt^|^has_skeleton_contract^|^customer_id
5580^|^20100721^|^20230916^|^CON^|^MSUB^|^20170101^|^TerminatedUnkown^|^Statusreasoncode^|^20171021^|^20170807^|^20150615^|^20230822^|^20230316^|^20230403^|^20221128^|^1^|^89290094
5581^|^20100428^|^20230526^|^CON^|^CNPCN^|^20171115^|^TerminatedUnkown^|^Statusreasoncode^|^20171105^|^20171106^|^20150212^|^20230722^|^20230130^|^20231030^|^20230930^|^1^|^89290095
5582^|^20110909^|^20231118^|^SUB^|^CID^|^20170802^|^Activated^|^Statusreasoncode^|^20161229^|^20171102^|^20151025^|^20230818^|^20230202^|^20230807^|^20230311^|^1^|^89290096
5583^|^20110424^|^20230618^|^CON^|^CNPCN^|^20170812^|^Pending^|^Statusreasoncode^|^20170703^|^20170601^|^20160814^|^20230602^|^20230520^|^20230501^|^20230624^|^1^|^89290097
5584^|^20110111^|^20230215^|^CON^|^CNPCN^|^20170504^|^TerminatedUnkown^|^Statusreasoncode^|^20170805^|^20170723^|^20150522^|^20230522^|^20231001^|^20230902^|^20230103^|^1^|^89290098
5585^|^20100928^|^20230318^|^SUB^|^MSUB^|^20171101^|^Pending^|^Statusreasoncode^|^20171003^|^20170801^|^20150813^|^20230710^|^20230302^|^20231115^|^20221222^|^1^|^89290099
5586^|^20100421^|^20230821^|^SUB^|^MSUB^|^20170305^|^TerminatedUnkown^|^Statusreasoncode^|^20170313^|^20170602^|^20151019^|^20221219^|^20221130^|^20230504^|^20230220^|^1^|^89290100
5587^|^20110526^|^20231006^|^CON^|^CNPCN^|^20170315^|^Activated^|^Statusreasoncode^|^20170625^|^20170510^|^20160214^|^20230214^|^20230307^|^20230818^|^20230509^|^1^|^89290101
5588^|^20110324^|^20230601^|^SUB^|^MSUB^|^20170827^|^TerminatedUnkown^|^Statusreasoncode^|^20170714^|^20170118^|^20160220^|^20230508^|^20230831^|^20230513^|^20230117^|^1^|^89290102
5589^|^20111115^|^20231119^|^SUB^|^CID^|^20170430^|^Activated^|^Statusreasoncode^|^20170512^|^20171025^|^20141122^|^20230320^|^20230703^|^20230510^|^20230515^|^1^|^89290103
5590^|^20111104^|^20230406^|^CON^|^MSUB^|^20161214^|^TerminatedUnkown^|^Statusreasoncode^|^20171116^|^20170403^|^20160910^|^20230708^|^20230801^|^20221221^|^20230206^|^1^|^89290104
5591^|^20100303^|^20231103^|^SUB^|^CNPCN^|^20170803^|^TerminatedUnkown^|^Statusreasoncode^|^20170519^|^20161209^|^20141215^|^20230511^|^20231007^|^20230122^|^20230305^|^1^|^89290105
5592^|^20110629^|^20230427^|^CON^|^CID^|^20170415^|^Pending^|^Statusreasoncode^|^20170113^|^20170703^|^20160715^|^20231030^|^20230628^|^20230824^|^20230717^|^1^|^89290106
5593^|^20110801^|^20230502^|^SUB^|^CID^|^20170910^|^Pending^|^Statusreasoncode^|^20170127^|^20170320^|^20150529^|^20230810^|^20230618^|^20230126^|^20230101^|^1^|^89290107
5594^|^20111117^|^20230421^|^CON^|^SKEL^|^20170714^|^Activated^|^Statusreasoncode^|^20161230^|^20170614^|^20150224^|^20230826^|^20230315^|^20230619^|^20221219^|^1^|^89290108
5595^|^20101006^|^20230928^|^CON^|^CID^|^20170720^|^TerminatedUnkown^|^Statusreasoncode^|^20170131^|^20170624^|^20160706^|^20230816^|^20230809^|^20230531^|^20230614^|^1^|^89290109
5596^|^20110624^|^20230831^|^CON^|^MSUB^|^20170216^|^Activated^|^Statusreasoncode^|^20170210^|^20171028^|^20150522^|^20230201^|^20230428^|^20221122^|^20230805^|^1^|^89290110
5597^|^20110626^|^20230404^|^SUB^|^MSUB^|^20170528^|^Pending^|^Statusreasoncode^|^20170128^|^20170122^|^20160316^|^20231009^|^20230612^|^20221203^|^20230430^|^1^|^89290111
5598^|^20110905^|^20230518^|^CON^|^CID^|^20170810^|^TerminatedUnkown^|^Statusreasoncode^|^20170226^|^20170803^|^20160624^|^20230517^|^20230128^|^20230227^|^20230910^|^1^|^89290112
5599^|^20110608^|^20221217^|^CON^|^CNPCN^|^20170524^|^TerminatedUnkown^|^Statusreasoncode^|^20170622^|^20170709^|^20160809^|^20230827^|^20231116^|^20230621^|^20231020^|^1^|^89290113
5600^|^20110102^|^20230505^|^CON^|^CNPCN^|^20170508^|^TerminatedUnkown^|^Statusreasoncode^|^20170107^|^20161229^|^20160316^|^20230131^|^20230104^|^20230428^|^20231023^|^1^|^89290114
5601^|^20110622^|^20230118^|^SUB^|^CNPCN^|^20170103^|^Activated^|^Statusreasoncode^|^20170705^|^20171016^|^20160204^|^20231117^|^20230312^|^20230313^|^20230427^|^1^|^89290115
5602^|^20100511^|^20230808^|^SUB^|^MSUB^|^20170823^|^Pending^|^Statusreasoncode^|^20170106^|^20170704^|^20160311^|^20230630^|^20231029^|^20230423^|^20230627^|^1^|^89290116
5603^|^20110626^|^20231026^|^CON^|^MSUB^|^20170820^|^Activated^|^Statusreasoncode^|^20170520^|^20170423^|^20160615^|^20230911^|^20230501^|^20230609^|^20230901^|^1^|^89290117
5604^|^20110818^|^20230429^|^CON^|^CNPCN^|^20171024^|^Activated^|^Statusreasoncode^|^20170108^|^20170622^|^20150813^|^20230513^|^20231101^|^20230330^|^20230123^|^1^|^89290118
5605^|^20110909^|^20230131^|^SUB^|^SKEL^|^20170807^|^Pending^|^Statusreasoncode^|^20170428^|^20161211^|^20151221^|^20230629^|^20230327^|^20230512^|^20230309^|^1^|^89290119
5606^|^20100429^|^20231102^|^CON^|^CNPCN^|^20170104^|^Activated^|^Statusreasoncode^|^20170922^|^20170527^|^20150702^|^20231007^|^20230910^|^20230110^|^20221205^|^1^|^89290120
5607^|^20110124^|^20230614^|^CON^|^MSUB^|^20170809^|^Activated^|^Statusreasoncode^|^20170208^|^20170116^|^20160629^|^20230629^|^20230104^|^20221210^|^20230111^|^1^|^89290121
5608^|^20110111^|^20230612^|^CON^|^MSUB^|^20170402^|^Pending^|^Statusreasoncode^|^20170113^|^20170212^|^20141225^|^20230815^|^20230331^|^20230712^|^20230711^|^1^|^89290122
5609^|^20110807^|^20231006^|^SUB^|^CID^|^20170308^|^TerminatedUnkown^|^Statusreasoncode^|^20170120^|^20170801^|^20160704^|^20230410^|^20221224^|^20231117^|^20230214^|^1^|^89290123
5610^|^20110616^|^20230906^|^CON^|^MSUB^|^20161223^|^TerminatedUnkown^|^Statusreasoncode^|^20170812^|^20170120^|^20160414^|^20230926^|^20230813^|^20230308^|^20231017^|^1^|^89290124
5611^|^20110123^|^20230310^|^SUB^|^MSUB^|^20170406^|^TerminatedUnkown^|^Statusreasoncode^|^20170407^|^20170915^|^20151007^|^20230209^|^20230111^|^20230331^|^20230912^|^1^|^89290125
5612^|^20100310^|^20230821^|^SUB^|^SKEL^|^20170213^|^TerminatedUnkown^|^Statusreasoncode^|^20170628^|^20170621^|^20150404^|^20230903^|^20221223^|^20230305^|^20230317^|^1^|^89290126
5613^|^20111024^|^20231009^|^CON^|^CID^|^20170311^|^Activated^|^Statusreasoncode^|^20170111^|^20170224^|^20150519^|^20230130^|^20230310^|^20230106^|^20230603^|^1^|^89290127
5614^|^20101123^|^20230407^|^CON^|^CNPCN^|^20170713^|^Activated^|^Statusreasoncode^|^20170411^|^20170729^|^20141218^|^20230919^|^20231115^|^20230312^|^20230821^|^1^|^89290128
5615^|^20100919^|^20230614^|^CON^|^MSUB^|^20170819^|^TerminatedUnkown^|^Statusreasoncode^|^20170404^|^20171111^|^20160623^|^20230429^|^20230503^|^20230209^|^20230920^|^1^|^89290129
5616^|^20100329^|^20231018^|^CON^|^MSUB^|^20170203^|^TerminatedUnkown^|^Statusreasoncode^|^20161206^|^20170801^|^20160403^|^20221125^|^20230311^|^20230906^|^20230516^|^1^|^89290130
5617^|^20100708^|^20230213^|^CON^|^SKEL^|^20170816^|^TerminatedUnkown^|^Statusreasoncode^|^20170815^|^20170623^|^20150129^|^20221202^|^20230521^|^20230309^|^20230609^|^1^|^89290131
5618^|^20110902^|^20230111^|^CON^|^CNPCN^|^20161217^|^TerminatedUnkown^|^Statusreasoncode^|^20170406^|^20170815^|^20160512^|^20230710^|^20231017^|^20231030^|^20230711^|^1^|^89290132
5619^|^20111119^|^20231029^|^CON^|^SKEL^|^20170128^|^Pending^|^Statusreasoncode^|^20161202^|^20171025^|^20160103^|^20221202^|^20230206^|^20230904^|^20230301^|^1^|^89290133
5620^|^20100629^|^20231117^|^SUB^|^MSUB^|^20171016^|^Activated^|^Statusreasoncode^|^20170521^|^20170709^|^20160425^|^20230130^|^20231010^|^20230619^|^20230503^|^1^|^89290134
5621^|^20110207^|^20230706^|^CON^|^CID^|^20170806^|^Activated^|^Statusreasoncode^|^20170523^|^20170122^|^20160207^|^20221225^|^20221223^|^20230225^|^20230220^|^1^|^89290135
5622^|^20110504^|^20230927^|^CON^|^SKEL^|^20170608^|^Pending^|^Statusreasoncode^|^20170719^|^20170515^|^20160620^|^20230817^|^20230422^|^20230120^|^20231004^|^1^|^89290136
5623^|^20100417^|^20230421^|^CON^|^CNPCN^|^20170805^|^TerminatedUnkown^|^Statusreasoncode^|^20170529^|^20161220^|^20150201^|^20230221^|^20230512^|^20230408^|^20230219^|^1^|^89290137
5624^|^20110523^|^20230105^|^CON^|^SKEL^|^20170810^|^Activated^|^Statusreasoncode^|^20170510^|^20171021^|^20151129^|^20221218^|^20221204^|^20230716^|^20230728^|^1^|^89290138
5625^|^20110929^|^20231115^|^CON^|^CNPCN^|^20170526^|^TerminatedUnkown^|^Statusreasoncode^|^20170507^|^20170616^|^20150908^|^20230702^|^20230820^|^20230616^|^20221128^|^1^|^89290139
5626^|^20110905^|^20231119^|^SUB^|^CNPCN^|^20171014^|^Activated^|^Statusreasoncode^|^20170717^|^20170701^|^20151218^|^20221223^|^20230308^|^20230803^|^20221226^|^1^|^89290140
5627^|^20110603^|^20230323^|^SUB^|^SKEL^|^20161201^|^Activated^|^Statusreasoncode^|^20170410^|^20170324^|^20150422^|^20230908^|^20231011^|^20230324^|^20221211^|^1^|^89290141
5628^|^20111101^|^20230313^|^CON^|^CID^|^20170309^|^Pending^|^Statusreasoncode^|^20170111^|^20161230^|^20150206^|^20230904^|^20230929^|^20230820^|^20230820^|^1^|^89290142
5629^|^20100722^|^20231114^|^CON^|^CID^|^20170723^|^Pending^|^Statusreasoncode^|^20171026^|^20170516^|^20160711^|^20221206^|^20230730^|^20231106^|^20230815^|^1^|^89290143
5630^|^20110323^|^20230403^|^CON^|^CNPCN^|^20171006^|^Pending^|^Statusreasoncode^|^20170625^|^20170824^|^20160813^|^20231104^|^20221204^|^20230416^|^20221230^|^1^|^89290144
5631^|^20101002^|^20230909^|^SUB^|^CID^|^20170220^|^Pending^|^Statusreasoncode^|^20170510^|^20161206^|^20150626^|^20231015^|^20230519^|^20230419^|^20230627^|^1^|^89290145
5632^|^20100806^|^20231104^|^SUB^|^MSUB^|^20170905^|^Pending^|^Statusreasoncode^|^20170702^|^20170411^|^20160112^|^20230908^|^20230309^|^20221124^|^20230311^|^1^|^89290146
5633^|^20110810^|^20230607^|^SUB^|^CNPCN^|^20161211^|^Activated^|^Statusreasoncode^|^20171011^|^20170924^|^20141211^|^20230913^|^20230721^|^20230607^|^20230812^|^1^|^89290147
5634^|^20110321^|^20230521^|^SUB^|^MSUB^|^20170617^|^Activated^|^Statusreasoncode^|^20170706^|^20170830^|^20161026^|^20230204^|^20230911^|^20230827^|^20230110^|^1^|^89290148
5635^|^20100308^|^20230224^|^SUB^|^SKEL^|^20170626^|^TerminatedUnkown^|^Statusreasoncode^|^20161210^|^20161231^|^20150627^|^20230921^|^20230823^|^20230115^|^20230923^|^1^|^89290149
5636^|^20100122^|^20231020^|^SUB^|^SKEL^|^20170726^|^TerminatedUnkown^|^Statusreasoncode^|^20170501^|^20170313^|^20160108^|^20230608^|^20230804^|^20230923^|^20230827^|^1^|^89290150
5637^|^20101222^|^20230606^|^SUB^|^CNPCN^|^20170430^|^TerminatedUnkown^|^Statusreasoncode^|^20170813^|^20170814^|^20160807^|^20230320^|^20230530^|^20230610^|^20230206^|^1^|^89290151
5638^|^20110414^|^20230717^|^CON^|^MSUB^|^20170216^|^Pending^|^Statusreasoncode^|^20170118^|^20170507^|^20150305^|^20230117^|^20230805^|^20221122^|^20230228^|^1^|^89290152
5639^|^20110805^|^20231022^|^SUB^|^CID^|^20171112^|^Pending^|^Statusreasoncode^|^20170421^|^20170824^|^20150819^|^20230207^|^20230616^|^20230818^|^20230715^|^1^|^89290153
5640^|^20110905^|^20230719^|^CON^|^MSUB^|^20170308^|^Pending^|^Statusreasoncode^|^20170423^|^20170713^|^20141215^|^20230914^|^20230107^|^20230730^|^20221224^|^1^|^89290154
5641^|^20100630^|^20230226^|^CON^|^CNPCN^|^20171003^|^TerminatedUnkown^|^Statusreasoncode^|^20170527^|^20170213^|^20150215^|^20230116^|^20230904^|^20230617^|^20230322^|^1^|^89290155
5642^|^20100524^|^20230313^|^SUB^|^CID^|^20170616^|^Pending^|^Statusreasoncode^|^20170507^|^20170408^|^20160320^|^20230516^|^20230722^|^20221124^|^20230101^|^1^|^89290156
5643^|^20100515^|^20230114^|^CON^|^CNPCN^|^20170405^|^Pending^|^Statusreasoncode^|^20170125^|^20170131^|^20150325^|^20230830^|^20230925^|^20221222^|^20230611^|^1^|^89290157
5644^|^20110103^|^20230701^|^CON^|^CID^|^20161209^|^Pending^|^Statusreasoncode^|^20161125^|^20170920^|^20151224^|^20221126^|^20230216^|^20230309^|^20230414^|^1^|^89290158
5645^|^20110807^|^20230506^|^SUB^|^CID^|^20170109^|^TerminatedUnkown^|^Statusreasoncode^|^20171108^|^20171027^|^20150925^|^20230712^|^20231105^|^20221209^|^20230616^|^1^|^89290159
5646^|^20101116^|^20230626^|^CON^|^CID^|^20171104^|^TerminatedUnkown^|^Statusreasoncode^|^20161211^|^20170610^|^20150318^|^20230823^|^20230508^|^20230312^|^20230130^|^1^|^89290160
5647^|^20110618^|^20230804^|^SUB^|^MSUB^|^20170816^|^TerminatedUnkown^|^Statusreasoncode^|^20170801^|^20171111^|^20150417^|^20230623^|^20230406^|^20230324^|^20230302^|^1^|^89290161
5648^|^20101016^|^20230113^|^SUB^|^MSUB^|^20170908^|^Activated^|^Statusreasoncode^|^20170818^|^20170706^|^20151026^|^20230112^|^20230317^|^20230123^|^20221225^|^1^|^89290162
5649^|^20110110^|^20231104^|^CON^|^SKEL^|^20170117^|^TerminatedUnkown^|^Statusreasoncode^|^20170929^|^20170415^|^20160319^|^20230117^|^20230725^|^20230922^|^20230528^|^1^|^89290163
5650^|^20100928^|^20221230^|^CON^|^CNPCN^|^20161122^|^Pending^|^Statusreasoncode^|^20170612^|^20171114^|^20160915^|^20230829^|^20221120^|^20230427^|^20230501^|^1^|^89290164
5651^|^20101108^|^20230321^|^CON^|^SKEL^|^20170413^|^Activated^|^Statusreasoncode^|^20171005^|^20170305^|^20150624^|^20231017^|^20230329^|^20231114^|^20230626^|^1^|^89290165
5652^|^20110708^|^20230610^|^SUB^|^CID^|^20170809^|^TerminatedUnkown^|^Statusreasoncode^|^20161220^|^20170404^|^20151007^|^20230326^|^20231011^|^20230509^|^20230608^|^1^|^89290166
5653^|^20110702^|^20230710^|^SUB^|^CID^|^20170409^|^TerminatedUnkown^|^Statusreasoncode^|^20170819^|^20170418^|^20160627^|^20230322^|^20230312^|^20230725^|^20231030^|^1^|^89290167
5654^|^20101110^|^20230726^|^CON^|^CID^|^20170810^|^TerminatedUnkown^|^Statusreasoncode^|^20161121^|^20170104^|^20150104^|^20230823^|^20230303^|^20231015^|^20230616^|^1^|^89290168
5655^|^20110219^|^20221231^|^SUB^|^CNPCN^|^20171111^|^Activated^|^Statusreasoncode^|^20170108^|^20171018^|^20150628^|^20230701^|^20230717^|^20221130^|^20230919^|^1^|^89290169
5656^|^20111022^|^20230619^|^CON^|^CNPCN^|^20171007^|^TerminatedUnkown^|^Statusreasoncode^|^20170623^|^20171030^|^20150308^|^20230316^|^20221208^|^20230114^|^20230926^|^1^|^89290170
5657^|^20100406^|^20230817^|^CON^|^CID^|^20170106^|^Pending^|^Statusreasoncode^|^20170428^|^20170303^|^20160911^|^20221205^|^20230601^|^20230903^|^20230927^|^1^|^89290171
5658^|^20111013^|^20221206^|^SUB^|^CID^|^20170208^|^Activated^|^Statusreasoncode^|^20171104^|^20170627^|^20150513^|^20230111^|^20221122^|^20231015^|^20230606^|^1^|^89290172
5659^|^20110205^|^20230922^|^SUB^|^SKEL^|^20170112^|^Pending^|^Statusreasoncode^|^20170924^|^20170516^|^20150214^|^20230119^|^20230819^|^20230622^|^20230326^|^1^|^89290173
5660^|^20110424^|^20230426^|^CON^|^SKEL^|^20170209^|^Activated^|^Statusreasoncode^|^20171016^|^20170228^|^20160303^|^20230503^|^20230623^|^20230830^|^20230318^|^1^|^89290174
5661^|^20100827^|^20230126^|^CON^|^CNPCN^|^20170102^|^Activated^|^Statusreasoncode^|^20170524^|^20170911^|^20151016^|^20230717^|^20230115^|^20231022^|^20221203^|^1^|^89290175
5662^|^20101201^|^20230214^|^CON^|^CID^|^20170413^|^Activated^|^Statusreasoncode^|^20170719^|^20170909^|^20160209^|^20231102^|^20230914^|^20230721^|^20231023^|^1^|^89290176
5663^|^20110624^|^20230103^|^CON^|^CNPCN^|^20171001^|^Pending^|^Statusreasoncode^|^20170113^|^20170905^|^20150212^|^20231112^|^20230918^|^20230308^|^20230813^|^1^|^89290177
5664^|^20110130^|^20230514^|^SUB^|^SKEL^|^20170428^|^Pending^|^Statusreasoncode^|^20170917^|^20161228^|^20160320^|^20230918^|^20231020^|^20230419^|^20230421^|^1^|^89290178
5665^|^20110110^|^20230425^|^SUB^|^MSUB^|^20170119^|^TerminatedUnkown^|^Statusreasoncode^|^20171103^|^20170831^|^20150722^|^20231031^|^20230811^|^20230724^|^20230827^|^1^|^89290179
5666^|^20101026^|^20230105^|^SUB^|^CID^|^20171103^|^Pending^|^Statusreasoncode^|^20171118^|^20170813^|^20160713^|^20230427^|^20231012^|^20231019^|^20230609^|^1^|^89290180
5667^|^20100602^|^20230515^|^SUB^|^CID^|^20170320^|^TerminatedUnkown^|^Statusreasoncode^|^20171115^|^20170827^|^20150914^|^20230227^|^20230313^|^20230505^|^20230924^|^1^|^89290181
5668^|^20110618^|^20230312^|^SUB^|^SKEL^|^20161214^|^TerminatedUnkown^|^Statusreasoncode^|^20170930^|^20171101^|^20160624^|^20230504^|^20230129^|^20231107^|^20230129^|^1^|^89290182
5669^|^20101101^|^20230524^|^SUB^|^SKEL^|^20170807^|^Activated^|^Statusreasoncode^|^20171022^|^20170920^|^20160404^|^20230718^|^20230114^|^20230814^|^20230113^|^1^|^89290183
5670^|^20101218^|^20231114^|^CON^|^CID^|^20171011^|^Pending^|^Statusreasoncode^|^20170329^|^20170622^|^20160325^|^20230919^|^20230624^|^20230605^|^20231017^|^1^|^89290184
5671^|^20100414^|^20221220^|^SUB^|^MSUB^|^20170101^|^TerminatedUnkown^|^Statusreasoncode^|^20170903^|^20170610^|^20160210^|^20230823^|^20230630^|^20230430^|^20230713^|^1^|^89290185
5672^|^20100828^|^20230614^|^SUB^|^CNPCN^|^20170201^|^Pending^|^Statusreasoncode^|^20170218^|^20170508^|^20150824^|^20230719^|^20230914^|^20230327^|^20230906^|^1^|^89290186
5673^|^20110822^|^20230514^|^CON^|^CID^|^20161231^|^TerminatedUnkown^|^Statusreasoncode^|^20170702^|^20171014^|^20150906^|^20230915^|^20230719^|^20230616^|^20230927^|^1^|^89290187
5674^|^20110220^|^20230124^|^CON^|^SKEL^|^20171009^|^Pending^|^Statusreasoncode^|^20170426^|^20161206^|^20160820^|^20221214^|^20230121^|^20230320^|^20231108^|^1^|^89290188
5675^|^20100503^|^20230507^|^CON^|^SKEL^|^20170217^|^Activated^|^Statusreasoncode^|^20170330^|^20170418^|^20150429^|^20231004^|^20231020^|^20230314^|^20230123^|^1^|^89290189
5676^|^20100520^|^20221221^|^CON^|^CNPCN^|^20170505^|^TerminatedUnkown^|^Statusreasoncode^|^20170109^|^20170331^|^20160513^|^20221206^|^20231111^|^20230914^|^20230110^|^1^|^89290190
5677^|^20100816^|^20230621^|^CON^|^SKEL^|^20171105^|^Activated^|^Statusreasoncode^|^20171104^|^20170722^|^20160304^|^20230107^|^20221231^|^20230704^|^20231106^|^1^|^89290191
5678^|^20101101^|^20230218^|^SUB^|^MSUB^|^20170626^|^TerminatedUnkown^|^Statusreasoncode^|^20170225^|^20170623^|^20151226^|^20230717^|^20230309^|^20230709^|^20231108^|^1^|^89290192
5679^|^20110717^|^20221121^|^CON^|^SKEL^|^20170708^|^Pending^|^Statusreasoncode^|^20171021^|^20161231^|^20150402^|^20230315^|^20230804^|^20230312^|^20230929^|^1^|^89290193
5680^|^20111006^|^20230730^|^SUB^|^CNPCN^|^20170825^|^TerminatedUnkown^|^Statusreasoncode^|^20170824^|^20170504^|^20150630^|^20230501^|^20230716^|^20230727^|^20230506^|^1^|^89290194
5681^|^20100803^|^20230204^|^CON^|^SKEL^|^20170731^|^Pending^|^Statusreasoncode^|^20170815^|^20170317^|^20150616^|^20230110^|^20230806^|^20230710^|^20230630^|^1^|^89290195
5682^|^20100723^|^20230906^|^CON^|^MSUB^|^20170713^|^TerminatedUnkown^|^Statusreasoncode^|^20170808^|^20171106^|^20160530^|^20230625^|^20230101^|^20231003^|^20231106^|^1^|^89290196
5683^|^20100530^|^20230604^|^SUB^|^SKEL^|^20161214^|^TerminatedUnkown^|^Statusreasoncode^|^20170716^|^20170217^|^20160626^|^20230126^|^20221210^|^20231001^|^20221221^|^1^|^89290197
5684^|^20100718^|^20231014^|^CON^|^MSUB^|^20170624^|^Activated^|^Statusreasoncode^|^20170929^|^20170914^|^20150412^|^20230811^|^20230426^|^20230514^|^20230909^|^1^|^89290198
5685^|^20100525^|^20230605^|^SUB^|^CID^|^20170901^|^Pending^|^Statusreasoncode^|^20161221^|^20170202^|^20160507^|^20230913^|^20221222^|^20230308^|^20221121^|^1^|^89290199
5686^|^20110902^|^20230916^|^CON^|^SKEL^|^20161214^|^Activated^|^Statusreasoncode^|^20170528^|^20170705^|^20141122^|^20230702^|^20230930^|^20231025^|^20230107^|^1^|^89290200
5687^|^20101223^|^20230508^|^SUB^|^CID^|^20161206^|^TerminatedUnkown^|^Statusreasoncode^|^20170605^|^20171016^|^20160818^|^20230907^|^20230321^|^20230316^|^20230824^|^1^|^89290201
5688^|^20110914^|^20230627^|^SUB^|^CID^|^20170407^|^TerminatedUnkown^|^Statusreasoncode^|^20161228^|^20170115^|^20160607^|^20230416^|^20230404^|^20230111^|^20230710^|^1^|^89290202
5689^|^20110905^|^20230109^|^CON^|^MSUB^|^20170408^|^Activated^|^Statusreasoncode^|^20170403^|^20170914^|^20161030^|^20221128^|^20230330^|^20230101^|^20230429^|^1^|^89290203
5690^|^20100307^|^20230905^|^SUB^|^SKEL^|^20170302^|^TerminatedUnkown^|^Statusreasoncode^|^20170223^|^20170131^|^20160614^|^20231001^|^20230805^|^20230205^|^20230531^|^1^|^89290204
5691^|^20100523^|^20230519^|^CON^|^CID^|^20170705^|^TerminatedUnkown^|^Statusreasoncode^|^20170320^|^20170610^|^20150626^|^20230720^|^20221222^|^20230426^|^20230308^|^1^|^89290205
5692^|^20100316^|^20221231^|^SUB^|^CID^|^20170909^|^TerminatedUnkown^|^Statusreasoncode^|^20161128^|^20170128^|^20150823^|^20230414^|^20231110^|^20230206^|^20230122^|^1^|^89290206
5693^|^20100520^|^20230912^|^CON^|^CID^|^20170210^|^TerminatedUnkown^|^Statusreasoncode^|^20170929^|^20170305^|^20150714^|^20221120^|^20230123^|^20230627^|^20221227^|^1^|^89290207
5694^|^20110910^|^20230825^|^CON^|^MSUB^|^20170104^|^TerminatedUnkown^|^Statusreasoncode^|^20170920^|^20170824^|^20160103^|^20230526^|^20230722^|^20230830^|^20230824^|^1^|^89290208
5695^|^20100728^|^20230216^|^SUB^|^MSUB^|^20170827^|^Activated^|^Statusreasoncode^|^20170731^|^20170417^|^20160506^|^20231008^|^20230816^|^20230117^|^20230521^|^1^|^89290209
5696^|^20110306^|^20230101^|^CON^|^MSUB^|^20170626^|^Pending^|^Statusreasoncode^|^20170408^|^20170606^|^20151104^|^20230703^|^20230114^|^20230731^|^20230311^|^1^|^89290210
5697^|^20100214^|^20230604^|^SUB^|^SKEL^|^20170924^|^TerminatedUnkown^|^Statusreasoncode^|^20170407^|^20170628^|^20160607^|^20221124^|^20230514^|^20230909^|^20230615^|^1^|^89290211
5698^|^20101104^|^20230209^|^CON^|^CID^|^20170908^|^Pending^|^Statusreasoncode^|^20171011^|^20170810^|^20151114^|^20230417^|^20230218^|^20230919^|^20231027^|^1^|^89290212
5699^|^20111003^|^20230709^|^SUB^|^CNPCN^|^20170228^|^TerminatedUnkown^|^Statusreasoncode^|^20170706^|^20170818^|^20150914^|^20230308^|^20230127^|^20230502^|^20230617^|^1^|^89290213
5700^|^20111110^|^20230901^|^SUB^|^SKEL^|^20171117^|^TerminatedUnkown^|^Statusreasoncode^|^20170112^|^20170607^|^20161015^|^20230707^|^20230404^|^20230603^|^20230811^|^1^|^89290214
5701^|^20101004^|^20230405^|^SUB^|^CID^|^20171031^|^TerminatedUnkown^|^Statusreasoncode^|^20170322^|^20170712^|^20151025^|^20230326^|^20230622^|^20230808^|^20221213^|^1^|^89290215
5702^|^20110707^|^20230411^|^CON^|^SKEL^|^20161209^|^TerminatedUnkown^|^Statusreasoncode^|^20170830^|^20170728^|^20151018^|^20231105^|^20230225^|^20230507^|^20230411^|^1^|^89290216
5703^|^20110205^|^20231112^|^SUB^|^SKEL^|^20171003^|^TerminatedUnkown^|^Statusreasoncode^|^20170212^|^20170817^|^20160716^|^20230307^|^20230920^|^20230621^|^20230330^|^1^|^89290217
5704^|^20100130^|^20230509^|^CON^|^CNPCN^|^20170504^|^Activated^|^Statusreasoncode^|^20170412^|^20170212^|^20150908^|^20230410^|^20230121^|^20230126^|^20230306^|^1^|^89290218
5705^|^20110711^|^20230828^|^SUB^|^CID^|^20170923^|^Activated^|^Statusreasoncode^|^20170914^|^20170418^|^20161117^|^20230327^|^20231104^|^20230922^|^20230826^|^1^|^89290219
5706^|^20100305^|^20221209^|^SUB^|^MSUB^|^20170415^|^Activated^|^Statusreasoncode^|^20170830^|^20170110^|^20160216^|^20230203^|^20231009^|^20231111^|^20230823^|^1^|^89290220
5707^|^20101113^|^20230329^|^SUB^|^CID^|^20170207^|^Activated^|^Statusreasoncode^|^20170104^|^20161216^|^20150801^|^20221204^|^20230724^|^20230721^|^20230318^|^1^|^89290221
5708^|^20101114^|^20230919^|^CON^|^CID^|^20170525^|^Pending^|^Statusreasoncode^|^20171021^|^20170703^|^20150924^|^20230419^|^20230513^|^20231103^|^20230815^|^1^|^89290222
5709^|^20101212^|^20230518^|^SUB^|^CID^|^20171015^|^Activated^|^Statusreasoncode^|^20170627^|^20170916^|^20141227^|^20230812^|^20230313^|^20230102^|^20221210^|^1^|^89290223
5710^|^20100909^|^20230124^|^CON^|^SKEL^|^20171027^|^Activated^|^Statusreasoncode^|^20170206^|^20171008^|^20151222^|^20230612^|^20231102^|^20230904^|^20230328^|^1^|^89290224
